prot_IDs	usage
prot_M7XIS4_exchange	0
prot_M7XIT2_exchange	0.990001079146254
prot_M7XIT7_exchange	0
prot_M7XIX2_exchange	0
prot_M7XIZ5_exchange	0
prot_M7XJ24_exchange	0
prot_M7XJ70_exchange	0.997777153427062
prot_M7XJ78_exchange	0
prot_M7XJ86_exchange	0
prot_M7XJD3_exchange	0
prot_M7XJI6_exchange	0
prot_M7XJJ4_exchange	0.175643308326442
prot_M7XJK5_exchange	0.0395224617025013
prot_M7XJM1_exchange	0
prot_M7XJX2_exchange	0.0621036063225767
prot_M7XK01_exchange	0
prot_M7XK58_exchange	0
prot_M7XK83_exchange	0.0752989887091354
prot_M7XK91_exchange	0.00296045758935634
prot_M7XKA2_exchange	0
prot_M7XKA8_exchange	0.0991221206416107
prot_M7XKF0_exchange	1
prot_M7XKI3_exchange	0.00236214709398683
prot_M7XKI7_exchange	0
prot_M7XKJ8_exchange	0.0991221206416107
prot_M7XKL7_exchange	0
prot_M7XKN2_exchange	0
prot_M7XKN4_exchange	0
prot_M7XKV7_exchange	0.989999999999731
prot_M7XKW6_exchange	0
prot_M7XKX2_exchange	0
prot_M7XL11_exchange	0
prot_M7XLA4_exchange	0
prot_M7XLM3_exchange	0
prot_M7XLR4_exchange	0
prot_M7XLR5_exchange	0
prot_M7XLS6_exchange	0
prot_M7XM07_exchange	0.0240891701614148
prot_M7XM58_exchange	0.00573416146252329
prot_M7XM89_exchange	0.307573488290986
prot_M7XMA7_exchange	0.410139570645919
prot_M7XMJ4_exchange	0.0991221206416107
prot_M7XMK5_exchange	0
prot_M7XMV4_exchange	0
prot_M7XN27_exchange	0
prot_M7XN51_exchange	0
prot_M7XN88_exchange	0.215781906085256
prot_M7XN95_exchange	0.00694823532002115
prot_M7XNE0_exchange	0
prot_M7XNF8_exchange	0
prot_M7XNG2_exchange	0
prot_M7XNG3_exchange	0.136771350107587
prot_M7XNL9_exchange	0.137065645274047
prot_M7XNP4_exchange	0
prot_M7XNS5_exchange	0.092033936905926
prot_M7XNY3_exchange	0
prot_M7XP29_exchange	0
prot_M7XPA1_exchange	0.0239654880707966
prot_M7XPE3_exchange	0.0016041143161671
prot_M7XPG3_exchange	0
prot_M7XPM3_exchange	0
prot_M7XPP0_exchange	0
prot_M7XPQ0_exchange	0
prot_M7XPW4_exchange	0
prot_M7XQ01_exchange	0.0888678590429537
prot_M7XQ28_exchange	0.276680215196537
prot_M7XQ37_exchange	0
prot_M7XRK5_exchange	0
prot_M7XRP3_exchange	0.520880606088192
prot_M7XRQ3_exchange	0.00219770882614824
prot_M7XRX5_exchange	0
prot_M7XS16_exchange	0
prot_M7XSC4_exchange	0
prot_M7XSI3_exchange	0
prot_M7XSX2_exchange	0
prot_M7XTB2_exchange	0
prot_M7XTU8_exchange	0.00960498538091547
prot_M7XTZ9_exchange	0
prot_M7XU83_exchange	0
prot_M7XUF7_exchange	0
prot_M7XUQ1_exchange	0.00137792793432089
prot_M7XUQ9_exchange	0
prot_M7XUW4_exchange	0
prot_M7XUZ4_exchange	0
prot_M7XV41_exchange	0.948066301638234
prot_M7XVK5_exchange	0
prot_M7XVT2_exchange	0
prot_M7XVW7_exchange	0.394855263107701
prot_M7XW21_exchange	0.0395133739562011
prot_M7XWK0_exchange	0
prot_M7XWU8_exchange	0.0574085124599455
prot_M7XX64_exchange	0
prot_M7XXB6_exchange	0
prot_M7XXJ2_exchange	0
prot_M7XXM8_exchange	0
prot_M7XXN8_exchange	0.0775813259312255
prot_M7XXQ5_exchange	0
prot_M7XXS3_exchange	0
prot_M7XYF6_exchange	0
prot_M7XYM0_exchange	0.163275503901242
prot_M7XYT4_exchange	0
prot_M7XZ23_exchange	0.000124177184637639
prot_M7XZ40_exchange	0
prot_M7XZ85_exchange	0
prot_M7XZ93_exchange	0.314653990665239
prot_M7XZ96_exchange	0
prot_M7XZD3_exchange	0.16333044629553
prot_M7XZM3_exchange	0
prot_M7XZN8_exchange	0
prot_M7XZS5_exchange	0
prot_M7XZX7_exchange	0
prot_M7Y005_exchange	0
prot_M7Y042_exchange	0
prot_M7Y0B9_exchange	0
prot_M7Y0E0_exchange	0
prot_M7Y0M2_exchange	0.0803225150779559
prot_M7Y0M8_exchange	0
