uniprot	Gene_names	Xexp_1	Xexp_2	XNlim_1	XNlim_2
M7WQN8	RHTO_07717	1.0372927846561497e-07	5.6101355264227313e-08		2.525148282791943e-08
M7X5T2	RHTO_05406	8.201562934485629e-07	8.238910640615616e-07	3.3080536829590404e-07	3.7799290268286886e-07
M7WL75	RHTO_05711		1.8160856622457515e-06		2.64550012582878e-07
M7X1R1	RHTO_06059	9.954000226939712e-09	1.3033433345217773e-08	5.0486174388692764e-09	3.5789617880672703e-09
M7WTA4	RHTO_01767	1.8852967282291374e-06	2.3583222493203454e-06	1.2242974173884173e-06	1.2127800676735518e-06
M7WEF4	RHTO_05534		1.1902569165269028e-06	3.912341937503782e-07	3.4300786839764506e-07
M7WP48	RHTO_04118	5.396999478252473e-08	1.2540899847863495e-07	6.80298848912883e-08	5.0690227633974755e-08
M7XJ50	RHTO_03732	6.790709081590775e-08	7.778377035610266e-08		2.544677881489032e-08
M7WWR4	RHTO_00830	1.3274275303907456e-08	2.6732506903711518e-08	1.188412908294825e-08	2.7740094652184333e-08
M7WUM3	RHTO_01388	1.214513664789843e-07	9.843568394033762e-08	6.472339960902141e-08	6.958664395404591e-08
M7XH05	RHTO_04419	5.333101663200692e-07	4.837359208999512e-07		2.207416098281392e-07
M7X5A8	RHTO_03255		7.49188899145409e-08		7.704036744042978e-08
M7XS16	RHTO_07889	8.971288234387796e-08	1.1570974811779875e-07	1.3768455128613037e-07	2.5125165224841225e-07
M7X150	RHTO_06869	1.5671744101014696e-06	1.266897444257617e-06	1.0875147498678852e-06	7.739155313222909e-07
M7X7X8	RHTO_04031	2.5368379605971517e-07	2.024159696311208e-07	1.0425554657785718e-07	1.1126039492196638e-07
M7WHI3	RHTO_03981	6.7987892596427e-08	9.161685088073003e-08		4.024511133640119e-08
M7WX10	RHTO_07984	7.555670886929105e-07	7.782636303419966e-07	2.742269039457266e-07	3.1196901077344994e-07
M7X011	RHTO_06720	2.0907581610372353e-07	3.8918597147714044e-07	2.4275545845031763e-07	3.115954567590673e-07
M7X373	RHTO_04931		1.4906250045596033e-08		6.4052175121243e-09
M7X5N2	RHTO_03128	1.748847541327624e-06	1.6870030962648853e-06	6.921626824262068e-07	5.362362990297054e-07
M7XUR8	RHTO_07047		2.652806345872933e-08		1.0986209217141438e-08
M7WX36	RHTO_02910	1.0933995761728442e-06	1.1220197507596336e-06		2.977640089557768e-07
M7WZ39	RHTO_07075	8.23865356658632e-08	7.163100555930327e-08		4.847215416540079e-08
M7XWN0	RHTO_04847	6.182091162180372e-07			3.582319050457928e-07
M7XG60	RHTO_07704	3.159641857202971e-09	4.897202238500286e-09	1.3649696608057614e-09	1.8089759628470081e-09
M7X787	RHTO_04313	1.710687847596516e-06	1.5094710086513046e-06		1.3455042427294616e-06
M7XHV2	RHTO_07218	2.8082591370020383e-08	3.738061104732287e-08	1.7575635108357028e-08	1.9426484189747934e-08
M7WXH5	RHTO_00849	1.0040554915261883e-07	1.0908251437915584e-07	4.490847064745232e-08	4.647968135169202e-08
M7WPS8	RHTO_00826	1.9490743889439526e-08	3.217622314407501e-08	3.529748559461547e-08	3.2367035557679375e-08
M7XFG5	RHTO_05600		2.716158097496705e-07		1.2770596721130622e-07
M7WK93	RHTO_02221			1.6686143625523003e-07	
M7X5S3	RHTO_00109		4.340104673188045e-06	1.1489058425044362e-06	1.152773295183574e-06
M7XK71	RHTO_02521	5.71535647879936e-08	5.9299167832805246e-08	2.2536496527749344e-08	2.7740096292422968e-08
M7WUB7	RHTO_01545	5.236055140849309e-08			2.9004333884917617e-08
M7X252	RHTO_04574		1.0387008484123869e-06	7.732398803270014e-07	7.328131227856364e-07
M7WVA2	RHTO_01417				1.9962852007283442e-08
M7XY08	RHTO_02896	9.349755523667083e-08	3.290730739973865e-08	2.9954127700951206e-08	2.904087651776696e-08
M7WLU4	RHTO_05398		6.754763084544555e-08		2.0807885145025603e-08
M7WN19	RHTO_01162	6.387620865875647e-08		4.9663876740648296e-08	5.8891944855259885e-08
M7XES2	RHTO_05726		3.182062728153741e-07	1.1133223707143931e-07	1.1218583927634058e-07
M7X374	RHTO_06664	2.5481014285643356e-07	3.263967318250577e-07	1.264571077378468e-07	1.4603802399125415e-07
M7WYG5	RHTO_00095	1.2604276071474015e-07	1.2476787745278564e-07	2.5839368767102103e-08	2.0910783139889796e-08
M7Y051	RHTO_00401		4.415087715238317e-08	8.317196005931154e-08	1.1233196327496073e-07
M7X774	RHTO_04298	4.370260251839222e-07	4.096800111282309e-07	1.5876019092408624e-07	1.270296346827508e-07
M7XP16	RHTO_01148	1.4302876437489866e-07	1.5130656321451622e-07	6.420920617841661e-08	6.318459923429045e-08
M7XMF3	RHTO_01809	3.705367735502582e-08	3.9646738814658494e-08	2.6000576208685922e-08	2.8285299522263188e-08
M7X6U9	RHTO_00519		5.2263730338216865e-08	3.9628173003520614e-08	2.1916634708451375e-08
M7XCW0	RHTO_01684	5.1456141224506225e-08	1.6164580744596344e-08	1.8634584709902496e-08	2.33202745111547e-08
M7XAE7	RHTO_02662	6.737196713649684e-07	6.386539755637671e-07	1.0113125554684927e-06	8.207139930549203e-07
M7WMS1	RHTO_04548		2.6453915401768657e-08	4.125883827784836e-08	2.388456900660103e-08
M7X0B3	RHTO_07284	5.2307685109788205e-08	6.16836147552638e-08	8.775309752358626e-09	7.624480834984832e-09
M7WQ81	RHTO_03739	1.1707839954963819e-07		9.526978736114682e-08	9.776606467414603e-08
M7XG56	RHTO_05291	5.282121537736922e-07	5.568028948754554e-07		1.4964948246901746e-07
M7X1D8	RHTO_06974	2.6639543268949583e-07	1.4920008884749335e-07	1.2748451352412825e-07	1.5480175191286814e-07
M7XDH3	RHTO_01501	9.562704285781436e-08	1.5918249026844402e-07		3.895642314841416e-08
M7WR49	RHTO_07903	3.492702944374909e-07	3.5751856011099954e-07		1.700048934150955e-07
M7X450	RHTO_05970	3.578780127019848e-08	3.10241894942797e-08		3.944474696537376e-09
M7X4E8	RHTO_02711			7.6414900009714e-07	8.425225228001436e-07
M7WLH8	RHTO_05484		3.0271022629672296e-07		1.7653757061103606e-07
M7XGA7	RHTO_07759		3.3387730060707086e-07	2.0078936998049291e-07	1.6760083181574928e-07
M7WNL0	RHTO_04431	2.53733891403014e-07	3.198205480717498e-07	3.692254717715595e-07	2.851966956547247e-07
M7XYS1	RHTO_03187	1.7128158832170798e-07	1.7484033199687464e-07	3.788218268164681e-08	2.7613565813368326e-08
M7WT69	RHTO_01960	4.0525117989502763e-07	3.772184098080006e-07	6.41256502960517e-08	9.29852251996425e-08
M7WK28	RHTO_05942	1.3102075631917055e-07	9.525285975124035e-08	8.499745726095584e-08	6.555381072758357e-08
M7WMB2	RHTO_05128	1.4461464245371193e-07			3.721017985349888e-08
M7X7U0	RHTO_00588		1.0692706035342705e-07		4.220936799958641e-08
M7X924	RHTO_03728		5.38749558552946e-07		2.697746048027141e-07
M7XFN9	RHTO_05516		2.065631612317342e-08	1.2774297658019622e-08	4.8470741329475575e-09
M7XU53	RHTO_06802				1.497012611170125e-08
M7WWX8	RHTO_00624	1.4441112823023223e-07	1.6497686843968954e-07	4.766503058826453e-08	4.676271105277701e-08
M7WHB3	RHTO_03895	1.752780296525039e-07	1.3993710478634547e-07	1.5828365181634764e-07	1.7600799274847203e-07
M7XD73	RHTO_01376				1.261063636474106e-06
M7X5H7	RHTO_00024	5.116155553136201e-07	2.4806465132470124e-07		1.0935828450706835e-07
M7WWT9	RHTO_01049	2.1681571327466695e-06		5.045741048151076e-07	1.1347667801917938e-06
M7X693	RHTO_05136		2.0162701271366255e-07	1.5108151334352865e-07	1.7014840850321165e-07
M7X3V1	RHTO_04940	3.989883345699972e-07	4.980927289988346e-07		1.401441493280664e-07
M7WS50	RHTO_07121	9.400428996075129e-07	8.851961123638396e-07	1.5909355772848215e-06	1.6421309664461763e-06
M7WUA2	RHTO_06171			3.4731066466000446e-08	5.5849273949901066e-08
M7WTR8	RHTO_07046	5.792823474919612e-07	4.066385390449936e-07		5.844408107283122e-08
M7WWX1	RHTO_02844	2.0211822742973201e-07	1.7552249799667974e-07	1.0644636570234576e-07	1.037631033734508e-07
M7WVB4	RHTO_01251	5.349850217091129e-08	5.6270247939901146e-08	2.540050063673416e-08	2.0936098250166993e-08
M7XF64	RHTO_00758		1.5146161137000534e-06	3.409953736545285e-07	2.6704040000406757e-07
M7WZC9	RHTO_07180		1.0532963436373579e-07	6.383314424897904e-08	4.320303366278154e-08
M7XFR2	RHTO_05350	8.323815529319397e-07	7.285959552259872e-07	5.4520335205599e-07	5.829293280027843e-07
M7WLH3	RHTO_05479	1.01573500108208e-07	1.2188094599468783e-07	1.8897960641588417e-08	3.534748866078476e-08
M7X3P7	RHTO_06550	4.830210002225425e-07		1.1092927326185486e-07	8.69990613385583e-08
M7XC90	RHTO_01850		1.217312621914761e-07	1.3343343866196223e-07	1.51417868714387e-07
M7X642	RHTO_05312	3.68404792101397e-08	2.9605233753263886e-08	1.495516015984865e-08	7.966807497870464e-09
M7X2A3	RHTO_04635	2.831255446056764e-07	2.906676062535001e-07	1.729628162791465e-07	1.724540792436204e-07
M7XIU5	RHTO_06853	3.0710242453476e-07	2.455166607529723e-07	2.5373226481145877e-07	2.698670217942032e-07
M7WML2	RHTO_05263	5.1777001205378747e-08	1.2569281672661547e-07	7.066463825230712e-08	6.234925074468039e-08
M7XGC1	RHTO_07779	6.330134066550114e-07	7.257983141687421e-07		1.3379973845114176e-07
M7WFG4	RHTO_05325	4.745177719776988e-07	4.074164211731824e-07	2.513506283748338e-07	2.3742816916629078e-07
M7X6H8	RHTO_00389		5.963564127331891e-07	9.791554487998392e-08	1.394305891492492e-07
M7WE57	RHTO_05632	1.139802662248448e-07	7.617386559616834e-08	3.208437856125896e-08	2.2374845117773116e-08
M7WWB2	RHTO_00660	6.086645589082094e-07	5.813418714247238e-07		
M7X7D0	RHTO_00423	1.857801701343041e-07	1.478338218987002e-07	5.6820811310051916e-08	2.1892786702380364e-07
M7WYU5	RHTO_00210	4.820874862526348e-07	4.2620666711284595e-07	5.532162657412761e-07	4.5355089284512123e-07
M7X4H3	RHTO_02949	1.1763595351463603e-07	1.2146428579740215e-07		4.41685373607177e-08
M7X419	RHTO_05025	2.086330154218513e-07	3.1117402896519325e-07		1.5308092624981023e-07
M7XUP6	RHTO_07022				4.647906809113394e-07
M7XFU2	RHTO_05385	3.8276912156943343e-07	4.807893680452289e-07	1.360103190731059e-07	1.4518914367976465e-07
M7XR20	RHTO_08021				1.3167146370816992e-07
M7XRF2	RHTO_08141		1.6658856996326528e-06		1.0418374922940964e-06
M7XKX2	RHTO_04708	1.478046594153825e-07	1.2210333964046192e-07	5.499402509073407e-08	6.049489208920066e-08
M7XK90	RHTO_02536	7.659588282410578e-08	1.1230884204930379e-07		3.720401099021125e-08
M7WKJ1	RHTO_05818	3.7905909994461646e-07	3.499157336623758e-07	1.2451414079139538e-07	1.1643740177271319e-07
M7XP69	RHTO_00127	1.123217594938645e-06	2.2369810665238696e-07	5.886409886818102e-07	6.025972344029864e-07
M7XLP1	RHTO_04989		1.3412864879691315e-06	4.065735893845133e-07	4.959965908147326e-07
M7XBW2	RHTO_02105	5.0434242507438246e-08	3.610604778571124e-08		2.5500253761803216e-08
M7WYU3	RHTO_07901				
M7X8H2	RHTO_03767		1.2780265768814274e-07	5.614595845835789e-08	6.925655979267885e-08
M7WVJ9	RHTO_00875		1.0616968617138227e-06		4.6691520422495985e-07
M7WKN8	RHTO_02274	5.4383393331767077e-08	4.495003477639224e-08	4.4891658180574023e-08	5.481861375924693e-08
M7XR05	RHTO_08006	1.9060316772208325e-07	1.7708217195170982e-07		4.493547003349593e-08
M7XRE2	RHTO_08131			4.862784579262858e-08	6.632957341511426e-08
M7X584	RHTO_05566	6.154427349513107e-07	7.795309298528319e-07	2.1950832784748037e-07	1.619589565150114e-07
M7WDA2	RHTO_06420	2.1111925897558288e-07	2.7612743434324447e-07		7.661044098216822e-08
M7WWN7	RHTO_00800	6.118522606536316e-08	5.686106763813385e-08	1.9490117880902257e-08	1.734766707581994e-08
M7XJ61	RHTO_03742	3.668471027997409e-07			1.6778151836179767e-07
M7X161	RHTO_06060		3.4354363258972717e-07	2.6982788348597014e-07	2.216270293757325e-07
M7XWW5	RHTO_04908	2.010326373333022e-07	2.2826137895870715e-07	7.475476471795679e-08	9.323420201684556e-08
M7XQR9	RHTO_00847	4.7594712144092947e-07	4.057077394356515e-07	9.044356767685502e-08	1.0874828041050758e-07
M7XLF1	RHTO_02286		1.1145412104784621e-07		5.736669853263776e-08
M7X4Q9	RHTO_03039		9.253039893010714e-08	2.485836252624762e-08	2.8232063168965108e-08
M7WU30	RHTO_06101	1.1048204507323768e-08	1.312543346822656e-08	1.1907548933801751e-08	9.644736113886559e-09
M7WVG4	RHTO_01492	7.470687766831443e-08	6.46257274085244e-08		5.700963301915015e-08
M7X4T1	RHTO_03064		1.8253296152340615e-06	7.92131146047036e-07	8.510202450323596e-07
M7WWJ9	RHTO_00974		4.896664028762298e-07		4.086376539448536e-07
M7XFW0	RHTO_08072		3.103460755465757e-07	8.845558153363052e-08	8.367384567644352e-08
M7X8L9	RHTO_03817		1.5721808413393132e-06		8.751252554941886e-07
M7X0L1	RHTO_07374	1.2079454568801865e-06	1.004370708400882e-06	3.312945535260281e-07	3.455701275555862e-07
M7XFW7	RHTO_05410	2.6138911863474327e-07	1.9647757011591206e-07		2.0768607333093985e-07
M7X5A1	RHTO_05586	3.734041504089077e-07	3.92316758802386e-07	2.2324159621639614e-07	2.8064094981802885e-07
M7X4L2	RHTO_05717	1.02361104506609e-07	1.0728945684933894e-07	2.059753587808171e-08	2.3248385072132794e-08
M7XGD6	RHTO_07799		5.2271383107985264e-08	4.640228679793914e-08	2.8721207314031062e-08
M7WKX6	RHTO_05892	4.358947352141015e-08	5.977398436261917e-08	1.7960173954364223e-08	1.878436434357826e-08
M7XI47	RHTO_04100	6.939782642202749e-07		1.7537191079437718e-07	
M7WEX1	RHTO_05344	2.109589503826504e-07	1.6181642014654007e-07	5.5660737587653555e-08	3.8691914986856996e-08
M7X5Y3	RHTO_05252	5.584332625380036e-08		7.914491417507842e-08	7.147029526019206e-08
M7WZR8	RHTO_00565	1.616278143068459e-07	1.4988277781435564e-07	1.5527938888248385e-07	1.5437131444450622e-07
M7X3H1	RHTO_04829				
M7WPP9	RHTO_00801	2.8860897391964196e-07	2.553436058579668e-07	1.0430386178157865e-07	7.985656228693263e-08
M7XVG3	RHTO_06227	1.0248006121136714e-06	1.4339547674119003e-06		3.5835349754726874e-07
M7X9K0	RHTO_03313		4.2511100472357256e-07		2.8904404566647465e-07
M7WSJ5	RHTO_02466		2.893289495623568e-07		3.497395275145027e-08
M7WSM5	RHTO_07311	2.5402571496509817e-08	1.8796784692091497e-08	1.783024371573735e-08	1.753617291254838e-08
M7XD41	RHTO_07067		9.228416848241524e-08	7.815183048326806e-08	8.785647286731029e-08
M7WQ06	RHTO_07970				
M7X6P8	RHTO_00158	1.4053670715928267e-07	1.5887224826630882e-07	1.1608511760025635e-07	8.703462237269319e-08
M7X101	RHTO_06809	1.8280253343589766e-07	2.1492774053172365e-07		8.441390072483596e-08
M7XDG5	RHTO_01491	2.4667809672011206e-07	2.590024024046647e-07	8.310483726973565e-08	7.189560863086263e-08
M7WQC8	RHTO_03628		3.4477092606847643e-07		2.4868613538750904e-07
M7X8T9	RHTO_03632	2.1322197984630694e-08	2.584306317978078e-08		1.1755236172268508e-08
M7WM95	RHTO_05342				1.0864171022420211e-07
M7WM84	RHTO_01677	3.148454372946603e-07	2.866229953143593e-07		1.9176289514216337e-07
M7WW43	RHTO_04982	3.5044426986707975e-08	3.3820055408287346e-08		1.971369213090349e-08
M7XSV6	RHTO_07640	2.7723506998427655e-07	3.038920981282164e-07	5.7370270662865614e-08	6.195443138511487e-08
M7XNS0	RHTO_03293		1.668664634091734e-07		1.5875896008863627e-07
M7WQT7	RHTO_03370	3.508367966348095e-08	6.371262909611578e-08		3.08516196216353e-08
M7WIM5	RHTO_03613	1.085064621153293e-08	6.38287065655411e-09		9.875195714755374e-09
M7WTF9	RHTO_02036			1.1049474987055598e-07	1.2266615685273258e-07
M7X0S4	RHTO_06965	4.784992293246516e-08	3.88723177123809e-08	3.710304872221982e-08	4.7678429885722705e-08
M7WVV2	RHTO_01195	2.085632834609043e-07	1.6982412066854464e-07	3.067274274260671e-08	6.30179356156604e-08
M7XP63	RHTO_01203				9.034840115850171e-08
M7WXL3	RHTO_08154	5.098593545661498e-08	6.70125160516748e-08	1.5648941070825594e-08	1.0716590990872971e-08
M7X1K9	RHTO_06004	9.5113430186965e-08	1.0473170614597405e-07	3.2068600077188325e-08	3.022961357944748e-08
M7X2D3	RHTO_04670			4.878190536525283e-08	4.397471837679075e-08
M7X2E6	RHTO_06254		3.4796949238990983e-07	8.137341382246458e-08	6.648819490327784e-08
M7X6M8	RHTO_00444	6.709646701685423e-07	7.907040452939879e-07		5.829690100208674e-07
M7WUB4	RHTO_01540	3.1329974436942033e-08	3.9607845983918885e-08	2.8506386043332602e-08	2.504983210710949e-08
M7XTX7	ERB1	6.653534374762698e-08	7.544790619859258e-08	1.9094313220247644e-08	1.8290242395722634e-08
M7XMS4	RHTO_01543	4.9408963794151935e-05	3.3913795845312095e-05		2.4542199530801525e-05
M7WGY5	RHTO_04247	2.3503829894843757e-07	1.543092983202438e-07	1.713494238784746e-07	1.2137469205204534e-07
M7XKS3	RHTO_04663		3.0275008202017523e-07		1.7679149676420857e-07
M7Y037	RHTO_00386	1.2661952910955258e-06	1.3111834641812665e-06		4.990299949923615e-07
M7WV33	RHTO_01161		4.4015677412372294e-08	2.2019668757407516e-08	3.003942069522042e-08
M7WR06	RHTO_03541		1.1366350478078971e-07	3.901244302370215e-08	3.367125276094711e-08
M7XLG2	RHTO_02327	4.4075951733103725e-08	4.357532838570984e-08		7.70692044208731e-09
M7X6P2	RHTO_00459		9.356674354156846e-07	2.882866289139336e-07	3.534231429356159e-07
M7XY30	RHTO_02926	4.319378981710929e-07	2.031145319985427e-07	4.969832294200127e-07	
M7WRM9	RHTO_03459	1.6594377192772372e-07	1.668662899896674e-07		6.472117332469424e-08
M7XSZ4	RHTO_07082	2.548168955843214e-07	2.0543775747784001e-07	9.519904003674255e-08	8.339664730263835e-08
M7XVE8	RHTO_06217	3.989025158010066e-07	2.2975981483160843e-07		1.9877274893844028e-07
M7WM40	RHTO_05478		2.31220590153341e-07	1.1129028280314366e-07	6.89253134541387e-08
M7WKX3	RHTO_05887				
M7X4I3	RHTO_05831		2.5269693669142234e-07		
M7WQ20	RHTO_03768	2.2701739819367513e-07	2.390932268829523e-07		7.674554346304464e-08
M7XRP3	RHTO_07763	2.4117065660906834e-07	2.3250471073232336e-07	1.52169058900124e-07	1.4023568063152526e-07
M7XA82	RHTO_02592	1.6751842859489704e-07	2.6011388422406936e-07		1.3146045921728673e-07
M7WRZ3	AIM41		1.2705079430750966e-07		7.226013592526069e-08
M7X3G0	RHTO_05036	5.157350232448107e-07	2.389983764189696e-07	8.448787062119358e-08	2.8057830453724735e-07
M7XVK5	RHTO_06252	3.535871095572984e-07	2.7758044673641225e-07		6.34507514256007e-08
M7WQP1	RHTO_03734	4.056946821627987e-06	5.965324515574087e-06	2.669520942461554e-06	3.0917491122133327e-06
M7WTE1	RHTO_01807	6.552874864252119e-08	7.416791180633237e-08	3.2051176951121395e-08	3.145495526221686e-08
M7WXJ4	RHTO_08129				
M7WEZ6	RHTO_05369	5.961079555670599e-08	3.0397399463535176e-08	1.705694487207031e-08	1.3071108632404888e-08
M7WQY2	RHTO_07832	3.575124391294477e-08	8.235915487622433e-08		1.7779948366408365e-08
M7XXE8	RHTO_05118	2.745504464063214e-07	2.375033537525418e-07	9.722645950110366e-08	1.2683821957607517e-07
M7WZZ1	RHTO_07380		2.7226377861266674e-07		1.05755248675618e-07
M7XE79	RHTO_05954	2.991879801818723e-07	3.170139713867765e-07		1.1938201050192572e-07
M7X4G8	RHTO_02731		1.3348130740863986e-08		3.1741472276271676e-09
M7X668	RHTO_00254		3.230866497822024e-08	2.552229157739946e-08	6.884409087264838e-09
M7X3L6	RHTO_04870		1.7025118392672748e-07	1.4212326764104332e-07	6.265432096290665e-08
M7WNU9	RHTO_04304	7.595705385082993e-07	9.017573755362349e-07	8.809032322179417e-07	9.348551980205821e-07
M7WMP8	RHTO_01429	7.254569070760671e-08	1.0274803843784084e-07	6.10310162778883e-08	7.185554401899914e-08
M7XZD9	RHTO_00116		7.92196647262547e-08		
M7WQD7	RHTO_03638	5.384171671813443e-08	5.105711365613557e-08	1.600752650769695e-08	1.7940822972521584e-08
M7WNY8	RHTO_04350			7.240260732843337e-08	3.6209790415795335e-08
M7X6P0	RHTO_04526		8.455952114029255e-08	2.9458564033296444e-08	2.4298746210898707e-08
M7XIG2	RHTO_06728	8.773134984032753e-07	6.445717591166646e-07	4.420977168921766e-07	3.476946074563645e-07
M7XN78	RHTO_01708	3.725068001226883e-07	4.2791093022490933e-07	1.741510406442703e-07	2.1708287644821853e-07
M7WW24	RHTO_04952		2.3150756320643994e-07		5.823759145407199e-08
M7WNE8	RHTO_04361		1.0294353370425243e-07	7.288297686835253e-08	6.075941587248674e-08
M7X7G5	RHTO_00463	6.597105485560546e-08			2.465391829490612e-07
M7WN33	RHTO_04260		2.7920965971386407e-07		1.545991939543781e-07
M7WTE0	RHTO_02021				
M7WEE9	RHTO_05712	2.202492949892208e-07	1.4425563034716315e-07		
M7X3V2	RHTO_02747	1.8399138406154183e-07	1.8927128310111919e-07	8.184550316503381e-08	6.862565000994993e-08
M7WXG3	RHTO_08094	4.7760807725824155e-08	9.677333566485093e-08	3.674251675212906e-08	4.881317920737625e-08
M7XYT4	RHTO_03202			3.269853540685112e-07	3.5128764922162814e-07
M7WMK9	RHTO_01379		1.4209220765088636e-08		4.991505775136234e-09
M7WGW3	RHTO_04227			2.2695589632515536e-07	2.919706262160687e-07
M7X5J0	RHTO_00034		5.443794559844982e-08	3.936988053664309e-09	6.151355901705024e-08
M7XRR1	RHTO_07783	7.073063411192708e-07		2.5758045811181865e-07	1.7969610123157123e-07
M7WML8	RHTO_05268		1.6361285241960402e-07		5.6903856715802866e-08
M7X0H6	RHTO_07344	2.740146402093168e-07	2.2040731234803905e-07	1.2818718456612814e-07	1.4004947776241205e-07
M7WQE9	RHTO_03502	1.6015055081774125e-07	1.597482445312236e-07		2.1048556660766133e-08
M7WN50	RHTO_04275				
M7WRY6	LSM4		7.409498441358198e-07		5.480519904996312e-07
M7XQT3	RHTO_07936	1.5881729862866524e-06			3.547684114609421e-07
M7WZL4	RHTO_00520	1.2834077980492683e-06	1.5558090977202328e-06	6.248026774757854e-07	6.366745599421902e-07
M7WSS4	RHTO_07356			1.1066258730276429e-07	
M7XU66	RHTO_06817		1.3761934345716779e-08		5.283648922545693e-09
M7XEE5	RHTO_00948		4.97243554425086e-07		1.696662593951904e-07
M7XH75	RHTO_04277		4.98361971714269e-08		1.2707692236144517e-08
M7WRW9	RHTO_02583	7.618652985464404e-09	7.530565428805955e-09		
M7WQ36	RHTO_03788				2.6618117930077657e-08
