uniprot	Gene_names	GNlim_1	GNlim_2
M7WXN2	RHTO_07973	1.4921243327457577e-08	1.5078229974466223e-08
M7WMA5	RHTO_01697	6.330194364823321e-08	6.251368770630532e-08
M7WNF8	RHTO_01292		
M7XJ77	RHTO_07013	8.176134911078967e-09	1.7854975136852865e-08
M7X6U0	RHTO_00198	1.349757099663804e-08	1.4619037828818763e-08
M7XMT8	RHTO_01558	2.0346353331911544e-08	1.1930405586939131e-08
M7X485	RHTO_05871	3.1548654138988636e-09	3.997185347769159e-09
M7WWB6	RHTO_05067		2.209125308876651e-06
M7XMI5	RHTO_01844	6.844900878383972e-09	5.0920204783282014e-09
M7XHR0	BNA4		2.726254962925687e-08
M7X8Z1	RHTO_03688	3.2138171557719512e-09	2.6288425220099445e-09
M7XFJ3	RHTO_05456	4.380406833377366e-09	2.396702325685839e-08
M7WSA2	RHTO_07186		
M7WN98	RHTO_01237	8.500338144254407e-08	7.429640754193304e-08
M7WZG8	RHTO_07562		1.6963948084868587e-08
M7X647	RHTO_03299		
M7WW35	RHTO_04972	4.019660119816333e-09	3.6211971383930676e-09
M7X3I8	RHTO_05071	1.495066097510248e-08	9.416789263995311e-09
M7X589	RHTO_02963	2.3379046691995235e-07	1.7960192148642545e-07
M7XET9	RHTO_05741	3.293881189255623e-08	2.7513924594428558e-08
M7XG21	RHTO_05261	2.4308779133622e-07	2.7660323208537007e-07
M7XDK3	RHTO_01103	4.311278595232391e-08	4.245823751716832e-08
M7Y0B9	RHTO_00456	5.0940823064537845e-09	2.9939175199940282e-09
M7XQY9	RHTO_07991	6.250335491900081e-09	7.867419121173979e-09
M7X5W7	RHTO_03219	3.634840881797397e-07	3.0259394140819117e-07
M7WJR6	RHTO_02336	8.976191597404916e-09	8.650425504513402e-09
M7WW54	RHTO_01300	2.1214554754601303e-07	1.3681206535917915e-07
M7WIN1	RHTO_03618		
M7WKY2	RHTO_02013	6.166904015958563e-08	
M7X5P8	RHTO_03143	2.0523021956373202e-08	1.3883131560984299e-08
M7X3S3	RHTO_02717		
M7WT57	RHTO_02117		1.3496963962082416e-08
M7WRU1	RHTO_07589	1.6524811527152943e-08	1.7881226943642113e-08
M7WWM6	RHTO_02743	3.3312130405399275e-08	8.197813456462952e-08
M7XX27	RHTO_04973	1.81915570361871e-08	1.4481292067921932e-08
M7X435	RHTO_05955	5.263931895180001e-08	4.407717380804444e-08
M7XK35	RHTO_06223	2.2597273237328598e-08	
M7WR03	RHTO_03536		5.660235518574575e-08
M7XBK3	RHTO_02015		6.225530498903319e-08
M7WXF5	RHTO_00829	1.0783621486065869e-07	1.1488870596988592e-07
M7WYW9	RHTO_00245		6.884581895446103e-08
M7XR48	RHTO_08051		
M7XU63	RHTO_06812	1.7965210512316633e-07	2.346386269189243e-07
M7WK60	RHTO_06582	1.0202310635436172e-08	1.101176329258911e-08
M7X3W3	RHTO_04955		2.61414483160062e-09
M7X2P2	RHTO_06374	4.195229158805745e-07	6.617144264583651e-07
M7X134	RHTO_06849	4.0499659395554524e-07	
M7WK66	LSM5	1.0390742726042055e-06	
M7XA72	RHTO_02582	1.0075275535143527e-08	
M7X7S3	RHTO_00573	1.258477341435719e-07	9.245196123385623e-08
M7XZS5	RHTO_00266	1.1752127975773264e-08	8.998324576530121e-09
M7XMR4	RHTO_02917	3.965308088629802e-09	3.984914442855887e-09
M7XK58	RHTO_02506	8.668019233141072e-08	8.197293482940942e-08
M7WES3	RHTO_05490	1.1209968504935162e-07	8.406912708727107e-08
M7XCS9	RHTO_01654		1.5754292194406747e-08
M7XXU1	RHTO_02820	4.393402799743342e-08	
M7WPU1	RHTO_03874	2.9070207146265022e-08	2.6788355075679196e-08
M7XR30	RHTO_08031		
M7XVU3	RHTO_06367	3.0111821977280428e-09	4.221801410714743e-09
M7X114	RHTO_06824		1.1329720962491495e-08
M7WZ41	RHTO_00330		
M7WXV1	RHTO_08033	6.69143407012597e-07	
M7XKC0	RHTO_06313	8.449645730963783e-09	7.498933449572807e-09
M7X1J3	RHTO_07039	4.8037082391653663e-08	4.161099471856292e-08
M7WWI5	RHTO_02698		1.4240052989866367e-08
M7WK79	RHTO_06597	5.5076545906764726e-08	4.446953834457543e-08
M7XLN3	RHTO_01973		1.9281851335506242e-08
M7WJG2	RHTO_02575	3.5286181968972615e-08	3.293789843583023e-08
M7X7N7	RHTO_04204	1.6941929034276677e-09	
M7XLR9	RHTO_05029		
M7X8K9	RHTO_03807		1.9476237908167384e-09
M7WEG2	RHTO_05544	1.26558619802078e-07	2.5540089936999993e-07
M7XYB4	RHTO_02991	1.0515481163386647e-08	7.674542061643118e-09
M7XMG8	RHTO_01824	3.0105631500418413e-07	2.266473300083663e-07
M7XXH0	RHTO_02689	2.169388887059033e-07	1.8180592023228784e-07
M7WUX3	RHTO_06391	8.209370515984966e-09	5.882671335468252e-09
M7XCW5	RHTO_01689		
M7XZW3	RHTO_00306	1.3282170992786022e-08	2.445399462855305e-08
M7X9Z2	RHTO_02502	2.4310878855649436e-08	1.2691180952949618e-08
M7X6P6	RHTO_00464		
M7WM55	RHTO_05289		
M7X0I1	RHTO_07349	5.2755652402757636e-08	2.7298336003869755e-08
M7WCZ5	RHTO_06543	2.95511670261377e-08	1.8921131163967126e-08
M7XZ18	RHTO_03287		
M7WQY0	RHTO_03511		
M7WKA8	RHTO_02316	3.5373386032283384e-09	2.1969992274576193e-09
M7X4H7	RHTO_02741	1.5681845905437363e-07	1.1715450365339976e-07
M7XDX2	RHTO_01234	7.229606798171175e-08	
M7XI94	RHTO_07343		1.591094506918928e-08
M7WRQ0	RHTO_02335	1.4048033765939422e-08	8.506760511258373e-09
M7X6L5	RHTO_00429	1.0683737389170023e-08	1.1965026500231657e-08
M7WXK5	RHTO_08144	9.639852139417604e-08	
M7XXX6	RHTO_02860	2.0376453507051963e-09	2.110078796343536e-09
M7WUW2	RHTO_01508		
M7WV82	DRE2	2.7274884859467345e-08	
M7X411	RHTO_06437		
M7WDQ1	RHTO_05794	4.595574914008022e-09	3.1939355254647746e-09
M7WCT9	RHTO_06569	1.9050300410539384e-08	2.99639082988409e-08
M7WS18	RHTO_02472		
M7XXN3	RHTO_02754		
M7XCX5	RHTO_01699	5.313435343081593e-09	3.6063606474570873e-09
M7WKJ2	RHTO_02268		
M7XXQ5	RHTO_02780	1.6025978480513823e-09	1.4886862010470655e-09
M7XH01	RHTO_04414	3.335315325696427e-07	
M7XE69	RHTO_05944	3.114199152164589e-08	
M7Y0R1	RHTO_00586		2.63520121718763e-06
M7WLV6	RHTO_05408		1.3089027033234153e-07
M7XLM2	RHTO_04959	5.642451607438102e-09	
M7XAN3	RHTO_02405	4.7011335384040656e-07	6.081870599291158e-07
M7X7A0	RHTO_00383	3.971775853167756e-09	3.4182357482787276e-09
M7X5Y2	RHTO_00154	2.6747085536084173e-07	
M7XN69	RHTO_01698	1.4589466586156976e-08	2.5998141404441283e-08
M7X4J0	RHTO_05841	2.437150996413636e-08	
M7WSU8	RHTO_02017	1.497161915199163e-08	1.590055673145849e-08
M7XJS2	RHTO_06128	1.3129824018605445e-07	
M7WM36	RHTO_05473	1.8304838517696299e-06	1.2886956836601944e-06
M7WTP0	RHTO_02101		1.2158283354133318e-08
M7XSD9	RHTO_07495	1.1735292696273639e-08	
M7WXB2	RHTO_08064		
M7WZZ2	RHTO_07149		
M7WM64	RHTO_01657		1.3331704231427275e-08
M7XCH9	RHTO_01539	3.0825459146089345e-08	
M7WRP6	RHTO_07564	4.717111138661328e-08	5.2653843001545474e-08
M7WJX6	RHTO_06489	1.3124121757879632e-07	1.2544612320930035e-07
M7WK75	RHTO_02219	1.0864103658412145e-08	7.88833156558579e-09
M7XER3	RHTO_01063		1.1246940975467925e-08
M7WRQ9	RHTO_02340	2.6615326920101446e-08	2.5040537005872718e-08
M7WMD2	RHTO_01727		2.692568702974394e-07
M7X5P1	RHTO_03138	4.965511868185022e-07	4.0610708785882433e-07
M7X4T0	RHTO_05777	6.752825453737999e-09	5.21462789022295e-09
M7XK41	RHTO_06228		
M7XKC6	RHTO_06318	6.737929272370706e-09	
M7WLJ2	RHTO_05499	5.115994470423993e-09	5.291405125832721e-09
M7WTW8	RHTO_06041		
M7XI76	RHTO_07328	1.0631345780230148e-07	9.042727776613925e-08
M7WKV6	RHTO_05867	2.1510606937157867e-07	1.051105998089346e-07
M7WST5	RHTO_07366		
M7XZ40	RHTO_00006		
M7X6Q4	RHTO_04546	1.5895427102770508e-07	
M7WWU7	RHTO_01059	3.4912346646234733e-09	3.1292710133821476e-09
M7XLA5	RHTO_02203		2.5918038347217714e-08
M7XGX9	RHTO_07471	1.780390211816057e-08	2.1314386508550563e-08
M7XIG5	RHTO_03997	7.32946895278016e-08	4.278982035336289e-08
M7XNI1	RHTO_03213	5.5251600381421916e-08	6.718085785346399e-08
M7WKA3	RHTO_02148	5.535614094495378e-09	5.746584616428632e-09
M7WWP2	RHTO_00805	5.414044336008344e-08	2.9166935165057212e-08
M7WQV0	RHTO_03481	6.929529940325572e-08	
M7XX75	RHTO_05033	2.6644148853803455e-08	3.497552527984815e-08
M7XZZ6	RHTO_00341		1.0343253500991638e-07
M7X206	RHTO_06144	2.046854745141188e-08	2.2299610326065488e-08
M7X2Y8	RHTO_04654		
M7WLX8	RHTO_01572		
M7XY96	RHTO_02971		6.115924260092561e-08
M7X5E5	RHTO_03295	2.0264587818502026e-08	
M7WUI8	RHTO_06236		3.290502624902137e-08
M7XGT4	RHTO_04525	1.6933289754438475e-08	1.3566753657249803e-08
M7XJC5	RHTO_03489		
M7WQC6	RHTO_03467	2.7564435244072277e-08	3.264176131360366e-08
M7XM99	RHTO_02766		
M7XF22	RHTO_00713	1.4384980369352388e-07	1.5211672497965964e-07
M7X661	RHTO_05327	5.627455030921434e-08	4.5973920705716054e-08
M7WXA0	RHTO_08054	4.985951704036642e-08	4.258335735776471e-08
M7XBB3	RHTO_02163	1.8127104340698796e-07	1.5286064312967027e-07
M7WNG6	RHTO_04136	4.14897750069166e-09	
M7WR72	RHTO_03616	1.3780089327864393e-08	
M7X5X1	RHTO_05237		
M7XFW5	RHTO_08077		
M7WMT8	RHTO_01484		
M7XMC0	RHTO_01769	3.657444041478633e-08	
M7WPE7	RHTO_00701		
M7XCN4	RHTO_01604	1.2430055774841296e-08	8.901020019690275e-09
M7WDN7	RHTO_05924	1.9884563648227626e-08	1.4882396587801309e-08
M7X3L8	RHTO_05111	6.759989450867731e-08	7.033523700245937e-08
M7XGS0	RHTO_04505		
M7XP92	RHTO_01238	9.12243976753926e-08	1.0559140166089099e-07
M7XRG9	RHTO_08161	7.822781027126086e-09	7.044124128218109e-09
M7XPQ0	RHTO_00942	1.07143422553828e-08	7.501407381768029e-09
M7XMN3	RHTO_02887		
M7X037	RHTO_07204		
M7XIU8	RHTO_06858		
M7X7Q6	RHTO_04219		
M7WR98	RHTO_07424	6.247879065513966e-08	6.114947703800674e-08
M7WZG0	RHTO_07557	4.687524638523616e-08	
M7XA42	RHTO_02552		2.9509632992615202e-08
M7XK63	RHTO_02511	1.6405142581374296e-07	2.1903395370808756e-07
M7X4H9	RHTO_05826	5.817813995250781e-08	7.546911030201721e-08
M7XMF4	RHTO_02816	1.727855523873621e-08	
M7WKT2	RHTO_05749	5.862104761240124e-09	4.913462617570241e-09
M7XAB5	RHTO_02627	8.790680236240525e-08	1.2332968067748772e-07
M7XZE2	RHTO_00121	6.111272237358529e-09	5.911092529259917e-09
M7X121	RHTO_06834	2.3014839586443323e-08	1.9410537904008e-08
M7XJQ7	RHTO_03317	7.95640176302657e-08	4.253002841032889e-08
M7XG27	RHTO_05266		
M7X1X8	RHTO_06310	1.8878442564953453e-09	1.3700171105844285e-09
M7XUM6	RHTO_07007		
M7X4L8	RHTO_05722	1.935743298296887e-09	1.643434455961891e-09
M7WRZ9	RHTO_02613	3.8920541445756334e-08	9.119181558056233e-09
M7XQ43	RHTO_00472	5.085771193326509e-09	
M7XJ86	RHTO_07023		
M7X611	RHTO_05282		1.569283053212136e-08
M7XIJ4	RHTO_06758		
M7WN66	RHTO_04290	8.010702324322663e-09	8.182679060110595e-09
M7WLQ3	RHTO_05363		3.9719552669489445e-09
M7WCR3	RHTO_06620		
M7X3P9	RHTO_06555		
M7X3Y4	RHTO_04980		9.340845079087046e-08
M7WMS0	RHTO_05308	1.6081643238190702e-07	
M7WIC0	RHTO_03468	5.58987128301501e-08	4.758162773662464e-08
M7WLT3	RHTO_05537	8.386344736336685e-09	5.881717856329603e-09
M7X440	RHTO_05960		
M7WHJ6	RHTO_03996		
M7X146	RHTO_06864	3.348450727510999e-09	2.1538793339325644e-09
M7XP29	RHTO_01163	1.115145537290221e-08	2.222553039511131e-08
M7WP91	RHTO_03920	5.972334775507088e-08	5.1377281049708384e-08
M7XXJ2	RHTO_02709		
M7XT78	RHTO_07167	6.429405360014951e-08	5.765659192240258e-08
M7X0E2	RHTO_07314		
M7WKY6	RHTO_05902	5.27059162413107e-09	6.535542000089769e-09
M7WRB2	RHTO_02549	5.8115412331845005e-09	7.0776043941013215e-09
M7XXL8	RHTO_02739		
M7XF59	RHTO_00753		
M7X713	RHTO_00283	3.937706909840541e-08	3.359581982108431e-08
M7XHE0	RHTO_04348		6.242877934306606e-07
M7XLN7	RHTO_04984		
M7WUK2	RHTO_01630		
M7X3T7	RHTO_02732	3.553378162348408e-08	3.06464288011279e-08
M7WPL8	RHTO_00776		
M7WL36	RHTO_05817	1.4737859234788412e-07	7.29083487578573e-08
M7X1L8	RHTO_06014		6.264582656675677e-09
M7WQJ9	RHTO_03572		
M7WXR6	RHTO_07736	6.399453940341512e-08	5.533494968445866e-08
M7XHH2	RHTO_07676		9.91151993989455e-09
M7WQ78	RHTO_08035	6.925981972153824e-09	6.474848655712013e-09
M7WE37	RHTO_05785		
M7XII9	RHTO_06753	1.2886643579393004e-08	6.14765945779912e-09
M7XFA7	RHTO_05708		5.218984918071224e-07
M7WNP2	RHTO_04466		7.456633547814662e-09
M7WP13	RHTO_04135	9.902988419301503e-09	
M7X065	RHTO_07234	6.45328767806045e-09	1.9077498311629812e-09
M7XK54	RHTO_06233		
M7WZM3	RHTO_07602		
M7WW92	RHTO_00874	1.8889413855339588e-08	3.221273062434613e-08
M7WZ63	RHTO_00355		1.6794950129494747e-08
M7WU99	RHTO_01931	1.473559700193347e-08	
M7WUK3	RHTO_06256		
M7WVY9	RHTO_01000		9.076250317655518e-09
M7WUP4	RHTO_01418	1.5813466064539764e-07	
M7XEI0	RHTO_05795		5.213237499099689e-09
M7XME0	RHTO_01794	4.0499581583909275e-07	3.1776437254985386e-07
M7X405	RHTO_02798	2.0240094166907844e-08	1.8704091805056068e-08
M7XVZ7	RHTO_04596	4.585920244661942e-09	3.2246850568117277e-09
M7WSL2	RHTO_07296	8.127826059064145e-08	
M7XE38	RHTO_06416		1.0387710768239875e-08
M7X2V2	RHTO_04830		1.349538751077953e-07
M7XI43	RHTO_04095	5.6140766717093604e-09	3.63588413930206e-09
M7X6L4	RHTO_04491	1.2994282086515048e-08	9.934217711795135e-09
M7X4Q7	RHTO_02822		
M7XU34	RHTO_06787		6.258676880112799e-09
M7WNA4	RHTO_04497	2.867793819472922e-08	2.3172592124389962e-08
M7XJ43	RHTO_06978	1.8633443088719953e-08	1.3179896804677264e-08
M7WNB6	RHTO_04331		
M7WZW6	RHTO_07360		
M7WRR5	RHTO_02533		
M7XRZ5	RHTO_07869	1.4301811923027844e-08	1.3115425743445599e-08
M7XI50	RHTO_04105		
M7X1L4	RHTO_06009		
M7X761	RHTO_00338	6.969057875595031e-09	3.910970292797077e-09
M7WS85	RHTO_07166	7.276874531748626e-08	5.686683331041252e-08
M7X513	RHTO_03154	1.2979108909627507e-08	8.04232060845424e-09
M7XZP0	RHTO_00231	5.456471216354355e-08	4.83055878422287e-08
M7WQ52	RHTO_08010		
M7WIA1	RHTO_03751		
M7XCS3	RHTO_01649		1.2755890781239693e-06
M7WX60	VMA21		
M7WMG1	RHTO_05417		
M7WF07	RHTO_05379	6.205639162021229e-08	
M7X6P7	RHTO_04536	2.060976356651121e-09	
M7XU10	RHTO_06772		
M7WDI1	RHTO_05998		
M7WXL6	RHTO_03080		
M7XRV5	RHTO_07828	2.208152008887298e-08	3.0355444027220594e-08
M7WKT4	RHTO_05976	1.0523463086357232e-07	1.0278690790349772e-07
M7WY08	RHTO_03246	1.5873139543898845e-08	1.157590773656798e-08
M7X1B7	RHTO_06115		
M7X197	RHTO_06095		
M7XH91	RHTO_04302		3.728664977644493e-08
M7X5K6	RHTO_03103		
M7X9C4	RHTO_03520		
M7XCK8	RHTO_01574	1.6057969196989932e-09	
M7WWN4	RHTO_00994		
M7X2K4	RHTO_06324		
M7WYU7	RHTO_00215		
M7X765	RHTO_00343	5.023919279775065e-10	1.2967775658077158e-09
M7WRE8	RHTO_03374		
M7WQ93	PAN3	8.652051142189565e-09	6.26574042412842e-09
M7WN42	RHTO_04270	1.51104605168734e-08	1.7945049274221893e-08
M7XR52	RHTO_08056		6.558048546170636e-08
M7XPA0	RHTO_01248	9.711615007599478e-10	6.248811991520702e-10
M7XIM6	RHTO_03826		
M7XEL5	RHTO_01003		9.689106285342757e-09
M7XNX3	RHTO_00042		
M7WLB9	RHTO_05588		
M7WKB4	RHTO_06541		
M7XB96	RHTO_02291	4.780102417755451e-08	
M7X890	RHTO_03923		
M7X706	RHTO_00273	2.5162403804297433e-07	
M7WUV6	RHTO_06371	3.2529504957282977e-07	2.981681649152394e-07
M7WRE2	RHTO_03369		
M7X793	RHTO_04318	4.0511393040318635e-09	
M7WEU6	RHTO_05515	2.2077516760364502e-08	2.1488889866987772e-08
M7WIE6	RHTO_03508		
M7WXV0	RHTO_03176		
M7X6F2	RHTO_00088	1.3187208583439626e-09	
M7WSM3	RHTO_01946	4.446414579752143e-09	3.291888163382214e-09
M7XFX0	RHTO_05415	2.6167020984835647e-08	2.4654815051963442e-08
M7WFL8	RHTO_05159		1.8490710827135088e-08
M7XVM5	RHTO_06277	5.862340626573841e-08	
M7X3Z8	RHTO_06422	1.1284500372946096e-08	1.0592908006435622e-08
M7XFD3	RHTO_00828		
M7X727	RHTO_00298		
M7WDE2	RHTO_05958		
M7XPL2	RHTO_00272	4.3175033566668425e-08	4.391764327793962e-08
M7WLH7	RHTO_05635	1.2884153770358544e-08	
M7WX05	RHTO_00659	1.1095290989411754e-07	8.368245673047066e-08
M7X1V6	RHTO_06285		
M7X1G2	RHTO_06999	8.943456828075114e-08	3.533684551569037e-08
M7WYZ1	RHTO_00270	2.9336866481678197e-07	
M7WJF8	RHTO_06645	2.2074849703184765e-08	3.023711706341076e-08
M7XTS7	RHTO_07372	2.701235187276998e-09	1.980501964449035e-09
M7WZJ3	RHTO_00500	1.7101943276331335e-08	1.2292482955339407e-08
M7XI38	RHTO_04090	3.8175077777409854e-08	5.319767531266617e-08
M7WU68	RHTO_06141		9.062645638260558e-08
M7WJQ7	RHTO_06542		
M7WKJ8	RHTO_06483		
M7XGT2	RHTO_04520	4.8172929249524264e-08	3.228886210709174e-08
M7X3D5	RHTO_05006		6.640741970000028e-09
M7WZ52	RHTO_07090	2.5291530017940993e-08	2.341166392987782e-08
M7XV18	RHTO_06097	2.4353107766032865e-08	2.985206319107752e-08
M7X744	RHTO_04273		
M7XSI3	RHTO_07535		1.805621296946143e-08
M7X7M4	RHTO_04194	7.524006478095454e-07	
M7X6E2	RHTO_00344		
M7WUM2	RHTO_06281	6.608977046684982e-09	9.510303245326622e-09
M7XPK0	RHTO_00257		
M7XVX8	RHTO_04576	9.823848578337953e-09	1.2816770631243883e-08
M7XG28	RHTO_08147	2.504274038739471e-09	1.6360285562319336e-09
M7WHE1	RHTO_03931		
M7XRJ2	RHTO_07703		8.504218569206175e-09
M7XEY0	RHTO_00668	3.781581609039318e-08	3.970515101775586e-08
M7XL53	RHTO_02281		
M7WYC5	RHTO_00055		
M7XN43	RHTO_03052		
M7XMZ6	RHTO_01628		
M7XAP0	RHTO_02415	6.766725129846227e-10	
M7X3C1	RHTO_04784	7.352684894826907e-09	1.327114108538853e-08
M7XLM3	RHTO_04964		3.6389334830560634e-08
M7X575	RHTO_03220	3.2158014559240395e-08	3.7729099469542155e-08
M7XHI8	RHTO_04153	5.9511252007331716e-09	
M7X515	RHTO_02918	1.3679177384703961e-08	1.907239017477501e-08
M7X664	RHTO_00013	6.164443474567741e-09	5.34926012227956e-09
M7X4G2	RHTO_05806	5.534690512097358e-09	
M7X547	RHTO_05699		
M7WUQ1	RHTO_01428	2.677624907962148e-07	1.2335033960675012e-07
M7XSB0	RHTO_07465		1.5419707782976292e-09
M7XP54	RHTO_01193		
M7WQV7	RHTO_07807		
M7WV08	RHTO_01131		
M7XBW6	RHTO_02110	6.769769407212097e-09	4.108217430071397e-09
M7XKB6	RHTO_02561		
M7WKZ2	RHTO_02023		
M7WXZ7	RHTO_08078	3.349656556036454e-08	2.6678628291224043e-08
M7WJY8	RHTO_06404	3.375786993150727e-09	
M7WN73	RHTO_05212		
M7WJR7	RHTO_06557	3.6974524715892538e-09	2.807427202277585e-09
M7WSP6	RHTO_02322		
M7WVG7	RHTO_01301	8.973513884780962e-09	1.4828356277726926e-08
M7XUA8	RHTO_06872	1.8470889627636678e-08	
M7WMU8	RHTO_01499	4.288782907230063e-08	2.8906260670340085e-08
M7XTZ9	RHTO_06762	3.6693006233373028e-09	1.9211161507463445e-09
M7WZS1	RHTO_07667		
M7WPT3	RHTO_00831		
M7X1E7	RHTO_06984	8.047213517577112e-08	6.926080477567833e-08
M7XQ11	RHTO_01037		1.4048680553782933e-07
M7WRS4	RHTO_02360	3.4067740535246508e-09	
M7XGN8	RHTO_07910		
M7X677	RHTO_00023		3.8417772736351497e-08
M7WMP1	RHTO_01419		
M7X2C0	RHTO_04655		
M7XGT9	RHTO_04530	3.9604969563000234e-09	6.2815592476856195e-09
M7XA91	RHTO_02602	7.810851989126356e-08	7.145903105951539e-08
M7XCB4	RHTO_01875	2.70500406660098e-07	4.849321373102267e-07
M7XPH2	RHTO_00217	5.4559245011413644e-08	
M7WGC9	RHTO_04261	2.3398920915872408e-08	3.8429682266546537e-08
M7X1S7	RHTO_06074		
M7XWE5	RHTO_04752		
M7WX37	RHTO_08004		3.492505762211016e-09
M7WQ64	RHTO_03725	5.767337571643955e-08	4.6779342114824085e-08
M7XQB1	RHTO_00672		
M7XH09	RHTO_04424		
M7X2R5	RHTO_04578		
M7WPV1	RHTO_03619		1.3800719178242832e-07
M7X657	RHTO_00244	5.67990435003165e-09	
M7WVI0	RHTO_01512	1.2628120558496412e-08	
M7WKS5	RHTO_01957		3.689055183436784e-08
M7WZN0	RHTO_07280		7.144652663022189e-08
M7X6B2	RHTO_00053	1.7755456850319979e-09	4.974007161249701e-09
M7WU57	RHTO_06131	2.85971145025597e-09	
M7WMV7	RHTO_01509	2.4396457948137846e-08	
M7WJS3	RHTO_06567		
M7XE81	RHTO_05959	1.595020930748746e-08	
M7WP06	RHTO_01001		
M7XLK9	RHTO_01948	4.95027623585541e-09	
M7XD95	RHTO_01391		9.752597689586314e-08
M7WS26	RHTO_02482		
M7X2X6	RHTO_04644		2.2126672778842714e-08
M7WZL9	RHTO_07597	9.920966632814324e-08	1.574008582231966e-07
M7XR38	RHTO_08041	2.941601255362866e-09	
M7XEP3	RHTO_01038		
M7WP88	RHTO_03914	5.7797919824527134e-09	1.2679175850766745e-08
M7WMB5	RHTO_01707		
M7XE92	RHTO_00893	6.160680565343409e-09	5.541080579045574e-09
M7X3U7	RHTO_02742		
M7WTY1	RHTO_01596		1.357328416461769e-07
M7XPJ7	RHTO_00892	6.937115625089303e-09	
M7WQX1	RHTO_03501	3.1924445237459455e-08	
M7XQL2	RHTO_00777	1.8284981136644998e-08	
M7X1M2	RHTO_06019		
M7XTT3	RHTO_07377	5.895828330947228e-09	9.225415137596626e-09
M7XHC8	RHTO_04338	1.712554853504355e-09	7.372222619775211e-10
M7WQJ0	RHTO_08135	1.9165983285954517e-08	
M7WZ87	RHTO_07130		1.3973624984959325e-08
M7XFZ5	RHTO_05236		
M7X1G9	RHTO_07009	5.189133029503486e-09	3.7597429614581085e-09
M7WJW3	RHTO_02367		
M7WZ82	RHTO_07125		5.847678359225634e-09
M7WIM3	RHTO_03608		
M7WZJ0	RHTO_07245	1.8470351964566467e-08	1.1853079039813373e-08
M7WWA2	RHTO_05052		
M7WXT9	RHTO_08023		6.046683131812845e-08
M7WUZ5	RHTO_01115	6.766949568529438e-08	5.869087898913867e-08
M7WTU3	RHTO_06016		
M7XIL6	RHTO_03811		
M7WI34	RHTO_03681	9.682945242106817e-09	6.500057175003442e-09
M7WTW0	RHTO_01771		9.160009428255195e-09
M7WS77	RHTO_07156		2.201105680779087e-09
M7WWI8	RHTO_00964	3.039013735922584e-09	2.268836124946173e-09
M7XIW6	RHTO_03652	1.2710424283308482e-08	2.072620517253442e-08
M7WZT7	RHTO_07330	2.30238155163476e-08	1.7655216204867185e-08
M7XNY3	COQ7		
M7X343	RHTO_04906		
M7WNT6	RHTO_04236		
M7X5K1	RHTO_03098		
M7WYX0	RHTO_07921		
M7WJW8	RHTO_06479		
M7XMC5	RHTO_01774		
M7WLC2	RHTO_01737		1.898612970657274e-09
M7XYA5	RHTO_02981		
M7XF06	RHTO_05791		5.776270868052075e-08
M7X7X2	RHTO_04026		
M7X531	RHTO_05679		
M7X3P6	RHTO_02687		
M7X5P7	RHTO_00084		
M7WJI6	RHTO_02595	1.3612681957627506e-08	
M7X1D6	RHTO_06135		
M7WW57	RHTO_05002	1.6306824756219608e-09	
M7WCZ2	RHTO_06538	3.3881688969802597e-09	
M7XIC7	RHTO_07373	1.9192329060386845e-08	5.37163774294989e-09
M7X625	RHTO_05297	1.0146863940412077e-08	
M7WZI0	RHTO_00485		7.405872606121753e-08
M7X4V5	RHTO_02862		
M7WI43	RHTO_03691		
M7XDV3	RHTO_06564		
M7X3T1	RHTO_02727		
M7WV31	RHTO_04631	1.3645857854024289e-08	1.261894145850271e-08
M7WWH8	RHTO_02688	4.0826498142352755e-09	3.043324275291756e-09
M7WHZ3	RHTO_03640	2.175627766039998e-08	2.6120916674386992e-08
M7WUJ1	RHTO_01620	3.8492368546864895e-08	
M7XEG7	RHTO_00968		9.45551937054007e-10
M7WK09	RHTO_02433	3.1804891039460923e-08	2.6677768686449488e-08
M7XQ60	RHTO_00487	1.8241897322417515e-08	1.2386265572121176e-08
M7WRS9	RHTO_02366		
M7WQD5	SPB1		
M7WYB3	RHTO_00045		
M7WXN6	RHTO_07978		2.286735323572115e-09
M7WJD0	RHTO_02545		
M7WHQ7	RHTO_03810	1.3386324369965291e-08	8.38267460471265e-09
M7X4G5	RHTO_05811	3.0900920116372335e-08	3.6998755779252845e-08
M7XDP8	RHTO_06595		1.4852958063712909e-08
M7XFN2	RHTO_07997		
M7XX08	RHTO_04948		
M7WNV8	RHTO_04013		
M7XTA7	RHTO_07197	5.170059262784742e-09	1.2171833476192627e-09
M7X574	MCM7		
M7WET9	RHTO_05510		
M7WR64	RHTO_02513	8.828768422673358e-09	
M7WDR6	RHTO_05814		1.738162989574781e-08
M7WKB3	RHTO_02258	2.113803236011022e-09	2.122874058401929e-09
M7XHQ8	RHTO_07168		
M7XY56	RHTO_02951		
M7WSU1	RHTO_07371		3.282833739765529e-09
M7XCE4	RHTO_01905	4.282425377240722e-08	7.845950630831389e-08
M7WWA6	RHTO_05057		
M7XMR5	RHTO_01533		
M7XDP2	RHTO_01149		
M7XU83	RHTO_06842		3.821366479849574e-09
M7XGD3	RHTO_07794		
M7XMD1	RHTO_02796	1.436848777981261e-09	9.206736205390724e-10
M7WLV1	RHTO_05403		
M7X5K8	RHTO_00049	3.047195459056579e-08	
