uniprot	Gene_names	XNlim_1	XNlim_2
M7X2H6	RHTO_06289	2.462088627139505e-05	2.2799141657313287e-05
M7WZL1	RHTO_07587	1.3980858116309261e-06	8.749556967703704e-07
M7XZU4	RHTO_00286	8.695691764367665e-06	7.497120870033847e-06
M7WXH3	RHTO_08104	2.3532757821865217e-06	2.3546911954481317e-06
M7WZ16	RHTO_00300	1.2237109308533892e-06	1.2240924542410474e-06
M7X159	RHTO_06879	3.3542611824205733e-07	3.461634121918767e-07
M7WKD3	RHTO_05913	1.048580216760163e-06	1.0755898919657141e-06
M7WIR6	RHTO_03331	8.82020455064129e-07	8.059626880006447e-07
M7WSZ7	RHTO_02062	3.667511361386602e-07	3.3472564763608566e-07
M7XRK5	RHTO_07718	3.8333270197880436e-07	2.9373613892320355e-07
M7WVI3	RHTO_04786	7.935112458915952e-07	7.89388106070183e-07
M7WU74	RHTO_01686	7.551609011844303e-07	9.618489630754589e-07
M7WGQ5	RHTO_04157	2.2396699048000027e-06	1.8709308797642838e-06
M7WPZ7	RHTO_03989	9.529651205736908e-07	8.86944534475105e-07
M7WMK4	RHTO_05253	1.274011381618039e-07	1.5311119679092953e-07
M7X7Q5	RHTO_00558	1.2682580304401567e-06	1.370316083665563e-06
M7X7L3	RHTO_00518	1.2795777826767885e-06	1.2046269810008574e-06
M7XK83	RHTO_02531	2.2781766729286492e-07	2.1833329739495994e-07
M7WGU8	RHTO_04212	2.819003933509434e-06	2.7784490396346547e-06
M7WZ54	RHTO_07462	6.634138867388375e-07	7.07905497195424e-07
M7X0K2	RHTO_06875	1.499715320200121e-06	1.2853564613536919e-06
M7X659	RHTO_00008	1.951940277450193e-06	1.7687959608044656e-06
M7WX98	RHTO_00769	1.647734860842664e-06	1.7937278056568552e-06
M7WIH3	RHTO_03548	3.0990881286811304e-07	3.300574045319502e-07
M7X390	RHTO_04951	7.964793268257249e-08	7.555123984303823e-08
M7XNZ4	RHTO_01122	5.98958082797618e-07	5.669468782146617e-07
M7WII9	RHTO_03568	2.0080155693717277e-07	1.788819635139385e-07
M7XMJ5	RHTO_02851	0.000124098291933453	0.0001275181803084953
M7WEL7	RHTO_05609	3.739814089398333e-06	3.5368633453345893e-06
M7X2I6	RHTO_04720	8.610876853898192e-07	8.949665316884038e-07
M7XPG3	RHTO_00202	7.377964836738409e-07	6.096336214727605e-07
M7XEA2	RHTO_05984	5.617942851242014e-06	4.469587105567041e-06
M7XHC3	RHTO_07606	7.26247789582759e-06	8.878971677569627e-06
M7WLV3	RHTO_01547	6.413251714546291e-07	6.441305415557254e-07
M7XJZ1	RHTO_03397	3.512052086376718e-07	3.636919510468301e-07
M7XHM1	RHTO_04183	3.2959210321015047e-06	3.949748611627018e-06
M7X0V7	RHTO_07000	1.7894870572961758e-06	1.5782518559400496e-06
M7XM76	RHTO_02745	1.9581151788114492e-07	1.8588290236313688e-07
M7X0D3	RHTO_07304	1.1703120436625496e-06	1.282626573277614e-06
M7XV41	RHTO_06117	4.5292669197781386e-07	4.6268346744157055e-07
M7WLH0	RHTO_05630	3.650451104302787e-06	5.089220973784225e-06
M7XUA4	RHTO_06867	2.820576941278736e-06	2.7134507583664445e-06
M7WUP8	RHTO_06311	2.7131380447373225e-06	2.482670341373737e-06
M7X6B7	RHTO_00314		6.4124783818787105e-06
M7WML5	RHTO_05228	4.180728521817853e-06	4.308236051779841e-06
M7XJR6	RHTO_03327	1.2667646324372629e-06	1.2316763495971848e-06
M7WDV4	RHTO_05854	7.143719687196811e-07	6.663917785344783e-07
M7XRT0	RHTO_07803	7.039169768004722e-08	7.553167295199946e-08
M7WUX5	RHTO_01725	7.1194116923780186e-06	6.2930606466271115e-06
M7WMP3	RHTO_04513	1.1961050777564518e-07	1.2826137302547104e-07
M7WLN2	RHTO_05343	1.3486012904195385e-06	1.3358778207864072e-06
M7WWW6	RHTO_02839	5.641923061621394e-07	5.646197855625641e-07
M7XTY9	RHTO_06752	3.2028957628791827e-07	3.024270050370789e-07
M7X7K9	RHTO_04179	1.3052478904393368e-06	1.3416255280336302e-06
M7WMJ0	RHTO_05198	3.501890690148572e-06	2.750551368911593e-06
M7XQ37	RHTO_01067	7.207518505344189e-07	7.544719978797516e-07
M7XNS9	RHTO_01480	1.772664425387373e-06	2.0269780549128284e-06
M7WXL1	RHTO_03075	3.34718164648699e-06	3.1037048249097936e-06
M7WP41	RHTO_01046	1.0351659072600859e-06	1.0196335268955273e-06
M7WXM4	RHTO_07686	1.23474870528524e-07	1.0997792860341896e-07
M7XII7	RHTO_03776		3.2956732732349744e-08
M7WKK5	RHTO_06393	3.236183088184621e-06	3.0382687912994217e-06
M7XXZ4	RHTO_02881	8.393972631800689e-07	7.88553487913889e-07
M7WSC8	RHTO_02209	2.668292732195338e-06	2.3118659892147364e-06
M7WNK5	NIP1	4.017117542316354e-07	2.8801771400090646e-07
M7XNS5	RHTO_03298	2.5841696097817757e-07	2.3600485635761115e-07
M7X2P9	RHTO_06384	2.114153128286369e-05	3.2983099572257224e-05
M7XEQ0	RHTO_01048	5.6360787811536055e-05	5.250552382115895e-05
M7XFE4	RHTO_00838	2.4670190169591867e-06	2.3385501120772145e-06
M7WSH8	RHTO_02301	8.053820566458894e-07	8.324453828035676e-07
M7XHL1	RHTO_07118		2.7488816405085576e-07
M7XJ78	RHTO_03757	1.3234898184903065e-06	1.2523357136591057e-06
M7WI80	RHTO_03731	1.0952301583262125e-06	1.2084608948029326e-06
M7XSK8	RHTO_07550	1.7770819671231766e-06	1.6661686189858016e-06
M7WL24	RHTO_05802	4.0305036260416143e-07	3.890676761710488e-07
M7XJI1	RHTO_06058	9.958941842814817e-07	1.1063831349430263e-06
M7WSB2	RHTO_07196	1.2475437294613683e-06	1.4531676317404232e-06
M7XY86	RHTO_02961	9.605974819340453e-07	9.720007237357349e-07
M7X3R5	RHTO_06504	1.3789883515322935e-06	1.5133403217820069e-06
M7X2J1	MEF1	5.9193666966275896e-08	6.374882237842555e-08
M7XPE6	RHTO_01303	1.5427484392943498e-06	1.4940088393238465e-06
M7XIA4	RHTO_03922	8.232885008627887e-07	8.682738631002565e-07
M7WP94	RHTO_04210	2.489112867626288e-07	2.1885112936016074e-07
M7WEJ0	TIF32	2.1021854958188918e-07	1.8828345260006722e-07
M7WKA2	RHTO_06536	3.926012880166296e-07	3.5154848743687245e-07
M7XD32	RHTO_01341		1.779235972913889e-08
M7WWF5	RHTO_00710	1.6098611296450175e-06	1.4543244401379788e-06
M7WYA7	RHTO_07695	4.328400869438909e-06	4.821317789317283e-06
M7WIH9	RHTO_03558	4.286712396880734e-06	4.251782525701953e-06
M7XYM0	RHTO_03126	4.5843721944984447e-07	4.0502999995266004e-07
M7WKX0	RHTO_05784	1.202237830691898e-06	1.0775629272842168e-06
M7XAJ6	RHTO_02358		5.14407541658986e-07
M7WFJ0	RHTO_05134	4.695673262487789e-07	4.533867718334977e-07
M7WP17	RHTO_01016	6.591484893755558e-05	7.459300197281386e-05
M7WNG0	RHTO_04563	3.6827177997439636e-07	3.5804735473386457e-07
M7X4N6	RHTO_05737	7.767915275955977e-07	8.58396640052117e-07
M7X6J7	RHTO_00409	3.062868318703705e-06	3.228248518984036e-06
M7XWZ6	RHTO_04933	6.83641925619391e-06	6.51732574467694e-06
M7WW72	RHTO_05017	1.0755347614450041e-07	1.181247304004011e-07
M7X6S8	RHTO_00183	7.102698069951692e-06	6.750487529940142e-06
M7X1F1	RHTO_06989	1.6425627884884691e-06	1.2442687134519723e-06
M7XD58	RHTO_06702	6.890781199163782e-07	7.939920683835617e-07
M7X896	RHTO_03928	5.167962827961061e-07	4.870146986031842e-07
M7WK31	RHTO_02463		1.4362218656371332e-06
M7WKW0	RHTO_05872	1.1987061778910773e-06	1.1666366226356597e-06
M7WXL9	RHTO_03085	1.1188225815836346e-06	1.1256413965230135e-06
M7X9C2	RHTO_03515	1.6396799279197919e-06	1.5023169868558849e-06
M7WTP4	RHTO_01927	2.8664156863675887e-07	2.7402640922496943e-07
M7WWF7	RHTO_05117	1.7242036854348412e-06	1.7278330996888865e-06
M7WVH5	RHTO_01311	8.698529942430183e-08	8.4985907951337e-08
M7XQK1	RHTO_00612	3.285669067330082e-07	3.2818468776945476e-07
M7XPF9	RHTO_00197	3.8440969108805465e-08	3.265402587406683e-08
M7Y0M8	RHTO_00556	2.0044426575330055e-06	2.8232981063723864e-06
M7XPQ5	RHTO_00947	3.47988670383497e-08	8.580809740065235e-08
M7X7R8	RHTO_00568	4.590895968646482e-08	4.451148603616817e-08
M7X0A1	RHTO_07269	4.288987311261985e-06	3.747251716084158e-06
M7XKF0	RHTO_02591	6.824287749634608e-07	5.973251459186949e-07
M7WKL1	RHTO_02331	4.831961343569266e-07	3.9087593311003644e-07
M7X7A4	RHTO_00388	8.816353631710768e-07	8.530050127348808e-07
M7XK91	RHTO_06273	3.075982295012347e-07	3.4729383146705006e-07
M7WEV1	RHTO_05520	1.7288677335144288e-06	1.734689737921148e-06
M7WWS9	RHTO_02799	2.6871214532733785e-06	2.0666999409552666e-06
M7XRU1	RHTO_07813	6.82764742106816e-07	6.858598679625961e-07
M7WYJ5	RHTO_07795	1.4407968646854458e-06	1.3727206314161418e-06
M7WQJ3	RHTO_08140	1.8496032974436645e-06	1.6592321897045837e-06
M7X6S3	RHTO_00494	4.769614589969755e-07	5.782468407507212e-07
M7WNL4	RHTO_04436	2.1745980337315314e-06	2.6175462312079263e-06
M7WHN9	RHTO_03795	4.0598199279795476e-07	3.892444043912269e-07
M7WQ73	RHTO_08030	1.2691384599336807e-07	1.317460246280208e-07
M7WXF0	RHTO_00824	2.2163244530232086e-06	2.1169821120757355e-06
M7X651	RHTO_00234	3.510626750119782e-07	2.97133889014433e-07
M7XPW9	RHTO_00987	1.2012438432042482e-07	1.1748464259554636e-07
M7WLW8	RHTO_01562	2.4135310631779383e-06	1.9571174678508e-06
M7WLJ5	RHTO_01843	1.5721357009580723e-06	1.791411021390763e-06
M7WXQ3	RHTO_07721	2.8746946122503238e-06	4.503075769262249e-06
M7WUH8	RHTO_06231	4.0699301505185557e-07	3.897234943014439e-07
M7XJX2	RHTO_06168	3.7110826154063883e-07	3.2922099087819934e-07
M7XQ28	RHTO_01057	8.133415197674514e-08	7.452153078898288e-08
M7XN38	RHTO_03047	7.069345774617113e-07	7.35147087990133e-07
M7X6C3	RHTO_05161	2.9064899574682906e-06	2.8438321039481592e-06
M7WHY4	RHTO_03630	4.984910108496689e-06	5.827819695143088e-06
M7X2S6	RHTO_04588	2.1370655782814067e-07	2.455756011806701e-07
M7XZK8	RHTO_00181	3.2333167330131333e-06	2.9892157461525136e-06
M7XYI9	RHTO_03086	5.69933939102896e-07	4.021203243316545e-07
M7WKG7	RHTO_06525	8.579881124005443e-08	8.600418782575877e-08
M7WRU4	TIF34	1.003003164523418e-06	1.0711053137292872e-06
M7WR11	RHTO_07863	5.487851929240852e-06	5.296341588693268e-06
M7WM21	RHTO_05458	3.730504555130488e-06	3.260400582259823e-06
M7XHB5	RHTO_04328	7.862631066754945e-07	7.990090558772385e-07
M7WRR0	RHTO_02528	1.7500859059840952e-06	1.8642184814054504e-06
M7X730	RHTO_04258	1.2143003137998523e-06	1.2261764367754109e-06
M7WMT2	RHTO_05318	1.680429479805545e-07	1.9147140381502208e-07
M7XZN0	RHTO_00216	2.209764853275158e-05	2.4889991175368115e-05
M7XG73	RHTO_07719		3.697406518697389e-06
M7XMM3	RHTO_02877	3.941846896422108e-07	3.9075585395888866e-07
M7X4A4	RHTO_02671	2.2866840998862564e-07	2.3201743033260102e-07
M7WYU2	RHTO_07573	1.7130013401689708e-07	1.6918135551605144e-07
M7WPW0	RHTO_00856	1.4803269799089504e-06	1.4847342279339802e-06
M7X6G2	RHTO_00098	5.093309454533728e-07	4.699026086923268e-07
M7WFS5	RHTO_05194	2.0134805964948786e-07	2.5648789166271865e-07
M7WU76	RHTO_01906	2.166325871790933e-06	2.073383010563798e-06
M7WZ76	RHTO_00370	3.5366119245450706e-06	3.6477460146354446e-06
M7XBP3	RHTO_02050	7.736310344638723e-08	6.792348855729517e-08
M7WD50	RHTO_06450	2.294191578854668e-06	2.4766075142705864e-06
M7XKI7	RHTO_02621	2.5351358193218205e-06	2.4645688617521476e-06
M7WE73	RHTO_05647		5.536749470250587e-06
M7WUH0	RHTO_01358	4.123775024202157e-06	3.9859544084449915e-06
M7WNS4	RHTO_04226	2.7407955330977335e-06	2.441823121646124e-06
M7XNV8	RHTO_00027	3.3580788703285397e-07	3.892625394782715e-07
M7XPW4	RHTO_00397	2.5324416513213733e-07	2.711633434516522e-07
M7XX52	RHTO_05003	1.0184808169067217e-05	8.866394776515029e-06
M7X2C9	RHTO_04665	1.180906845290716e-06	9.644325806343007e-07
M7WK24	RHTO_02453	2.6994664436720557e-07	3.259255894061049e-07
M7XV63	RHTO_06137	1.1207970592918584e-07	1.091295124705633e-07
M7XUZ4	RHTO_06072		7.244585877407131e-07
M7XJ27	RHTO_03712	4.3612449851571837e-07	4.1861821589287867e-07
M7XE10	RHTO_06481	1.162842273045639e-06	1.2366188335068588e-06
M7WX26	RHTO_02900	3.484761003820321e-08	4.969914126840656e-08
M7XHC0	RHTO_07601	1.5887269382808001e-06	1.6554000884908649e-06
M7WUY9	RHTO_01105	2.6922227449744065e-05	2.428866850274384e-05
M7XTZ4	RHTO_06757	6.916390283711529e-07	5.600603928690046e-07
M7XKD8	RHTO_02581	3.106729243849046e-06	3.3561273503088628e-06
M7WDZ0	RHTO_05740	1.539158639553716e-06	1.2588115084658932e-07
M7WGP2	RHTO_04142		7.857464095909996e-07
M7XLJ5	RHTO_04924	3.564953324784624e-07	3.5110002034837e-07
M7WKR4	RHTO_01947	3.874493131122921e-07	4.2821528413054726e-07
M7XKF7	RHTO_02596	2.460137079360453e-07	2.9686763084774733e-07
M7XYP9	RHTO_03162	5.895888228071188e-07	5.162005437415036e-07
M7XID1	RHTO_07378	2.3260894277691491e-07	1.6857409526819275e-07
M7X0E8	RHTO_07319	2.5841695273023466e-06	2.5169748135046248e-06
M7X0I8	RHTO_07354	1.1302187577452998e-06	9.406530074231706e-07
M7XQ05	RHTO_01032	1.8993055204565616e-06	2.013974036279999e-06
M7X2E8	RHTO_04685	2.1505592187047597e-06	1.955391162901194e-06
M7WF31	RHTO_05404	1.262888169079516e-07	1.0787045719026432e-07
M7WT77	RHTO_06811	1.039659635081336e-06	1.042382427831503e-06
M7WPB5	RHTO_00661	8.116243956190028e-07	7.269436113999543e-07
M7WUF2	RHTO_06216	1.8788668634101557e-06	2.0666285541803014e-06
M7WWD6	RHTO_00685	1.4468352105146986e-07	1.0870415118094438e-07
M7XGU2	RHTO_07436	3.830022656596825e-06	2.94782163807476e-06
M7WS36	RHTO_02150	8.536739501634549e-07	8.274728856411626e-07
M7X709	RHTO_04465	2.2516088973730233e-07	2.1534665377222177e-07
M7WVZ3	RHTO_01240	1.3045820031824539e-06	1.3646054800199364e-06
M7X4M5	RHTO_05727	6.209525099356358e-07	6.406171928966407e-07
M7WNU6	RHTO_04246	2.4048227787431804e-06	2.1243852742194524e-06
M7X7A8	RHTO_04334	6.9319378173912334e-06	6.66634049955133e-06
M7WI54	RHTO_03701	1.1669094638382502e-06	1.2789321325375398e-06
M7WJ97	RHTO_06700	5.944893133575327e-07	4.525417752594348e-07
M7X2J2	RHTO_06309	1.4799703612679776e-07	1.2397970020013512e-07
M7WPL3	RHTO_00771	9.305001839398497e-07	8.724204506234324e-07
M7WKA4	RHTO_05883	5.103687459903009e-07	4.4073358919462615e-07
M7WS43	RHTO_02272	9.693386592819342e-07	1.0479956075132365e-06
M7XW07	RHTO_04606	1.0069168096529253e-06	9.756761880882077e-07
M7XN52	RHTO_01683	2.47663237563845e-08	2.7222589651615547e-08
M7XML8	RHTO_01884	4.921988035807736e-07	8.979580826172949e-07
M7WFY9	RHTO_04519	1.081354095530283e-06	8.098947054687971e-07
M7WW26	RHTO_04957	1.887994674660033e-07	1.483591096550855e-07
M7XIH3	RHTO_06738	3.80605121638761e-07	3.4702598582061304e-07
M7X7T4	RHTO_04244		8.083505686592e-06
M7X7H5	RHTO_04149	3.2600055192571316e-06	3.816388606718688e-06
M7XFZ0	RHTO_08097	3.601887546259423e-07	3.274966638910234e-07
M7WUS2	RHTO_06336		1.7882771878463992e-06
M7XF80	ADI1	1.0827575624854323e-06	1.3271303933471097e-06
M7WKS2	RHTO_05739	2.7308405922095893e-07	
M7X6B9	RHTO_00058	3.25026638134142e-07	3.354643877106879e-07
M7X413	RHTO_02808		2.770180802423011e-06
M7X2S0	RHTO_04583	4.6102406617869247e-07	4.6345719917411906e-07
M7XYK4	RHTO_03106	3.627608942223586e-06	3.5421183538982068e-06
M7X982	RHTO_03470	2.299588835066592e-06	2.533530982913773e-06
M7WS69	RHTO_07146	1.4219355816082997e-05	1.2556699889050518e-05
M7WG12	RHTO_04549	2.927469085867765e-06	2.792890384809946e-06
M7WS33	RHTO_02643	3.836960919453096e-07	4.381521610983188e-07
M7WXT6	RHTO_07761	7.613137567781567e-07	1.0404083710472113e-06
M7X4M9	RHTO_03004		1.1561319533533169e-07
M7XPM3	RHTO_00287		4.415570827067814e-07
M7WR46	PRT1	2.2383327244887478e-07	2.29767525818964e-07
M7WLQ1	RHTO_05685	8.166472788905928e-07	8.067698507177992e-07
M7XJ70	RHTO_07003	4.777718108295262e-07	4.6046820619082863e-07
M7XLB3	RHTO_02143	3.321276482193978e-07	3.085629325055814e-07
M7X8P7	RHTO_03847		1.815765691529445e-07
M7WUQ8	RHTO_06321		6.357922542134219e-07
M7WEP1	RHTO_05460	1.1273608061064349e-05	1.0920630126470566e-05
M7X5S2	RHTO_03169	3.796643951671274e-05	4.260410497837679e-05
M7XPD6	RHTO_00167		4.98799094752879e-07
M7XCN1	RHTO_01599	1.7595275895226587e-07	1.8801461235031597e-07
M7XKJ8	RHTO_04577		7.693329942439293e-06
M7XJQ5	RHTO_06113	6.947684929268296e-07	7.154361351982727e-07
M7WV38	RHTO_01166	5.906900871711885e-07	5.621434550406331e-07
M7WFT8	RHTO_05209		1.0187861667098192e-06
M7XAV4	RHTO_02178	9.732576119047194e-07	8.181771832000576e-07
M7WRB3	RHTO_07439	1.207609564613992e-07	1.2019162320428392e-07
M7WIL9	RHTO_03603	5.426918313454783e-07	6.224500993744808e-07
M7WCM1	RHTO_06672	9.208182894963159e-08	1.182669314723023e-07
M7XMD3	RHTO_01784	7.947550701533295e-07	7.087917815179864e-07
M7XYH2	RHTO_03066	8.507664237431938e-07	7.445972389720093e-07
M7WSH3	RHTO_02257	3.9896939685248314e-07	3.4999366987267533e-07
M7WYH6	RHTO_07775	2.1426629119596355e-07	1.8339886619805568e-07
M7WTG7	RHTO_06921		3.89520762817276e-07
M7XTB2	RHTO_07202	3.241475700116948e-06	3.6619192482932576e-06
M7WYF4	RHTO_00085	2.942775480024031e-06	3.3487202519251668e-06
M7WF27	RHTO_05399	2.9345179542997255e-05	2.532162503579429e-05
M7XUU6	RHTO_06022	2.5545788233474565e-07	3.3138807810237925e-07
M7WXU2	RHTO_03166	7.349552395100947e-06	6.6187957438546905e-06
M7XYL6	RHTO_03121	1.5345152236847056e-06	1.6921270899304769e-06
M7XSU5	RHTO_07625	5.91049539931398e-06	5.926981262521871e-06
M7X0T7	RHTO_06769		1.075077216942553e-08
M7WIQ2	RHTO_03321	8.576879615887605e-07	9.502614587292404e-07
M7XVT2	RHTO_06352		3.7168154574688034e-08
M7XDG9	RHTO_01496	2.300587904127564e-07	2.178518307635671e-07
M7WI10	RHTO_03656		6.270691108024538e-07
M7WYB0	RHTO_07700	1.4885161204748706e-07	1.5383043047494532e-07
M7XMJ0	RHTO_01849	4.967489486425223e-07	3.789184098506665e-07
M7WK23	RHTO_06449	6.046472840870182e-07	7.519517729655576e-07
M7WRH5	RHTO_02599	1.7888957662399955e-05	1.6145112734427383e-05
M7X6U6	RHTO_04405	1.233786630879214e-07	1.3296314281180157e-07
M7X9H8	RHTO_03600		2.7962256321508056e-07
M7XK44	RHTO_03457		2.599363365319887e-06
M7WXY7	RHTO_08068	2.2778219648391412e-06	2.2953588510706027e-06
M7X3E8	RHTO_06625		5.283902398798227e-07
M7X1C7	RHTO_06125	1.2721994140018397e-07	1.3025875166368983e-07
M7XLS6	RHTO_05039	8.067826203755163e-08	7.585028343847418e-08
M7WYK1	RHTO_00125	8.417795366312619e-07	7.295897642721242e-07
M7WKZ4	RHTO_05912	1.0114621112865327e-06	9.125509684601966e-07
M7X7J6	RHTO_00498	1.1450916607474027e-06	1.1247487508981345e-06
M7XII4	RHTO_06748		1.5309926519443796e-06
M7X6S6	RHTO_00178	1.028039821211998e-05	1.0726623260244274e-05
M7XN47	RHTO_01678	4.575742462744905e-07	5.571488908253548e-07
M7XBR4	RHTO_02070	3.778373605096492e-06	3.536323851323234e-06
M7XKT4	RHTO_04673	8.988874874138404e-07	8.96519187028555e-07
M7WCJ7	RHTO_06682		5.953980694294868e-08
M7WVK0	RHTO_04801	3.2080889140389976e-08	7.889055408811734e-08
M7XXS3	RHTO_02800		3.5731265798427745e-07
M7X4F7	RHTO_05801	4.544053486799051e-07	4.3333592749979606e-07
M7X6G0	RHTO_00369		3.5891939510571317e-07
M7XP66	RHTO_01208	1.1101322928150628e-06	1.1348396800598004e-06
M7WX90	RHTO_00759		1.820882775523296e-06
M7XNG2	RHTO_01370	3.804946975654766e-07	3.070266092903316e-07
M7X3A8	RHTO_04971	5.59617629879636e-07	4.722686144065549e-07
M7XLT9	RHTO_02024	9.821505021703465e-06	9.56733300063972e-06
M7WJU4	RHTO_06526	6.468041478920513e-06	6.176417928718366e-06
M7WQL8	RHTO_03597	6.056398397425743e-07	5.185772310417355e-07
M7WW82	RHTO_00625	7.345518683144078e-08	2.8460255209884354e-07
M7WFA3	RHTO_05270	2.3292522786457565e-06	2.3816167048154e-06
M7WZC3	RHTO_00425	4.1580767777119666e-07	8.519195929021224e-07
M7XI91	RHTO_03906	1.593791567511898e-07	1.6326914797766531e-07
M7X456	RHTO_02848	1.6831259982342596e-07	1.6468149216561736e-07
M7WUN0	RHTO_01398	2.1424372586493886e-07	2.5006437512954315e-07
M7XN72	RHTO_03087	3.4452802736571046e-06	4.016711238655656e-06
M7WEK6	RHTO_05594	2.7029195572158626e-06	2.596821137831911e-06
M7XJT3	RHTO_03342	2.5122964771362446e-07	1.9702739971218763e-07
M7WPA0	RHTO_00641	2.5041481684810077e-06	2.276239874028279e-06
M7WJN6	RHTO_02645	1.587818792823879e-07	1.7218612363537024e-07
M7X2D0	RHTO_06239	8.143798551950111e-07	7.188059705907434e-07
M7WVZ0	RHTO_04912	8.295979753486663e-07	6.123146177339486e-07
M7WFU6	RHTO_05219	9.209886384798825e-07	1.1301338100497382e-06
M7WLM7	RHTO_05338	2.7888571832870163e-07	3.6871897860622977e-07
M7XPI5	RHTO_00237	1.1025144425507657e-06	7.79229824104537e-07
M7XPD8	RHTO_00172	5.88814998928445e-07	6.261076867008204e-07
M7XP52	RHTO_00112	8.064410281359226e-08	2.8232979235383142e-08
M7X6U4	RHTO_00203	2.2770031975509535e-06	2.1754718205014135e-06
M7XNM9	RHTO_03258		2.9309330970280454e-07
M7WW73	RHTO_01090	3.951875230249624e-08	3.22863592198624e-08
M7XZN3	RHTO_00221	2.554039260345326e-07	3.2116673165120826e-07
M7WH48	RHTO_04054	4.640619724328302e-06	4.545798076354552e-06
M7XD79	RHTO_06693	8.876803747866721e-07	7.006299828476192e-07
M7X6U8	RHTO_00208	1.4719882398344992e-07	1.5529031470935678e-07
M7X332	RHTO_07066	9.680054269860735e-07	8.968850141113026e-07
M7XIX9	RHTO_06898	2.2191160252694133e-06	2.2087879724985313e-06
M7WYG4	RHTO_07765	3.7610183165267394e-07	4.2213356676338283e-07
M7XXT6	RHTO_02815	3.88027348118539e-07	4.1008842447305794e-07
M7WM80	RHTO_05523	5.1836830920504816e-06	5.037956351540245e-06
M7WJ06	RHTO_03406	1.4574329997632847e-06	1.349874830916053e-06
M7WWU9	RHTO_00855	2.355329299518551e-07	1.8848252100305196e-07
M7XMW0	RHTO_01583	7.392249503420392e-07	7.893690194808695e-07
M7WYD3	RHTO_07730	1.7916683399844011e-06	2.062243243404935e-06
M7WT26	RHTO_02087	3.146348975594391e-07	1.9184006569725084e-07
M7WYS5	RHTO_07881	6.117277171696636e-05	6.494097807318762e-05
M7WNN9	RHTO_04196	3.674771291943881e-08	4.1370844654043727e-08
M7WUV0	RHTO_01493	1.0187281641602867e-07	9.329067772461988e-08
M7X6W7	RHTO_04425	2.709958430133589e-07	3.365121453955548e-07
M7WQD3	RHTO_08080		5.102191065698682e-07
M7XKU3	RHTO_04683	1.3991434817092994e-06	1.1080507397772435e-06
M7X3Q0	RHTO_04905		1.9390298351827824e-06
M7WS84	RHTO_02277	5.545230484414222e-07	4.4787218168312167e-07
M7WUR2	RHTO_01443	9.948946412146916e-08	8.050015276601391e-08
M7WZ66	RHTO_07472	3.061711824352986e-08	3.386514217529815e-08
M7WTT0	RHTO_01735	1.7992529057719087e-07	1.9934619458418312e-07
M7XCY6	RHTO_01709	5.365818833771652e-07	4.127058909633393e-07
M7X5E3	RHTO_03027	4.942415224085743e-07	5.548998776619129e-07
M7XGU4	RHTO_04535	1.2567290702128418e-06	1.2939710791070508e-06
M7WLX6	RHTO_05582	1.7697733868319774e-07	1.2956087405168185e-07
M7X0E7	RHTO_06810	1.0960091280992776e-06	1.1282404034357402e-06
M7WXF3	RHTO_03020	5.427278466809544e-07	5.227335631557304e-07
M7XN46	RHTO_03057	1.7102657362234117e-06	1.6272639011228247e-06
M7WZD3	RHTO_07185	1.2750286151081394e-07	1.215353920524744e-07
M7XAL7	RHTO_02385	8.627988563340776e-07	1.2223952877050195e-06
M7XAQ2	RHTO_02430	1.719329859339115e-06	1.24249051869115e-06
M7WQ90	RHTO_08045		3.578641822209173e-07
M7XJC1	RHTO_06008	8.984541897364752e-07	8.805910491597657e-07
M7WJX8	RHTO_02388	1.62488965710723e-07	1.3269026797083528e-07
M7XUQ1	RHTO_07027	5.33057775211272e-06	4.868395612310787e-06
M7WMQ2	RHTO_01434	8.726568614831407e-06	1.0197277466002938e-05
M7XCG8	RHTO_01529	1.1543987005274301e-06	1.1922388809492414e-06
M7XB86	RHTO_02309	9.971238830677966e-07	9.781349744632822e-07
M7X2F3	RHTO_04690	6.052375812567242e-07	5.8533622370345e-07
M7X5A2	RHTO_02978	1.7311029133715e-07	1.6042109647062655e-07
M7WHP5	RHTO_03800	2.1514150304865943e-07	2.9574469985939484e-07
M7WQH5	RHTO_08115	1.2649971623024686e-08	1.0483880888433064e-08
M7WQC9	RHTO_03472	5.03664440245217e-07	5.54806136225749e-07
M7WN48	RHTO_05192	4.157640529690569e-07	4.1051641845700813e-07
M7WSC3	RHTO_02179	5.446744914812613e-07	5.657251044101909e-07
M7WX53	RHTO_08014	4.021248412034193e-08	4.157718081808865e-08
M7WVJ4	RHTO_01527	1.102013992181898e-07	1.1720849745478144e-07
M7X786	RHTO_00368	7.333187002268821e-07	8.632638794784875e-07
M7WQK2	RHTO_03699		7.814705361494087e-06
M7X192	RHTO_06919	1.5018721805555207e-06	1.539653916202702e-06
M7WIC5	RHTO_03473	6.570939255063548e-07	6.780602143059787e-07
M7WV51	RHTO_01181	3.563548258534399e-06	3.281400966355826e-06
M7XJR2	RHTO_03322	1.1376850413124601e-07	1.1498413407506786e-07
M7WYY1	RHTO_07402	7.361015946650847e-07	7.559360041586447e-07
M7XKV7	RHTO_02389	8.977760558168632e-08	7.744397249922336e-08
M7XQJ1	RHTO_00757	3.642109288454919e-07	3.096055990088747e-07
M7XCW8	RHTO_01694		9.04890554568356e-06
