uniprot	Gene_names	Xexp_1	Xexp_2	XNlim_1	XNlim_2	Aexp_1	Aexp_2	ANlim_1	ANlim_2	GexpUrea_1	GexpUrea_2	GNlimUrea_1	GNlimUrea_2
M7WHI3	RHTO_03981	8.126073416514329e-08	1.095026228957982e-07		5.6462580666205706e-08	4.652464376419908e-08	5.3752575428348e-08	4.237534609440102e-08	4.207110211113968e-08	1.1104833498132701e-07	1.2108494599927334e-07	3.9197946044416694e-08	4.690060577935575e-08
M7WX10	RHTO_07984	4.1911149362888074e-07	4.3170121810617956e-07	1.785521268666672e-07	2.0312642409846874e-07	2.8418917649780246e-07	2.602084838434744e-07	1.9433858374390526e-07	1.7243394014004315e-07	4.3800868326722336e-07	3.9449946993107786e-07	2.2743810578701914e-07	1.7057886086393038e-07
M7X011	RHTO_06720	1.0095894250389736e-07	1.879308896165743e-07	1.3759682885293337e-07	1.7661620055313275e-07	3.857316560797558e-07	3.969236234209201e-07	1.9815625700245893e-07	1.8972091155971358e-07	5.918688848010452e-07	7.142520895434278e-07	1.507030964217541e-07	2.1021939888732434e-07
M7X373	RHTO_04931		2.9436245261445764e-08		1.4847260276200163e-08	4.718007541068748e-08	4.8946000492355695e-08	3.257366940086979e-08	2.498195785596764e-08		7.95852191415426e-08	2.5181239800287832e-08	2.1551624516644096e-08
M7X5N2	RHTO_03128	5.081730194436594e-07	4.902025116431388e-07	2.360838408336281e-07	1.8290024626232223e-07	3.030998315765149e-07	3.105113468145803e-07	1.4440106690722364e-07	1.8304061309186168e-07	3.073436969953377e-07	2.9337951251398835e-07	3.4370613185288027e-07	3.015883796308319e-07
M7XUR8	RHTO_07047		4.854721139962022e-08		2.3599621355365643e-08	6.289575990440407e-08	6.410990473941293e-08	2.7504309474021368e-08	3.868597986674225e-08			4.704776600295954e-08	3.3478027701591305e-08
M7WX36	RHTO_02910	2.8505914414740327e-07	2.925206821348386e-07		9.112272682784582e-08	8.569980158098376e-07		4.0073359420197313e-07	2.996951393475558e-07		9.82341468706564e-07	2.653300986203256e-07	2.663186609879044e-07
M7WZ39	RHTO_07075	8.550634131193652e-08	7.434352179477377e-08		5.9051758137048304e-08	5.9090326008833256e-08	8.416773426667966e-08	7.876385212873501e-08	7.053475316542161e-08	6.512223340956819e-08	6.265271419650522e-08	5.7132674612677e-08	3.9877212274775074e-08
M7XWN0	RHTO_04847	2.960560168722317e-07			2.0137297133818475e-07	8.131753406133278e-07	8.086579291729937e-07	5.278130492035627e-07	1.6652695808778461e-07	1.0300702662787088e-06	1.000525442492516e-06	1.9192461731163206e-07	
M7XG60	RHTO_07704	1.8921523394390527e-08	2.9326908210056765e-08	9.594882656260284e-09	1.27159691456193e-08	1.819114025714207e-08	1.667275186049691e-08	9.654421843173735e-09	9.291798108480452e-09	3.077608317316276e-08	2.7679048699221007e-08	1.1729201574554626e-08	8.926495755102876e-09
M7X787	RHTO_04313	2.151644238785293e-07	1.8985606310006614e-07		1.9864754176133068e-07	1.4707943947606335e-07	2.1844789243846785e-07	1.7855565126274563e-07				2.5988995137890564e-07	2.3797420458212438e-07
M7XHV2	RHTO_07218	2.8238126498338257e-08	3.758764315697543e-08	2.0744747598348842e-08	2.2929328513881934e-08	3.604264029158997e-08	7.862336466450353e-08	3.5240041841545973e-08		2.5822812513621076e-07	2.6866188060163455e-07	4.062064505467809e-08	3.960845840678354e-08
M7WXH5	RHTO_00849	1.209425819764486e-07	1.3139434073952364e-07	6.349627006907762e-08	6.571781130113221e-08	1.1109977956407197e-07	9.952413927240132e-08	8.088280443124423e-08	7.077152660176791e-08	1.6948660197193322e-07	1.7799721997715693e-07	6.819521170370083e-08	4.989429688394469e-08
M7WPS8	RHTO_00826	2.725421339999513e-08	4.499251834352124e-08	5.793585702516531e-08	5.3125935539278545e-08		1.4007547388332053e-08	1.1569663876215392e-08	1.1979526794915602e-08			4.473046549359723e-08	3.844348130545492e-08
M7XFG5	RHTO_05600		1.454390423851434e-07		8.026673189450531e-08		6.77590395379513e-08		2.0649057309056475e-08	2.842581629296629e-07	5.692104327667065e-07	6.581203951192636e-08	3.137377025998069e-08
M7WK93	RHTO_02221			6.768225100633254e-08		2.8482082639544137e-07	3.6350841241044905e-07	2.413841004026889e-07	1.8103215846842872e-07		3.7707375076352336e-07	1.8274724239290488e-07	1.6879259766746256e-07
M7X5S3	RHTO_00109		7.955656529806039e-07	2.472058181613269e-07	2.4803796364129284e-07		8.868922075609564e-07	1.2494830221757118e-07	6.62865135946806e-07	1.5352055961096451e-06	1.3052893932445513e-06	4.938850260047534e-07	7.129901286641241e-08
M7XK71	RHTO_02521	9.756404123297949e-08	1.0122669472992435e-07	4.515764539991336e-08	5.558439086529077e-08	8.408889928700606e-08	8.176801564812229e-08	4.911431284190816e-08	3.105371416219448e-08	1.5773515933384017e-07	8.847556337672839e-08	5.6506694769870886e-08	6.36459753763734e-08
M7WUB7	RHTO_01545	7.016504249083898e-08			4.562237666307677e-08	5.1313690774954334e-08	4.017463834411378e-08	5.902798203185539e-08	4.601799704290768e-08	4.6943204875682306e-08	5.2480567556518814e-08	8.594071451293754e-08	7.60508495088156e-08
M7X252	RHTO_04574		1.6883035984699945e-07	1.4752741527485432e-07	1.3981434304492918e-07	2.998630309566661e-07	3.126203427227339e-07	2.093882091262757e-07	1.5260130808819755e-07	5.980104685771298e-07	6.180779161906221e-07	2.0076135842690808e-07	1.9823805203938577e-07
M7WVA2	RHTO_01417				1.2874863284916926e-08	5.6217521226386586e-08	4.2389443633056e-08	2.8326907460262596e-08	4.722799548285405e-08				1.2312334330207592e-09
M7XY08	RHTO_02896	1.8479667082610091e-07	6.504085414778542e-08	6.949426941470029e-08	6.737550553677624e-08	7.808956993245011e-08	1.164348247372897e-07	6.625924796519929e-08	6.386212035648053e-08	1.4921974094609098e-07	1.559637697273222e-07	6.809773604502255e-08	4.6232810886743903e-08
M7WLU4	RHTO_05398		1.212797937130733e-07		4.385354427482368e-08	1.1098238346089373e-07	1.1132282241917539e-07	5.7791852616381434e-08	5.750995407842912e-08	1.9447410402366761e-07		5.848865848834689e-08	4.431165738103293e-08
M7WN19	RHTO_01162	7.052273312830127e-08		6.436192877970417e-08	7.632104880306659e-08	8.009102931745083e-08	8.946141920336412e-08	8.89412120706458e-08	5.8764473770745995e-08	1.7030111043303335e-07	1.317471808937782e-07	1.0574439347748137e-07	7.834645368915631e-08
M7XES2	RHTO_05726		3.5605482839652477e-07	1.4622697888966748e-07	1.473481247040301e-07	1.8041012105635893e-07	1.9478124945976425e-07	1.1573077658614415e-07	9.928307636745351e-08		2.3151461423148076e-07	1.1205371920664644e-07	9.039224746944677e-08
M7X374	RHTO_06664	2.1958217799814616e-07	2.8127179107624526e-07	1.2791516946817205e-07	1.4772185543230995e-07	1.3510054233336926e-07	1.6416428667016282e-07	1.961006530142088e-07	1.3222729895559574e-07	2.9482909447032854e-07		2.1456894129956608e-07	1.607547510852016e-07
M7WYG5	RHTO_00095	1.4246138791657406e-07	1.410204353549216e-07	3.428148236328008e-08	2.7742653076153368e-08	1.0989390180031182e-07	1.4062967782818933e-07	7.347132748589942e-08	6.241307734665099e-08			3.861343300950695e-08	2.1507800825654956e-08
M7Y051	RHTO_00401		3.3925679333855153e-08	7.501784456941277e-08	1.0131902332382934e-07	7.318779042458674e-08	7.336493859066589e-08	6.867024391918099e-08	6.459461478605636e-08	1.6409828097608517e-07	2.0495663693112437e-07	9.359206810130628e-08	1.0225354095296349e-07
M7X774	RHTO_04298	1.9213275664570103e-07	1.8011044044249345e-07	8.192833990357646e-08	6.555375769919543e-08	2.731312426300762e-07	2.695490141298382e-07	1.3795076048622414e-07	1.1068465629916079e-07	1.5560421308642343e-07	1.507057457023328e-07	8.897341537740765e-08	9.411980895634422e-08
M7XP16	RHTO_01148	1.0817568125849366e-07	1.1443635569492577e-07	5.7003560328534504e-08	5.6093936191611835e-08	5.3468697814572355e-08	6.834900958945882e-08	4.8032220853874724e-08	4.30526734288182e-08	9.645141450252551e-08	9.257318118211069e-08	6.313218929726871e-08	5.72399802263786e-08
M7XMF3	RHTO_01809	6.06005374871676e-08	6.484143689062953e-08	4.991448125027492e-08	5.430056785398338e-08	7.098586921376009e-08	7.049235852401506e-08	4.494499362450597e-08	4.761160034510205e-08	1.739506715914281e-07	2.0904118108183351e-07	8.413307616501615e-08	5.746696717714366e-08
M7X6U9	RHTO_00519		6.450722612054835e-08	5.741302660429396e-08	3.17526707951215e-08	4.3552594205508016e-08	5.8756986907362125e-08	3.900995599136606e-08	2.8434515366991345e-08	1.4448441651243065e-07	7.561675475596056e-08	4.484772995307134e-08	
M7XCW0	RHTO_01684	8.252527288428106e-08	2.5924727452599794e-08	3.508067180999794e-08	4.390175093143563e-08	5.379189900525778e-08	7.82699351314062e-08	5.676568181533299e-08	3.246723143579292e-08	9.279307476672937e-08	8.451786163823516e-08	3.709394044930255e-08	2.7527614714235214e-08
M7XAE7	RHTO_02662	2.2749223020004088e-07	2.156517367717139e-07	4.0084010572030876e-07	3.252951641541448e-07	1.9153127665716137e-07	1.6878483980419652e-07	2.4747440658910186e-07	2.2458552460552677e-07	8.806347341107471e-07	7.38608312015859e-07	5.814381627698763e-07	6.03515461298014e-07
M7WMS1	RHTO_04548		4.187055359227166e-08	7.665388429075722e-08	4.437461318317273e-08		5.698116519827494e-08	7.977132003766747e-08	4.6202664702561756e-08	7.172102665900432e-08	5.798544770395375e-08	6.39056359934189e-08	5.738833195121583e-08
M7X0B3	RHTO_07284	1.0317452808932636e-07	1.2166812256861353e-07	2.031738800547143e-08	1.765288517855807e-08	4.633103361716954e-08	4.8893808770381534e-08	3.0450121675784895e-08	2.676659643736422e-08	1.0305552788488858e-07	1.228229666955677e-07	2.073963222813387e-08	1.690916682605117e-08
M7WQ81	RHTO_03739	6.351678644392477e-08		6.066879442779284e-08	6.22584498613986e-08	1.80301061312359e-07	1.5232875337866686e-07	1.311892017803937e-07	9.556893070685287e-08	2.8473194077798603e-07	3.067034518361511e-07	7.199308195748856e-08	7.663135571982833e-08
M7XG56	RHTO_05291	3.0484164214285464e-07	3.213419222013041e-07		1.013770269625659e-07	3.2261796450156303e-07	4.414191667887677e-07	2.6491948185968364e-07	4.3492554950369956e-08	5.146900973473041e-07	5.859390731100314e-07	1.163718982554264e-07	1.2671503921213063e-07
M7X1D8	RHTO_06974	2.0511727996914188e-07	1.1488003411538538e-07	1.1522091876688256e-07	1.3991032784345136e-07	1.2884903553233965e-07	1.3248347236347142e-07	7.336497759740146e-08	7.344895269054158e-08	2.2255676912987883e-07	1.035390852757206e-07	1.1751928857896965e-07	7.30384588380366e-08
M7XDH3	RHTO_01501	9.747454713574863e-08	1.622578790178426e-07		4.6610955247405217e-08	7.88671363158824e-08	8.56734912917131e-08	5.055196171175573e-08	4.86301151680746e-08	1.912606289689984e-07	1.5738512537257862e-07	5.217134985511755e-08	3.58547175600185e-08
M7WR49	RHTO_07903	2.2041207319802498e-07	2.2561726060256536e-07		1.2593126916907653e-07	2.183008594749801e-07	2.233298817114335e-07	1.6535045736288307e-07	1.631661268166412e-07	3.5888420991652683e-07	3.554646298810057e-07	1.5198976534018942e-07	1.8016382883865112e-07
M7X450	RHTO_05970	2.98933437117223e-08	2.5914326307114977e-08		3.867471142374872e-09	7.496960147537704e-08	8.359209166845373e-08	3.821304150187802e-08	2.7238078185419156e-08		2.9114845871382868e-08		4.262229270167173e-09
M7X4E8	RHTO_02711			1.1956520647410407e-07	1.318281897704197e-07		1.1004410319360283e-07		3.811183405448412e-08			6.813963457595436e-08	
M7WLH8	RHTO_05484		9.4268097779195e-08		6.453171773165105e-08	1.4660150214387606e-07	1.8388691585804908e-07	1.06541195816497e-07	1.2389746207021964e-07	1.3090773881614057e-07	1.2972215610346773e-07	1.1489083126729794e-07	1.1866470722425275e-07
M7XGA7	RHTO_07759		2.527011736001902e-07	1.7838548403070068e-07	1.4890009122646834e-07	3.016019386336606e-07	2.60619193943319e-07	1.697535591788637e-07	1.4257015387566476e-07		2.40232486040816e-07	2.0253189122734108e-07	1.549674095271531e-07
M7WNL0	RHTO_04431	1.9794060102669432e-07	2.4949552917808194e-07	3.381010250009996e-07	2.611555878447603e-07	6.106737584613377e-08	7.277843914206522e-08	1.068378020340482e-07	7.489823441658047e-08	1.8863067627592975e-07	1.9303743017083403e-07	1.935913315409054e-07	2.6039640332587073e-07
M7XYS1	RHTO_03187	1.4278193362996504e-07	1.4574853563437503e-07	3.706773080321321e-08	2.7019885118252426e-08		4.8833979403503615e-08	3.553663685733876e-08	2.597187021334047e-08	9.244376105717293e-08	1.0105682294792256e-07	1.696709835442205e-08	4.827190399924184e-08
M7WT69	RHTO_01960	4.486560705351762e-07	4.1762081857929193e-07	8.333347101079099e-08	1.208374735044735e-07	1.0601170343074343e-07	1.2483196052574004e-07	1.0884023432653572e-07	9.756306453084874e-08	2.9587055514679824e-07	2.9041721597573546e-07	7.689156841737615e-08	1.088949151109106e-07
M7WK28	RHTO_05942	1.2551814723397912e-07	9.12524306117472e-08	9.558082626399482e-08	7.371617453048386e-08	8.857893360168556e-08	9.823264520170984e-08	7.041098042633062e-08	6.493214563553773e-08	1.504419684468942e-07	1.6207513098070462e-07	8.119716450061657e-08	7.085802438021966e-08
M7WMB2	RHTO_05128	1.30919013087706e-07			3.9541273510674305e-08	1.1222649958970111e-07	1.305058245501599e-07	6.580656694737271e-08	4.7468119921027966e-08	1.1359287218935234e-07		5.6912023261767635e-08	3.515721851566271e-08
M7X7U0	RHTO_00588		8.685646792192847e-08		4.024591591295993e-08	5.164425631530157e-08	1.2482800922329455e-07	3.061898459291099e-08	4.798138964198972e-08	1.7637613870092063e-07	1.5593260484606086e-07	3.765914134728291e-08	3.3162685736387236e-08
M7X924	RHTO_03728		2.1170165488220484e-07		1.2443335746124156e-07	2.637460998521895e-07	2.7708432909693876e-07	1.6159311650456372e-07	1.618233118964091e-07			1.613253882067494e-07	1.407279742510266e-07
M7XFN9	RHTO_05516		2.7143292068717286e-08	1.9703578514927204e-08	7.476317548170458e-09		9.729950559616636e-09	1.7909373728152387e-08	1.530766973275254e-08			2.195916388229509e-08	1.9646368886766112e-08
M7XU53	RHTO_06802				1.1962913430871267e-08	6.146129715803201e-08	6.302775868905071e-08	4.4095808548213996e-08	3.921490653974016e-08	7.771995136886759e-08	8.997846052606252e-08		1.3696999118537923e-08
M7WWX8	RHTO_00624	1.0362495793801383e-07	1.1838229686532639e-07	4.014782395575695e-08	3.938780837587579e-08	4.3944235351241414e-08	1.0464384902603352e-07	6.43042887214839e-08	4.956225120345959e-08	1.7395134682526238e-07	1.747753324916816e-07	4.0334633423816855e-08	4.58915974283228e-08
M7WHB3	RHTO_03895	8.2306319099353e-08	6.571107641510398e-08	8.72449277468945e-08	9.701447012375803e-08	2.789198938215638e-07	3.1552538645051825e-07	2.2874715121524835e-07	1.888602535904826e-07	3.979552106965206e-07	3.243834405857357e-07	1.4904272701420028e-07	1.522066831495563e-07
M7XD73	RHTO_01376				2.7464246122979433e-07	2.701732911770137e-07	3.6488464036518615e-07	1.9759886660448192e-07	1.9142775555869538e-07			6.601492694729021e-07	5.981929682175999e-07
M7X5H7	RHTO_00024	2.9692112522609315e-07	1.4396676300234437e-07		7.449849081737699e-08	4.786890321805561e-08	3.974108294790268e-08	5.084908353309709e-08	4.813282796975774e-08	3.7007890870007284e-07	3.537344037848349e-07	1.301870666483517e-07	8.631859496438995e-08
M7WWT9	RHTO_01049	2.7972222708040693e-07		7.641165583044689e-08	1.7184672742492975e-07	3.1845820985441476e-07	1.58891271200564e-07	4.584579476523206e-08	2.2712445146492393e-07	1.8028074946939698e-07	1.2191233589735317e-07	9.350564729679849e-08	1.6974642843903714e-07
M7X693	RHTO_05136		1.2018400209527553e-07	1.0570796233393122e-07	1.190485927708391e-07	2.2468949567004452e-07	2.0735174563836222e-07	1.512174093869926e-07	1.1654767755303137e-07	3.8803290607441044e-07	3.574716536290278e-07	1.5565705768573217e-07	1.0846478903145174e-07
M7X3V1	RHTO_04940	1.4889939943412694e-07	1.8588440258626266e-07		6.139120366563062e-08	2.1987883104318693e-07	1.9907807734802256e-07	1.232399382157994e-07	1.1701890715292744e-07				
M7WS50	RHTO_07121	1.5551548354561196e-07	1.4644193526107685e-07	3.0894202173895333e-07	3.1888359778832084e-07	3.7330389771024686e-07	3.472293961784217e-07	2.658498201506042e-07	2.7336383775578357e-07	3.252788122352891e-07	3.271092037183789e-07	3.880413903394946e-07	2.191563363517989e-07
M7WUA2	RHTO_06171			3.128966018856359e-08	5.031532231758847e-08	1.894902412009895e-07	1.899508610482189e-07	1.6805885534790556e-07	8.211121035707514e-08	2.782493171878387e-07	2.1875625752107292e-07	5.036133435780344e-08	6.221063044343204e-08
M7WTR8	RHTO_07046	5.455021285155135e-07	3.829258556658522e-07		6.460187430257591e-08	1.1535053544831901e-07	1.3600140073413253e-07	9.063450681320944e-08	8.335171496854682e-08	5.382093667715604e-07	2.720963459144887e-07	1.0271150981132848e-07	7.721154124983016e-08
M7WWX1	RHTO_02844	1.3253554139605187e-07	1.1509585055739188e-07	8.193248794495658e-08	7.986716277424953e-08	7.695433233764727e-08	8.989480462044078e-08		6.987520308826268e-08	1.5295393083107261e-07	1.5799971012556627e-07	7.991385762063778e-08	6.796944520548963e-08
M7WVB4	RHTO_01251	5.5632236169343036e-08	5.851453023300119e-08	3.1004561918599986e-08	2.555518742778034e-08	6.565686250238291e-08	5.281961875456588e-08	3.488284628789152e-08	2.6343487932657013e-08	1.0571929401446058e-07	1.1915197684609719e-07	2.8466075964761496e-08	2.8496994381879797e-08
M7XF64	RHTO_00758		6.595775944661395e-07	1.7430515735214147e-07	1.3650190746941139e-07	7.304655089192001e-07	6.767093724068603e-07	4.3035457373909046e-07	2.4512286497516894e-07	1.4334577866915225e-06	1.1816653097935323e-06	1.6687999338445976e-07	1.8584091067270652e-07
M7WZC9	RHTO_07180		7.599082658771733e-08	5.4057412981411255e-08	3.658670210023609e-08	1.2051925298887379e-07	1.3126657360769216e-07	8.566198900838742e-08	9.720815041278484e-08		5.061423127025051e-08	5.4929429047682664e-08	4.87404258208909e-08
M7XFR2	RHTO_05350	3.588134680934563e-07	3.140747660885237e-07	2.7586921252296814e-07	2.9495830145988613e-07	2.3338267948841264e-07		1.429310313665894e-07	1.334947766753011e-07			3.242977765901931e-07	3.4097940653809884e-07
M7WLH3	RHTO_05479	1.0287035055241887e-07	1.234370739098002e-07	2.2465866339651597e-08	4.2021039770183056e-08	7.427212453432168e-08	7.969719201638686e-08	4.79437329420743e-08	3.496468399744549e-08	1.5468265113236598e-07	1.3895654309327633e-07	5.3827877724082814e-08	4.0019847418961836e-08
M7X3P7	RHTO_06550	3.743824211439449e-07		1.0092390176978268e-07	7.91520981109251e-08	3.9848713102774407e-07	1.2137391958190188e-07	4.7220989371270426e-08	9.173646980786247e-08	3.5889742661941116e-07	3.481418506983731e-07	8.436728765361545e-08	8.616555342186688e-08
M7XC90	RHTO_01850		9.592279213899267e-08	1.2341921895427282e-07	1.400539121216367e-07	3.461000613282778e-07	2.549097122157141e-07	1.736322304489682e-07	1.2090289450398836e-07		3.4351499122694626e-07	1.8518517356054083e-07	1.1979317187005989e-07
M7X642	RHTO_05312	5.9169582876046405e-08	4.754903762615393e-08	2.819439203054691e-08	1.501951777353173e-08	4.6831318878296476e-08	3.2018296541679745e-08	2.5984117551211254e-08	2.2896811451560394e-08	1.3125250791604112e-07	1.2976865228388604e-07	2.4420480591319084e-08	2.625309965698879e-08
M7X2A3	RHTO_04635	1.6937856342244712e-07	1.7389056734258475e-07	1.2145924221730737e-07	1.2110199309202052e-07	1.2146929152499895e-07	1.0748431272422314e-07	1.2149200746583637e-07	1.0580717812086729e-07			1.4170603372036399e-07	1.0758021987808731e-07
M7XIU5	RHTO_06853	9.129744636840125e-08	7.29888218941963e-08	8.854203715597146e-08	9.417239817186467e-08	1.1357186500296085e-07	1.5909062137391577e-07	6.777450561467496e-08	8.312336949195235e-08	2.044182361356025e-07	1.9918817983733226e-07	1.0570708545288537e-07	7.303366305442588e-08
M7WML2	RHTO_05263	4.845794194311418e-08	1.1763553457731136e-07	7.762983097049862e-08	6.849482168386745e-08	2.5480397091026685e-07	2.2273534393148718e-07	1.4177807714736293e-07	1.24397941837602e-07	3.4118581561914123e-07	3.114586061097125e-07	1.1061718474496246e-07	
