uniprot	Gene_names	Aexp_1	Aexp_2
M7XZX7	RHTO_00321	5.129776112511718e-08	6.36070606419544e-08
M7WGB6	RHTO_04473		3.2934583721240707e-07
M7WXF9	RHTO_08089		4.54989200606278e-07
M7WSN0	RHTO_07316	6.280384252819597e-09	8.96395082114298e-09
M7XHN7	RHTO_07148	1.079656435729401e-08	1.0216850744399932e-08
M7XQ42	RHTO_01072	1.1941285495708435e-06	7.444213106157457e-07
M7WNP6	RHTO_04202	2.6654725468142425e-07	2.840416548613639e-07
M7WGH2	RHTO_04306	1.3213274032405638e-07	
M7WU29	RHTO_01641	2.4102256171178693e-07	1.5974863733634523e-07
M7WVZ9	RHTO_01015	4.615558710338253e-07	
M7XMY0	RHTO_01608	1.6765164973255003e-06	
M7WWH7	RHTO_00735	4.6961916970767e-08	5.413117667270422e-08
M7X4R8	RHTO_03049		8.958978741974272e-07
M7WI85	RHTO_03736	7.298614244131742e-07	9.678448255019311e-07
M7X1U9	RHTO_06275	5.478729498336029e-07	4.97492183640867e-07
M7WY30	RHTO_08088	1.9936320267578737e-07	2.3790815876353692e-07
M7WYM6	RHTO_07523	6.457256308075777e-08	
M7X5V6	RHTO_05431	1.743449071728802e-07	1.2411040409817342e-07
M7WTW7	RHTO_01781	3.907094917303667e-09	1.645675181323915e-08
M7X238	RHTO_06385	1.6792916244057876e-07	2.211288116463358e-07
M7XNY4	RHTO_00052		1.5753256062617808e-08
M7XY18	RHTO_02911	1.6466126031761863e-07	2.787562884949203e-07
M7WXQ8	RHTO_03125		3.4599791042062983e-07
M7WPC2	RHTO_00671	9.654638041755773e-08	1.28603042653746e-07
M7WD99	RHTO_06415		1.088102089122807e-06
M7WNI4	RHTO_04401	1.3619664896797515e-08	1.2495796290787537e-08
M7XZA9	RHTO_00086	2.1719558172032875e-08	1.9032370277323156e-08
M7X680	RHTO_05126	1.2023251347015074e-06	9.773583987048282e-07
M7WUX2	RHTO_01518	1.7857086104387415e-07	2.743133907322317e-07
M7XDT7	RHTO_06544	3.502758938956019e-08	3.1627806793198823e-08
M7X597	RHTO_05581	1.4428485484263724e-08	
M7XHX2	RHTO_07238	3.956358434500468e-07	5.017166725637662e-07
M7WK67	RHTO_02144		2.2598061105311223e-07
M7WQA8	RHTO_03868	2.4410019440529585e-09	2.349066750714021e-09
M7WUC2	RHTO_01550	2.7637868170578964e-07	
M7WNT9	RHTO_04294	6.682675704337648e-08	7.726073454709631e-08
M7X3J6	RHTO_05081	1.941123931103795e-07	2.3299130967734317e-07
M7WNB2	RHTO_04507	7.257516156521058e-09	7.3010007540863555e-09
M7WV13	RHTO_04610	1.5987840596986147e-07	1.13288266359474e-07
M7XBM0	RHTO_02030	9.536461755704313e-09	1.00525709490424e-08
M7X7D5	RHTO_00428	1.090184092810997e-07	1.2369792045482837e-07
M7XPL5	RHTO_00907		2.275103571071159e-07
M7X719	RHTO_04475		8.32517941931204e-08
M7X0S0	RHTO_06754	2.3305225604594674e-07	1.9975953208420845e-07
M7XKI2	RHTO_06383	3.647048019441782e-08	3.9189517455257767e-08
M7XSS5	RHTO_07600	7.759269805370044e-07	8.609139368063184e-07
M7XBZ9	RHTO_01745	7.782817376630222e-08	8.810956494063134e-08
M7WTX9	RHTO_01796	3.088503138019602e-08	3.108946293021736e-08
M7XNU1	RHTO_00012		
M7X755	RHTO_04283	3.941340555698334e-07	
M7X798	RHTO_04324	3.1043826396639203e-07	3.9682217996859646e-07
M7XHM9	RHTO_07138	5.61476734431676e-09	6.045799962104504e-09
M7X4B1	RHTO_02676	2.2983046335837456e-08	2.000792793961114e-08
M7X570	RHTO_03215	9.70858846724283e-08	8.703381853482407e-08
M7X7Q0	RHTO_04214	4.438967092994923e-08	4.53833931390886e-08
M7XAM6	RHTO_02395		2.273444721521168e-08
M7XZL4	RHTO_00191		1.0987585437544334e-06
M7XLD4	RHTO_04869	4.5664362869834327e-07	4.846485037042136e-07
M7WUA5	RHTO_01530	3.9030530456474367e-07	3.807049241932573e-07
M7X236	RHTO_06380	3.5225515150557196e-08	3.0794670449651066e-08
M7WDD0	RHTO_05943	2.906066374418324e-07	3.2310370907325796e-07
M7X7C4	RHTO_00413	1.0259366508601943e-07	1.1405440326482181e-07
M7X0H3	RHTO_06840	1.315358320716128e-08	9.822667496728019e-09
M7WK99	RHTO_02289	1.11688656106356e-07	1.3117673986045145e-07
M7WFB4	RHTO_05280	8.164054817185272e-09	9.250621095933469e-09
M7X652	RHTO_00003	1.0642495350681403e-07	9.212268199080237e-08
M7WM94	RHTO_01687		1.143857333897166e-07
M7WUP7	RHTO_01423	4.0236610715892e-07	4.0471726427511367e-07
M7WLU2	RHTO_05547		6.690381683166799e-07
M7X422	RHTO_02818	2.42891483034237e-08	2.2902383172219502e-08
M7WPB1	RHTO_00656	6.621549840340799e-08	7.778149329992463e-08
M7X3S8	RHTO_04915	9.504228510362219e-08	4.4556703345558744e-07
M7WME9	RHTO_05402	2.4846849434757054e-07	2.5404834666685666e-07
M7XKE4	RHTO_02586	8.003565261018263e-08	1.0515710755385277e-07
M7WR24	RHTO_03561	2.4521338787443306e-08	
M7XE43	RHTO_01304		7.327483320955241e-07
M7XKD7	RHTO_06333	2.2916099384659733e-07	2.698257493871016e-07
M7XYF1	RHTO_03041	1.4585631002698188e-07	1.6582628571633152e-07
M7WMI2	RHTO_05437		
M7XBF2	RHTO_01964	1.1298661849316289e-08	1.1779951477906646e-08
M7WWG5	RHTO_02673	1.0509883723842967e-07	1.3105927819744662e-07
M7WTH5	RHTO_06931	1.1087999965690962e-07	1.3131023743754897e-07
M7X1G6	RHTO_07004	2.7602627263002638e-08	4.4606932654082166e-08
M7WUD2	RHTO_06196	1.7278062601122823e-08	
M7X429	RHTO_05040	1.9109709720534582e-07	
M7WLI1	RHTO_05489	5.570064206361447e-08	4.9568056859638064e-08
M7WTB9	RHTO_06861	1.0509232970782437e-07	1.1957875095489842e-07
M7XPT4	RHTO_00362	2.086243432650556e-07	1.6133602609862536e-07
M7X2S8	RHTO_04810	2.0160105810128431e-07	2.4989481280187556e-07
M7X370	RHTO_04739		1.084151349590083e-07
M7X6U1	RHTO_04400	8.231748418666922e-08	1.1276754648690216e-07
M7XFG9	RHTO_05605	3.7202268393939794e-08	9.699033119467748e-08
M7WVM6	RHTO_01119	2.1056007498958276e-08	2.3553872059627353e-08
M7XDT6	RHTO_01199	5.330101863002088e-07	6.851802154738334e-07
M7WJU6	RHTO_06665	1.0909434546801163e-08	1.3285870332655137e-08
M7X6N3	RHTO_04516	9.366245995869345e-07	1.0353652355314779e-06
M7XV31	RHTO_06107	3.14794118969631e-07	2.960366114602142e-07
M7WRP7	RHTO_02508	2.686448490752667e-07	2.748052290997939e-07
M7XEC6	RHTO_00928	8.416998972761907e-08	5.3471521637396e-08
M7WKD9	RHTO_06566		
M7X874	RHTO_03907	7.627795695332857e-07	6.298247913843065e-07
M7XFE5	RHTO_05575		5.461264480213083e-09
M7XCZ0	RHTO_01714		4.630231472639214e-08
M7WJU0	RHTO_06521	3.350093471075355e-08	3.850082976997507e-08
M7WPJ9	RHTO_04062	3.8382565442287654e-08	3.883778216827251e-08
M7XN88	RHTO_01718		3.83390817363054e-08
M7X0Q4	RHTO_06940	2.832850088728436e-08	3.5414079907432694e-08
M7XM87	RHTO_02755		1.2072615705769057e-07
M7WP31	RHTO_04098	3.488415213552561e-07	3.6347289912176267e-07
M7XFB1	RHTO_05713	2.1589118189333352e-07	2.482766848425898e-07
M7Y024	RHTO_00371	8.017142232803439e-07	5.313064170327518e-07
M7X534	RHTO_02933	4.962171032930459e-08	7.017952013319563e-08
M7X9F0	RHTO_03555		4.1081589207272e-09
M7WWX0	RHTO_01089	7.141013604422458e-08	
M7X3Z6	RHTO_04995		4.3120157227330204e-07
M7X5D3	RHTO_03013	2.1207958582545245e-08	
M7X431	RHTO_05950		3.7032030005056773e-08
M7X6H9	RHTO_05201	9.476640645752368e-09	1.1106817091496363e-08
M7WUT3	RHTO_01473	4.2219038907227543e-08	1.8164550419568747e-08
M7X3K9	RHTO_06596	9.163558245810631e-08	4.101081711543956e-08
M7WQQ8	RHTO_03330	1.2840310905059729e-08	1.0903504401561701e-08
M7WI15	RHTO_03661	1.1963957516332884e-07	
M7WV72	RHTO_01206	1.0872280728284016e-07	1.2989119391975548e-07
M7XQI7	RHTO_00752	6.93923660789603e-08	6.410683905016622e-08
M7WRP2	RHTO_07559		
M7X8F9	RHTO_03998	2.072738137088751e-08	1.793681197869308e-08
M7WVX9	RHTO_01225		8.160011450864499e-09
M7XKA1	RHTO_02546	5.911325925823914e-08	
M7WPQ4	RHTO_00806		6.149476701505863e-08
M7X2N8	RHTO_06369	3.241314729862267e-08	3.8112299153997985e-08
M7XQQ3	RHTO_00827	2.481094586816142e-08	2.9439013737502462e-08
M7WN39	RHTO_05182	3.59406745415622e-08	
M7X4Z9	RHTO_03139	4.405962644610957e-08	5.295624298873633e-08
M7XTQ6	RHTO_07347	2.786558537993078e-08	3.4698006267476414e-08
M7WY94	RHTO_07403	1.4437736723411446e-07	1.96761896023095e-07
M7WL39	RHTO_02073		1.9091336863894273e-07
M7WWQ6	RHTO_02774	8.590589675873954e-08	7.662589676262629e-08
M7X3R2	RHTO_06499	1.5287514412067317e-06	
M7X3A3	RHTO_04769	1.783395984310288e-07	1.6472789434429476e-07
M7WF93	RHTO_05260		
M7WTX5	RHTO_01591		1.4597395458849732e-07
M7XMA5	RHTO_02771		6.145524549464237e-07
M7WXB4	RHTO_02970	1.2676002367909637e-07	1.033248338250382e-07
M7WHX9	RHTO_03625		9.735091168530346e-08
M7XU04	RHTO_06767	7.340891968843342e-08	1.0943075437802236e-07
M7WT16	RHTO_02162	5.939616218308745e-08	3.199349451898117e-08
M7XY34	RHTO_02931		2.0096075981885166e-08
M7XJS1	RHTO_03332		6.374410289161118e-08
M7X528	RHTO_03170	3.211739024673012e-08	4.356817303794165e-08
M7X4V7	RHTO_03089	1.4538109811818915e-06	
M7X7A3	RHTO_04329	2.684692999005454e-08	2.1572266356902492e-08
M7WNC8	TRM5	9.370785362935738e-08	6.35118196866707e-08
M7WQM0	RHTO_03714	1.7291110434860913e-08	
M7XEZ9	RHTO_05786		5.165027691109253e-09
M7WGK5	RHTO_04342		
M7X8P2	RHTO_03842	5.240465902599319e-08	7.209690151746329e-08
M7WW17	RHTO_01260	2.0145492323636376e-07	2.1245931579190586e-07
M7WPA3	RHTO_00646	7.462149995145506e-09	1.0802941595557101e-08
M7XS79	RHTO_07425	7.63187162486257e-08	4.173633536788051e-08
M7XD11	RHTO_01321	1.1269141213125337e-08	7.872692027097214e-09
M7WQM5	RHTO_03719	1.0096830073639256e-08	1.3807065951383608e-08
M7WQS7	RHTO_03360	1.495008760711165e-07	
M7WQA4	RHTO_03863	2.3433700751007072e-08	3.1441054192122757e-08
M7WPK8	RHTO_00766	9.60855487636181e-09	2.5379282528811962e-08
M7XGY3	RHTO_07476	5.2164590043617656e-08	4.861096406419127e-08
M7WSF0	RHTO_02416		
M7WLC5	RHTO_05758	3.5421398015922483e-08	3.669942962821898e-08
M7X3G5	RHTO_04824	2.705787825296288e-07	
M7WSL9	RHTO_01941	2.937108858432214e-07	3.9928827279681734e-07
M7WUV4	RHTO_01498		
M7XVN7	RHTO_06292	1.8683181758142652e-06	2.513327747541066e-06
M7WNS1	RHTO_04274	3.5582669546940256e-09	4.860018756903857e-09
M7XPF1	RHTO_01308	2.3910490890620498e-09	3.889633345727272e-09
M7WEJ9	RHTO_05584	2.0645574445370177e-08	4.6511853085373486e-08
M7X6L8	RHTO_00143		2.9316172455036377e-08
M7XZ28	RHTO_03297	3.003849165770904e-07	3.3697155181130303e-07
M7X6B0	RHTO_05151	5.2402050979498495e-08	5.5228312913684716e-08
M7XRM8	RHTO_07743	1.6437825399784548e-07	1.7094228588453461e-07
M7XH45	RHTO_07541	2.075927164614495e-08	1.1871885726883799e-08
M7XM81	RHTO_02129		3.284868692372873e-08
M7WT89	RHTO_06826	9.717436233271801e-07	9.798678280734425e-07
M7XJE2	RHTO_03509	5.772739946890648e-08	6.295456817259059e-08
M7WS62	RHTO_02334		5.206166580243629e-08
M7X004	RHTO_07164		2.8461227123112916e-08
M7WD07	RHTO_06553	1.6720472540941148e-06	1.7011531025591333e-06
M7WXV8	RHTO_07786		1.1389329573222703e-07
M7WTJ4	RHTO_01867	1.948185224925538e-07	2.3636200606549683e-07
M7XL01	RHTO_02449	5.254268128262841e-09	4.462407578762735e-09
M7XGQ8	RHTO_04490		9.928257302148712e-08
M7WWM4	RHTO_00785		1.641102937550404e-06
M7WY84	RHTO_08148	3.0391927505422364e-06	
M7WX04	RHTO_07979	3.424563447739109e-08	3.973616679918194e-08
M7WDQ9	RHTO_05804	1.4579723142361231e-08	2.3374379506893778e-08
M7WQK5	RHTO_08155	5.543297952225409e-07	3.721020495238193e-07
M7X591	RHTO_02968		7.265475744225725e-08
M7XL62	RHTO_04798	2.2058460807504356e-06	
M7XNL4	RHTO_01405	3.6468402417524736e-08	5.539965354806508e-08
M7XH17	RHTO_04434	9.824321767722163e-08	1.1409292563419384e-07
M7XKI6	RHTO_06388	2.4437779976228754e-07	1.2935037006331e-07
M7WYV6	RHTO_00230		2.2288723893315938e-07
M7XZV8	RHTO_00301		1.8695093585988254e-07
M7Y028	RHTO_00376	4.339164685485648e-07	4.937814277867067e-07
M7XBY2	RHTO_02130		2.474491125130131e-08
M7XWU2	RHTO_04898	3.823999121659847e-08	2.1062525618146423e-08
M7XN22	RHTO_03028	3.079589667369044e-08	3.067783318446021e-08
M7WMS7	RHTO_05313		6.046584896310497e-08
M7XFU7	RHTO_08062		3.880465602597091e-08
M7XDJ0	RHTO_01521		2.616747928854342e-07
M7X364	RHTO_06689	9.385041984731281e-09	1.080322292061143e-08
M7WMY9	RHTO_04442		1.6422905022871412e-08
M7WFI6	RHTO_05129	4.580757351797917e-08	4.1614665028310324e-08
M7X9H5	RHTO_03595		2.9991043363752456e-07
M7WNR6	RHTO_04221	1.5648479426935555e-08	1.8404261104576773e-08
M7WF64	RHTO_05439	6.517640305926639e-08	5.464914199954779e-08
M7XGN6	RHTO_05220	1.4977794998416205e-08	
M7WXN8	RHTO_07701	1.7875596556517724e-08	1.727093730084971e-08
M7WT53	RHTO_01945	1.3368264556667403e-08	1.4697687181249314e-08
M7WTX2	RHTO_01786	1.907674122273316e-07	2.053910973342325e-07
M7Y0C4	RHTO_00461	7.848360552628066e-07	8.608521276545121e-07
M7XH78	RHTO_04282	9.716326324271716e-07	8.11168024927343e-07
M7X1K7	RHTO_06195	2.0829421345258096e-08	2.449126550058239e-08
M7XNK5	RHTO_01395	1.599194720461865e-08	1.885413917637869e-08
M7WVA4	RHTO_01241	2.2534140509705943e-07	2.411318101207016e-07
M7WMG6	RHTO_01349		1.1975671407023243e-08
M7WPJ4	RHTO_00751	2.9497768726747697e-08	4.8465456093673225e-08
M7XG24	RHTO_08142		
M7XEA7	RHTO_00908	2.733251801253251e-08	1.6873415680486717e-08
M7WW05	RHTO_01250		2.352170744829099e-10
M7WQ11	RHTO_04004	1.6608655871292377e-08	7.600893731711485e-09
M7XXY0	RHTO_02865		1.2369563835786776e-08
M7XKW7	RHTO_02404	1.288060306486746e-07	8.780827258015024e-08
M7WVM0	RHTO_04821		
M7WXN3	RHTO_07696	6.379773194761066e-07	1.1438395271933614e-06
M7X100	RHTO_07050	5.2998368036121344e-08	4.242840890030744e-08
M7XMT4	RHTO_01553		
M7XH64	RHTO_04262		
M7XFL2	RHTO_07977	3.257946151328277e-07	2.1506560050548375e-07
M7XLF7	RHTO_04894	8.841742453736137e-09	1.3988527812988898e-08
M7X486	LSM1		
M7WUN9	RHTO_06301		1.3311298748681138e-08
M7WKH9	RHTO_05808	6.4664853875866245e-09	5.0870994310381275e-09
M7WXW6	RHTO_08048	3.605540816953974e-08	4.923104957931575e-08
M7XKX8	RHTO_02419	6.768600859191697e-09	1.2774281711073964e-08
M7WXT4	RHTO_08018	1.0311673018236257e-08	1.7659447668990142e-08
M7X8W9	RHTO_03663	2.0443267152687243e-07	2.262982625073072e-07
M7X5H8	RHTO_03073	1.5213533288024623e-08	1.693478308011415e-08
M7XIT8	RHTO_03626	1.3911100732258395e-07	1.5211913528517397e-07
M7XKL7	RHTO_04602	1.885752796835018e-08	1.889949363820628e-08
M7X5F2	RHTO_05467		7.973725957795334e-09
M7XQ03	RHTO_00437	1.1709194451750671e-07	
M7XX22	RHTO_04968	1.0225813600526854e-07	1.6343302403968208e-07
M7WWK0	RHTO_00760	5.8221467954983355e-08	3.682525048551338e-08
M7XIV8	RHTO_06873	5.698441520502997e-08	6.716213105150991e-08
M7X5C8	RHTO_03008	4.8312198365161885e-08	
M7WE21	RHTO_05770	5.989702662423472e-08	8.013334490971283e-08
M7XQ80	RHTO_00637		2.3194697254095556e-07
M7XRB9	RHTO_08096	3.0151959523952506e-07	
M7WFW6	RHTO_04489	1.0030112057934414e-07	1.1714896929584238e-07
M7WWZ0	RHTO_00639	2.7237048137265957e-08	3.919739171561281e-08
M7X188	RHTO_06085		2.8867194277716115e-08
M7WGT6	RHTO_04192	3.2925454461582966e-08	2.9810849155472014e-08
M7XPF7	RHTO_01314	1.8266582639441227e-07	1.732373393487803e-07
M7X1K6	RHTO_07054		4.06433482424552e-09
M7WQF4	RHTO_08090	8.197503202992115e-09	1.1682392930922282e-08
M7XWA3	RHTO_04707		3.775360405776574e-08
M7WSM9	RHTO_01951		7.402529463357487e-08
M7WQ05	RHTO_03670		1.144207161980881e-08
M7XS69	RHTO_07415	2.4008711321428767e-07	1.767741323810898e-07
M7WMN0	RHTO_01404	1.198786052583392e-08	1.7662568341732027e-08
M7WLH2	RHTO_01813	2.1895906089687855e-08	2.2446933868650364e-08
M7Y0J9	RHTO_00531		3.346761074616885e-07
M7WPV3	RHTO_03939		4.3805356011073567e-07
M7WCI7	RHTO_06701	3.7126392515341076e-06	5.998416381396862e-06
M7WUI1	RHTO_01368	4.950516052667079e-07	6.103985729880215e-07
M7XFB7	COQ3	2.812006989128851e-07	1.7751143698191762e-07
M7X4L0	RHTO_02782		2.5369980012143473e-08
M7WNM0	RHTO_04441	3.418038875559771e-07	2.8604833302584254e-07
M7WMV8	RHTO_04402		6.900725737018397e-09
M7XFH6	RHTO_05615		2.7790899469316214e-07
M7XUI5	RHTO_06962	1.498219239188279e-07	
M7WQR8	RHTO_07757		8.613571813104952e-08
M7WKK0	RHTO_02323	5.982406542982977e-08	9.768469219670772e-08
M7XQ86	RHTO_00642	4.922973497714951e-09	5.917215425116053e-09
M7WXN2	RHTO_07973	1.1372269502251318e-08	1.3039803992077544e-08
M7WMA5	RHTO_01697	8.179331333517101e-08	6.684092610217804e-08
M7WNF8	RHTO_01292	1.06938043157487e-08	1.6263206734856444e-08
M7XJ77	RHTO_07013		
M7X6U0	RHTO_00198	2.764101344438962e-10	1.801981555237041e-08
M7XMT8	RHTO_01558	1.3636664137768066e-08	
M7X485	RHTO_05871	8.18169195043232e-09	8.611311640053376e-09
M7WWB6	RHTO_05067	9.37867130306148e-06	
M7XMI5	RHTO_01844	1.2210238677361105e-08	1.2681548719876688e-08
M7XHR0	BNA4	5.951860684780632e-08	6.343864350845898e-08
M7X8Z1	RHTO_03688	1.0925619910098353e-08	6.918905486888309e-09
M7XFJ3	RHTO_05456	4.6746072914588997e-08	3.4146666155166676e-08
M7WSA2	RHTO_07186		1.5744547106732663e-07
M7WN98	RHTO_01237	2.331172135270534e-07	
M7WZG8	RHTO_07562	1.1230393863432017e-07	7.107928305963333e-08
M7X647	RHTO_03299	1.5611514087186096e-07	2.119640954085005e-07
M7WW35	RHTO_04972	6.495549115715758e-09	1.885766984464282e-09
M7X3I8	RHTO_05071	1.4247748615773714e-08	2.2694161659367838e-08
M7X589	RHTO_02963		3.7425569019998316e-07
M7XET9	RHTO_05741	3.80514002469612e-08	2.9539367721915135e-08
M7XG21	RHTO_05261		
M7XDK3	RHTO_01103		
M7Y0B9	RHTO_00456		5.533731812089875e-09
M7XQY9	RHTO_07991		
M7X5W7	RHTO_03219	5.386497159492139e-07	4.359521462320824e-07
M7WJR6	RHTO_02336	1.0266736865530528e-08	9.175899811379506e-09
M7WW54	RHTO_01300	1.5369900054976375e-07	1.9803363474987568e-07
M7WIN1	RHTO_03618	3.013878572589011e-08	
M7WKY2	RHTO_02013	7.340709326616916e-08	
M7X5P8	RHTO_03143	3.837838928509744e-08	3.742589928055064e-08
M7X3S3	RHTO_02717		4.004823690479015e-08
M7WT57	RHTO_02117		2.6377871995240117e-08
M7WRU1	RHTO_07589	1.9484633585373532e-08	
M7WWM6	RHTO_02743	2.3177693643400836e-07	
M7XX27	RHTO_04973	2.5099075506584753e-08	3.4886849733124686e-08
M7X435	RHTO_05955		1.270805222999295e-07
M7XK35	RHTO_06223		2.5765022467444118e-08
M7WR03	RHTO_03536	8.572579734215651e-08	
M7XBK3	RHTO_02015	1.5512815921605786e-07	9.739116310186411e-08
M7WXF5	RHTO_00829	1.7083990427736304e-07	1.7818036272226628e-07
M7WYW9	RHTO_00245	8.821193423537184e-08	1.0144253576779914e-07
M7XR48	RHTO_08051		8.876797821443672e-08
M7XU63	RHTO_06812	3.9711554432818004e-07	4.980726262388476e-07
M7WK60	RHTO_06582	1.5907441643955944e-08	2.0045096962747755e-08
M7X3W3	RHTO_04955		
M7X2P2	RHTO_06374	9.103564474463791e-09	9.879331037006975e-09
M7X134	RHTO_06849		
M7WK66	LSM5	8.222770542101914e-07	7.49624884049734e-07
M7XA72	RHTO_02582	1.0512697976252476e-08	1.220448331107526e-08
M7X7S3	RHTO_00573	1.2831131448379707e-07	1.346542978920315e-07
M7XZS5	RHTO_00266		8.430196559040066e-09
M7XMR4	RHTO_02917	1.0083550123794557e-08	7.29414530141883e-09
M7XK58	RHTO_02506	1.2714343280683292e-07	1.4358068865997956e-07
M7WES3	RHTO_05490	2.395270250464367e-07	
M7XCS9	RHTO_01654		1.8597546703665752e-08
M7XXU1	RHTO_02820		6.409323104475017e-08
M7WPU1	RHTO_03874		1.3363834311662459e-08
M7XR30	RHTO_08031	1.7485972617502202e-07	1.8347129263586347e-07
M7XVU3	RHTO_06367	3.20659426198173e-09	4.9342829592213265e-09
M7X114	RHTO_06824		
M7WZ41	RHTO_00330	4.338897630274724e-08	6.476648415503868e-08
M7WXV1	RHTO_08033	3.3292306394573493e-07	6.727764905557964e-07
M7XKC0	RHTO_06313	6.60006601693096e-09	9.585575109536278e-09
M7X1J3	RHTO_07039	2.6279010690915186e-08	3.1256774359528694e-08
M7WWI5	RHTO_02698	6.094012833534871e-08	7.36315838418817e-08
M7WK79	RHTO_06597	7.097869811669327e-08	
M7XLN3	RHTO_01973	6.50530917325908e-08	1.0594357566052706e-07
M7WJG2	RHTO_02575	3.2997591101230655e-08	3.774083491170159e-08
M7X7N7	RHTO_04204	1.8754456606485144e-09	3.6351488412359497e-09
M7XLR9	RHTO_05029	3.21122272376825e-08	
M7X8K9	RHTO_03807	6.034432479566709e-09	
M7WEG2	RHTO_05544	3.0881319843421554e-07	
M7XYB4	RHTO_02991	1.2963530504261335e-08	1.4928941079696948e-08
M7XMG8	RHTO_01824	4.941789212778203e-07	3.244232742586042e-07
M7XXH0	RHTO_02689	7.641345397446114e-07	
M7WUX3	RHTO_06391	1.4043153453639094e-08	1.0622937289219529e-08
M7XCW5	RHTO_01689	7.958946002346833e-08	2.687788822082318e-08
M7XZW3	RHTO_00306	2.5995175001230744e-08	3.436010325098661e-08
M7X9Z2	RHTO_02502	2.1721438924770224e-08	
M7X6P6	RHTO_00464	2.9499539291897445e-08	2.060067992146383e-08
M7WM55	RHTO_05289		2.270973203653506e-08
M7X0I1	RHTO_07349	3.285727065972952e-08	
M7WCZ5	RHTO_06543	2.0603089021312955e-08	2.3095577651151408e-08
M7XZ18	RHTO_03287		
M7WQY0	RHTO_03511		
M7WKA8	RHTO_02316		3.59616537750896e-09
M7X4H7	RHTO_02741		1.9388733563380918e-07
M7XDX2	RHTO_01234	9.657181334654276e-08	
M7XI94	RHTO_07343	1.9711753298088783e-08	
M7WRQ0	RHTO_02335	2.1534276753178856e-08	
M7X6L5	RHTO_00429	1.4213750764419634e-08	1.9963854970509482e-08
M7WXK5	RHTO_08144	1.8084792774914136e-07	1.8909859178159795e-07
M7XXX6	RHTO_02860	2.61841470047438e-09	2.428520749052312e-09
M7WUW2	RHTO_01508		
M7WV82	DRE2		8.906828172797469e-08
M7X411	RHTO_06437		8.43863813720193e-09
M7WDQ1	RHTO_05794	6.955194640686198e-09	7.1063661412653575e-09
M7WCT9	RHTO_06569	6.69658885960893e-08	8.452822790568347e-08
M7WS18	RHTO_02472	1.4223751399869916e-06	
M7XXN3	RHTO_02754		8.640599663621668e-08
M7XCX5	RHTO_01699		
M7WKJ2	RHTO_02268		1.8649197249856987e-07
M7XXQ5	RHTO_02780	2.9248844792906364e-09	3.708315568309261e-09
M7XH01	RHTO_04414		
M7XE69	RHTO_05944		2.459170248055346e-08
M7Y0R1	RHTO_00586		1.070314753690721e-06
M7WLV6	RHTO_05408	8.221720989052088e-08	8.248725534633293e-08
M7XLM2	RHTO_04959		7.3653956917696725e-09
M7XAN3	RHTO_02405		
M7X7A0	RHTO_00383	7.230351200970607e-09	8.626718376273783e-09
M7X5Y2	RHTO_00154	2.824318291617232e-07	
M7XN69	RHTO_01698	3.8945433836885716e-08	
M7X4J0	RHTO_05841		3.828132694936282e-08
M7WSU8	RHTO_02017	2.333553428992097e-08	2.1765350920165083e-08
M7XJS2	RHTO_06128	6.101963068435755e-08	1.0250363449411943e-07
M7WM36	RHTO_05473	6.595146838264718e-07	7.12221562687755e-07
M7WTP0	RHTO_02101		2.8037235081061675e-08
M7XSD9	RHTO_07495		1.0752742791096742e-08
M7WXB2	RHTO_08064		
M7WZZ2	RHTO_07149		
M7WM64	RHTO_01657	2.4240147528479276e-08	2.4922606771395967e-08
M7XCH9	RHTO_01539	5.525190980330166e-08	
M7WRP6	RHTO_07564	1.371812120334661e-07	
M7WJX6	RHTO_06489	1.5626106765806324e-07	1.6724330702700432e-07
M7WK75	RHTO_02219	1.527587389213451e-08	2.2193536682179078e-08
M7XER3	RHTO_01063	1.42262031493473e-08	
M7WRQ9	RHTO_02340	9.443487422111878e-08	1.2647948826081328e-07
M7WMD2	RHTO_01727	4.3097390339251075e-07	3.346825499845524e-07
M7X5P1	RHTO_03138	3.83583887044312e-07	3.9157364656636254e-07
M7X4T0	RHTO_05777	3.2333361034538855e-08	2.787118679909106e-08
M7XK41	RHTO_06228	1.3930197466183644e-07	
M7XKC6	RHTO_06318		1.1433331994369953e-08
M7WLJ2	RHTO_05499		4.865498255807402e-09
M7WTW8	RHTO_06041	1.2509415204277915e-08	1.751196954563017e-08
M7XI76	RHTO_07328	1.1503135210453923e-07	7.918132817936308e-08
M7WKV6	RHTO_05867	2.1128695939827925e-07	2.7142076373516207e-07
M7WST5	RHTO_07366	7.878408186973858e-09	1.3221512716020635e-08
M7XZ40	RHTO_00006	9.620800138032448e-08	1.0963533608379863e-07
M7X6Q4	RHTO_04546	1.644799956899804e-07	2.3506359663588564e-07
M7WWU7	RHTO_01059		
M7XLA5	RHTO_02203		
M7XGX9	RHTO_07471		7.350598393793308e-09
M7XIG5	RHTO_03997	1.3213164783227957e-08	2.118392189747583e-08
M7XNI1	RHTO_03213	1.4220809325295368e-07	
M7WKA3	RHTO_02148	7.220019413119616e-09	9.837045755312316e-09
M7WWP2	RHTO_00805	4.5418464364476344e-08	6.207585506393664e-08
M7WQV0	RHTO_03481		1.2038438879161842e-07
M7XX75	RHTO_05033		4.53299792431825e-08
M7XZZ6	RHTO_00341	9.463837090683134e-08	1.424948329423334e-07
