Gene name	mmol_gDW_P1
RHTO_00612	6.204326655455896e-07
RHTO_03619	4.291452565493658e-06
RHTO_00483	1.549718097773357e-08
RHTO_03200	1.6495516336701127e-07
RHTO_00196	1.1424113066296316e-06
RHTO_03527	1.3175395426032941e-08
RHTO_02531	9.978831408867182e-07
RHTO_02449	5.823712902552619e-09
RHTO_03521	1.791113825022495e-07
RHTO_07764	4.3499044430308996e-07
RHTO_01193	3.1073120968832525e-07
RHTO_04707	5.735491200496742e-08
RHTO_02048	9.551865878653756e-06
RHTO_00535	6.195587235085561e-07
RHTO_00518	2.082498354783403e-06
RHTO_00806	1.6205600571030902e-07
RHTO_04141	6.842514387173548e-08
RHTO_04525	1.576598706461876e-07
RHTO_04968	3.162340903836583e-07
RHTO_03311	4.281462785901913e-09
RHTO_02183	3.771952548172204e-07
RHTO_06103	5.214515017497235e-08
COQ5	3.255391651127768e-07
RHTO_04473	3.81430338380998e-07
RHTO_02586	1.3493786162336044e-07
RHTO_02219	1.2595679325377243e-07
RHTO_04363	6.202426299783621e-05
RHTO_05954	9.90484118525822e-08
RHTO_02973	1.719252935962667e-08
RHTO_08097	1.2788807799764219e-06
RHTO_06338	2.2643335781750215e-07
RHTO_05579	4.394582553539562e-07
RHTO_02374	1.0271649912818196e-06
RHTO_01130	9.357669577186796e-07
RHTO_00486	1.7144730773160622e-09
RHTO_01605	1.5985416794474953e-06
RHTO_07794	2.2298378707624993e-08
RHTO_01713	7.156280204890935e-08
RHTO_00613	8.046390313809107e-08
RHTO_07539	7.585512942590082e-08
RHTO_04683	2.5139547865670145e-06
RHTO_06871	8.289587987615748e-07
RHTO_07377	1.5891158993600333e-08
RHTO_02257	1.4978933719690405e-06
RHTO_01994	0.0
RHTO_06544	1.921183674969247e-06
RHTO_06810	1.6788216684469187e-06
RHTO_04579	7.556041419129777e-08
RHTO_03089	2.0812206912029388e-06
RHTO_01958	1.6345139971570084e-08
RHTO_05523	9.081476660394713e-06
RHTO_01376	3.141040952171484e-06
RHTO_05035	0.0001201159173955427
RHTO_06695	2.7576004435593882e-08
RHTO_00070	5.7643338971983204e-05
RHTO_08090	4.4048077098518336e-08
RHTO_00198	7.522743123899307e-09
RHTO_07373	8.190982569541417e-08
RHTO_00520	1.1912070557639462e-06
RHTO_04169	2.6941141026254253e-07
RHTO_08013	1.9306919448488943e-06
RHTO_07420	9.898748791902665e-07
RHTO_07562	1.4746694188645844e-07
RHTO_02226	2.3666868482635804e-08
RHTO_05808	1.3122825337892317e-09
GET3	1.6191092484091808e-06
FEN1	8.386201853253339e-07
RHTO_03426	4.733279170085895e-07
RHTO_08016	2.1969241798211314e-07
RHTO_05569	4.369454199061756e-05
RHTO_07925	1.0824602540770659e-05
RHTO_00119	3.549992147738523e-07
RHTO_06833	9.333047926601998e-08
RHTO_01922	1.309377814487182e-05
RHTO_01663	8.855943910647134e-08
RHTO_03019	2.260445765916782e-07
RHTO_02236	4.952182853537995e-08
RHTO_03561	3.1624001154915546e-08
RHTO_07884	4.630587835060941e-08
RHTO_01023	5.446751622813902e-08
RHTO_01801	2.424234386361471e-07
RHTO_02004	1.4318899235111186e-07
RHTO_03380	1.878755830959668e-06
RHTO_05811	5.824431778765606e-07
RHTO_03699	2.3703082391938557e-06
RHTO_06336	1.5920033220964224e-06
RHTO_03020	9.966922646731303e-07
RHTO_06236	8.939226563293439e-08
RHTO_06931	5.513298306816863e-07
RHTO_05854	1.4074665667909517e-06
RHTO_05722	3.741659827431788e-09
RHTO_03013	1.7716161043417975e-08
RHTO_00386	6.084856705931838e-07
RHTO_00349	1.3389323951845986e-06
RHTO_05632	6.292901866785437e-08
RHTO_06458	8.769323060323505e-06
RHTO_00242	3.334497503192939e-06
RHTO_04079	4.259122873282902e-06
RHTO_01003	6.476895708687583e-08
RHTO_06917	2.8396665847288586e-07
RHTO_01639	2.536458321640728e-07
RHTO_02654	8.019951475379285e-07
RHTO_00935	7.857278926795854e-08
RHTO_03128	8.255658394226048e-07
RHTO_04235	2.0029870391809146e-07
RHTO_04673	2.610450699012877e-06
RHTO_08070	1.4959018894467197e-07
RHTO_04548	3.336404258139517e-08
RHTO_02090	1.4600418406130246e-06
RHTO_01122	2.2199387823608415e-06
TIF35	3.9968709666760345e-06
RHTO_01017	3.1555923310988835e-05
RHTO_02389	2.299687118287645e-07
RHTO_01049	1.2981345690066749e-06
RHTO_00059	3.0791559014927317e-09
RHTO_05958	3.6026987063279374e-07
RHTO_08147	7.217188563634194e-08
RHTO_01521	1.0067398887321932e-06
RHTO_06526	7.484216863470393e-06
RHTO_02931	1.715827167398639e-08
RHTO_06420	2.1190947485083273e-07
RHTO_05242	9.932757956643274e-07
RHTO_02848	7.308661268503896e-07
RHTO_06664	9.874970681984452e-07
RHTO_07000	3.523890028920565e-06
RHTO_07088	2.1632582545603107e-06
RHTO_01636	2.403573338387377e-07
RHTO_04348	1.6841666529489681e-06
ALA1	1.2346657215234427e-06
RHTO_07589	3.887029865186205e-08
RHTO_02013	2.6098179409230234e-07
RHTO_05549	4.328012953802944e-07
RHTO_00114	4.306015826834668e-05
RHTO_01587	4.734320619650272e-08
RHTO_02297	3.171157626068612e-07
RHTO_00097	2.193138383674132e-08
RHTO_07971	5.027110355283343e-08
RHTO_05195	7.986291011531822e-08
RHTO_07273	1.909981834226106e-07
RHTO_05920	8.831077595709159e-06
RHTO_06074	1.2825794879048262e-07
RHTO_06452	1.613693810295424e-06
RHTO_02175	0.00020646464517615605
RHTO_05264	4.245817968249089e-06
RHTO_03360	2.2532852063243485e-07
RHTO_03039	6.310186258802685e-08
RHTO_00121	4.222795754312576e-09
RHTO_07484	1.072363573160282e-08
RHTO_07904	2.2072814227031616e-06
RHTO_06840	3.334157406156308e-08
RHTO_07236	1.156552393711217e-05
RHTO_02933	1.361902639690165e-07
RHTO_03322	5.125148043497656e-07
RHTO_04204	1.1203844308501877e-08
RHTO_05712	1.4016404220144667e-07
RHTO_01490	1.582291873143806e-06
RHTO_07356	4.494060274088333e-07
RHTO_05343	1.918474313456624e-06
RHTO_02212	9.617417133681575e-08
RHTO_03143	2.7665621387961487e-08
RHTO_04103	8.509893110921164e-07
RHTO_00376	1.7571340171924795e-06
RHTO_03295	1.0683031927215868e-07
RHTO_03062	3.18036271331036e-05
RHTO_05313	2.3018406662830598e-07
RHTO_02517	1.1717210577679374e-07
RHTO_05324	1.6917530060771616e-07
RHTO_04769	6.915099379129467e-07
RHTO_04521	4.027036968954061e-08
RHTO_08033	1.2652420077052506e-06
RHTO_01787	2.2377986584609348e-08
RHTO_08116	1.4650552049617645e-07
RHTO_00864	1.3294320185994649e-08
RHTO_05282	5.8865431500639915e-08
RHTO_05785	1.149454970738136e-08
RHTO_07345	1.0789108939609864e-06
RHTO_03579	3.7584616636471243e-06
RHTO_03093	1.7984425224356289e-09
RHTO_04910	1.065032634973446e-05
RHTO_06583	1.1867472922282093e-07
RHTO_07218	1.597434086970695e-07
RHTO_04779	7.094334742111783e-08
RHTO_02811	0.0
RHTO_04071	1.1856757533668253e-07
RHTO_03691	0.0
RHTO_07280	2.4389206062574215e-07
RHTO_07240	2.3215810214141827e-07
RHTO_05796	2.4016813961509453e-05
RHTO_00450	4.229074436690486e-07
RHTO_06107	4.222421356036081e-07
RHTO_02281	1.8837722319996548e-07
RHTO_01166	1.9075830088358567e-06
RHTO_03722	6.631491777099329e-06
RHTO_03126	1.6751820939224155e-06
RHTO_05103	3.318358209143829e-05
RHTO_03668	1.0639125096236291e-07
RHTO_07462	2.7620715148658426e-06
RHTO_03335	1.1365235256721083e-07
RHTO_05363	4.006667852524484e-08
RHTO_04131	1.328222311987926e-05
RHTO_02900	4.699461497147552e-07
RHTO_06921	1.0269721696571964e-06
RHTO_03515	2.555825666055934e-06
RHTO_08020	4.583000472809e-07
RHTO_04939	6.918171876511859e-07
RHTO_07278	6.1262699315770216e-09
RHTO_00312	3.788352958520634e-08
RHTO_07602	2.7845500590933677e-08
RHTO_07372	1.9450742804140652e-08
RHTO_06453	4.032512369037831e-07
RHTO_05115	1.8725397982522013e-08
RHTO_04848	4.939591983717704e-07
RHTO_05804	2.3661082016086627e-08
RHTO_05835	0.0
RHTO_06377	1.5338293119453428e-07
RHTO_01404	4.261036186417016e-08
RHTO_05741	2.5732438999858193e-07
RHTO_05231	1.692484809132197e-07
RHTO_01506	5.6204104611409847e-08
RHTO_00792	2.7250910512085896e-08
RHTO_07037	3.795839670946322e-08
RHTO_06713	2.180668939495914e-07
RHTO_03653	8.28751509020806e-07
RHTO_07640	7.574525495150959e-07
RHTO_05742	4.900629854239728e-08
RHTO_06239	1.2313670356639374e-06
RHTO_02258	2.2536985307425092e-09
RHTO_07316	3.4461314125324375e-08
RHTO_04937	5.955784665215067e-08
LIA1	2.4876321937682737e-07
RHTO_01402	1.8701241496194525e-05
RHTO_06898	2.8404467355559875e-06
RHTO_05534	1.9233433871133044e-06
RHTO_04540	4.7349687890386736e-06
RHTO_02015	1.9164649302683187e-07
RHTO_05514	6.32715617831736e-07
RHTO_07268	8.958389285116666e-08
RHTO_04898	8.801980187120858e-09
RHTO_02028	9.627524625945964e-07
RHTO_02502	3.592133561696301e-08
RHTO_02744	9.970583053835746e-07
RHTO_02549	3.79194222055825e-09
RHTO_03269	2.347427204418219e-06
RHTO_03970	1.5323328117135074e-06
RHTO_05871	1.4283248276175959e-08
RHTO_05020	1.4771565165864266e-06
RHTO_05874	1.0074930001340043e-07
RHTO_03907	1.3515488928275705e-06
RHTO_04400	4.8777503241752215e-08
RHTO_08027	1.3828463550874109e-06
RHTO_00758	2.6088642379543426e-06
RHTO_07694	4.339467450479621e-07
RHTO_01796	3.150391551155047e-07
RHTO_04904	1.7868952175956078e-06
RHTO_01350	1.7450745935278712e-08
RHTO_06630	2.994212765697941e-07
MET3	5.212788540752953e-06
RHTO_04962	6.794067454431128e-07
RHTO_02682	0.0
RHTO_02101	1.908257402376798e-08
RHTO_06249	0.00011195422693401644
RHTO_07856	5.589683958242498e-08
RHTO_01162	2.3767302036101225e-07
RHTO_05151	1.7942441932768893e-07
RHTO_04835	5.862133233235135e-07
RHTO_05769	7.160890811178443e-09
RHTO_04716	8.323728982136463e-07
RHTO_00776	1.0611980243519054e-07
RHTO_04577	2.2642944494298308e-05
RHTO_07779	5.044870856822875e-07
RHTO_00990	0.0
RHTO_04183	3.179121606908988e-06
RHTO_05150	1.0403626432775665e-06
RHTO_00469	0.00010384272248774999
RHTO_04593	5.540373004951946e-05
RHTO_05241	5.061206874905396e-07
RHTO_01737	8.82507049097129e-09
RHTO_02963	6.310002829551798e-07
RHTO_05297	1.3018421868777772e-07
RHTO_06227	1.2604264039528663e-06
RHTO_06773	4.830295926984955e-06
RHTO_03041	6.567148923099193e-08
RHTO_05757	1.370772710481556e-07
RHTO_06010	0.00014050613720094235
RHTO_00861	3.7504140688981554e-07
RHTO_03783	1.2100168183651293e-06
RHTO_04477	1.5431121551829703e-08
RHTO_05273	1.7090352383731383e-06
RHTO_00662	3.425287569839574e-06
RHTO_05955	6.718248774836288e-08
RHTO_00485	3.4302637379044283e-07
RHTO_00928	5.768268774526828e-08
RHTO_03625	2.9836033552670677e-07
RHTO_02750	0.00011586686155024886
RHTO_08114	3.367105891325129e-08
RHTO_07019	3.439524001183128e-08
RHTO_06380	1.2315392022838552e-06
ADI1	3.790233078721066e-06
RHTO_02896	1.0048009106625352e-07
TIF34	4.417108981979221e-06
RHTO_02221	1.0776977673053921e-06
RHTO_03733	7.693148310962135e-07
RHTO_06633	6.622868015489988e-07
RHTO_05547	1.041950489640846e-06
RHTO_03795	1.3334978395893222e-06
RHTO_02126	0.0
RHTO_03811	2.4892837787842375e-08
RHTO_06802	1.6041203374697219e-07
RHTO_04958	1.2802737217971092e-07
RHTO_04199	6.045414326155286e-08
RHTO_05219	2.265914330084713e-06
RHTO_01496	4.6067471503229563e-07
RHTO_02167	1.0020024818061654e-06
RHTO_06598	2.0098094163820234e-06
RHTO_07148	7.251030055664084e-09
RHTO_00435	7.874157093519728e-09
RHTO_02333	9.041979084906288e-08
RHTO_00615	1.881243058714469e-06
RHTO_01195	2.0139488801659144e-07
RHTO_05772	2.0230972309645737e-08
RHTO_04143	1.1890387569845358e-08
RHTO_03948	0.0
RHTO_08138	1.0221010254140074e-06
RHTO_06955	3.2289778171639324e-05
RHTO_04829	2.4410411640048013e-08
RHTO_02024	6.580421404103133e-07
MDE1	3.789971657255368e-06
RHTO_07371	2.0615604752436506e-08
RHTO_02645	7.886486924880968e-07
RHTO_03901	2.6077823991424724e-07
RHTO_02009	0.00013927618797738946
RHTO_00229	4.8920785626165334e-08
RHTO_04091	8.594298573823196e-06
RHTO_06675	3.446772315470789e-07
RHTO_01267	1.5961964559631982e-06
RHTO_06591	2.8701762387505855e-08
RHTO_03622	8.796105954087498e-08
RHTO_02766	8.982206707792779e-08
RHTO_05743	2.796078900430228e-08
RHTO_06161	7.026666799401104e-09
RHTO_01050	9.46017110139489e-07
RHTO_00109	5.350211046801829e-06
RHTO_00544	7.56740517746598e-09
RHTO_00257	4.0162519818388306e-09
RHTO_00824	2.8899857239258687e-06
RHTO_04470	3.392499764578678e-08
RHTO_04566	3.0976867529938284e-05
RHTO_02951	2.8693768983240124e-08
RHTO_05883	1.5977504220978987e-06
RHTO_07987	3.333616327366798e-09
RHTO_02582	7.569223595411101e-08
RHTO_05723	6.516374658525503e-07
RHTO_03520	7.387048025333001e-08
RHTO_02705	6.493971507332421e-08
RHTO_05114	2.5278088542579876e-08
RHTO_02139	1.1745414291430716e-07
RHTO_02564	2.9699923108136534e-07
RHTO_06388	3.196471214509499e-07
RHTO_02961	1.2296437168598041e-06
RHTO_06318	2.7509572834067906e-08
RHTO_06864	1.114409921914579e-08
RHTO_00031	4.951812926420351e-07
RHTO_05458	5.321056724725038e-06
RHTO_00423	2.110565675803679e-07
RHTO_01677	1.8517672824970162e-07
RHTO_06031	3.203706715041139e-08
RHTO_05407	9.7284654057246e-06
RHTO_00168	5.095327061007633e-06
RHTO_04226	2.599821275062069e-06
RHTO_00098	7.162676705409282e-07
RHTO_08094	1.2936043130072946e-07
RHTO_05075	1.22550847219433e-07
RHTO_00372	2.215340833599643e-08
RHTO_02821	1.4550262990985127e-06
RHTO_05402	9.306215625938755e-08
RHTO_01286	9.503540934769688e-08
RHTO_02975	4.566558417883412e-08
RHTO_07186	4.2974942846132917e-07
RHTO_06575	3.3884613534752554e-08
RHTO_01540	1.49705947337692e-07
RHTO_07476	9.833819686519834e-08
RHTO_03919	2.7047778231982363e-06
RHTO_02336	2.2649987010373573e-08
RHTO_00462	3.3493317063608673e-06
RHTO_00660	3.8770984970303047e-07
RHTO_00395	1.1640994773930374e-07
RHTO_00272	7.014227501988575e-08
RHTO_06141	3.158754384858589e-07
RHTO_06640	0.0
RHTO_00505	5.8914319881702e-07
RHTO_00558	2.4342999074383454e-06
RHTO_00208	2.9844843703709536e-07
RHTO_00975	1.8826925604561358e-07
RHTO_04206	4.0271858667481496e-08
RHTO_03928	1.0278591700752388e-06
RHTO_07058	1.0712055613052569e-06
RHTO_00062	1.0384298744282993e-06
RHTO_03768	2.881181818903633e-07
RHTO_00496	4.427957609758485e-08
RHTO_05438	6.521163517408326e-07
RHTO_08047	4.582550961162734e-06
RHTO_02592	3.327042333519528e-07
RHTO_03640	1.907788804985045e-07
RHTO_00397	5.176843267135697e-07
RHTO_03369	2.3583107188871646e-08
RHTO_02755	3.477645006144314e-07
RHTO_06294	0.0
RHTO_05875	3.067544530398886e-08
RHTO_08132	7.1426522565859325e-09
RHTO_07284	9.897264230453138e-08
RHTO_05641	3.161561905003308e-08
RHTO_01268	4.275324233512843e-09
RHTO_01261	4.262837098752629e-08
RHTO_00273	5.128030659026647e-07
RHTO_04965	5.0577464076806684e-08
RHTO_06596	7.304265799240132e-08
RHTO_05018	4.898420748196647e-07
RHTO_04624	1.8204206448779769e-06
RHTO_02268	9.208652014033995e-08
RHTO_06584	4.516288839943125e-08
RHTO_07667	1.6205028099621557e-08
RHTO_03471	2.7749565973441342e-08
RHTO_06393	3.6048823921005272e-06
RHTO_02988	1.479463092349195e-06
RHTO_06474	4.4610921636023684e-07
RHTO_06473	1.6964126340260858e-07
RHTO_07442	1.4077565403799966e-08
RHTO_03188	7.640664479316338e-08
RHTO_03548	1.0113771583428015e-06
RHTO_07906	3.722866915066729e-08
RHTO_05490	2.8203429105195625e-07
RHTO_02438	2.644013237855688e-08
RHTO_03256	4.261985549591396e-07
RHTO_07751	0.0
RHTO_06958	3.234873281584238e-08
RHTO_05924	6.345267628428519e-08
RHTO_04678	5.100498978504037e-07
RHTO_04405	1.0709301961926816e-06
RHTO_06980	4.6699542784254e-08
RHTO_01558	3.416167942071402e-08
RHTO_02176	6.386908461805861e-05
RHTO_04747	1.1207040998700032e-07
RHTO_07082	3.2033467489822653e-07
RHTO_03638	5.370899737819161e-08
RHTO_00066	9.935470676837608e-07
RHTO_05882	8.554053221518657e-08
RHTO_04810	1.927252146143306e-07
RHTO_06529	0.0
RHTO_00748	3.1166184730218126e-08
RHTO_05338	1.6529616351015194e-06
RHTO_04246	3.0000477115076294e-06
RHTO_05520	2.4589603828692635e-06
RHTO_04995	3.605887273087613e-07
RHTO_02978	8.138334630308007e-08
RHTO_05003	1.3300480830911594e-05
RHTO_04326	4.770923707592961e-05
RHTO_00983	1.4423185660850082e-08
RHTO_06391	3.2502255575052713e-08
RHTO_05713	3.747665654981993e-07
RHTO_01265	2.4189349278838954e-06
RHTO_01494	1.6939476186767238e-07
RHTO_00244	3.448177753514499e-08
RHTO_02660	3.1818527415113477e-08
RHTO_07807	1.217229619904113e-07
RHTO_06872	3.172797148673244e-08
RHTO_05356	1.553228545310002e-07
RHTO_00321	1.0488820053229482e-07
RHTO_01805	1.3321372242260871e-06
RHTO_05727	7.251212375134668e-07
RHTO_01051	2.0199070584393178e-06
RHTO_02974	1.0160820065437016e-06
RHTO_03297	8.343549351651824e-07
RHTO_00595	2.1675625611076866e-07
RHTO_02130	2.2239668586806264e-08
RHTO_06007	5.905508881442975e-07
RHTO_08040	3.292417112564567e-08
RHTO_05962	2.0091529323642175e-06
RHTO_01625	2.5283808285330655e-06
RHTO_04042	6.624159571401048e-06
RHTO_07831	7.383331773387215e-07
RHTO_08154	1.1384058489389293e-07
RHTO_02613	1.023553927563763e-08
RHTO_07663	8.626728645985782e-07
RHTO_07166	1.4657289636324348e-07
RHTO_04442	2.0772631994550265e-08
RHTO_03069	3.9846970264102004e-08
RHTO_05571	5.124177032939101e-07
RHTO_07027	3.9686122578784565e-06
RHTO_00024	1.6858205780756816e-07
RHTO_03075	4.269250963700551e-06
RHTO_04061	9.293661121396572e-08
RHTO_02712	5.350582006202847e-06
RHTO_04644	2.483100444447202e-07
RHTO_05770	5.4205630053148535e-08
RHTO_00849	9.927641016687957e-08
RHTO_02311	1.8623074041590306e-07
RHTO_05708	9.57840290861244e-07
RHTO_07868	3.5991981870518506e-05
MRI1	3.453354393472234e-07
RHTO_04650	2.333109113578674e-05
RHTO_01059	1.7453787801471115e-08
RHTO_06701	2.0181658768446137e-05
RHTO_07885	7.373654834365787e-08
RHTO_06780	2.8053266387171333e-07
RHTO_02614	1.541529017311353e-05
RHTO_03931	6.962895230348652e-09
RHTO_02665	2.7195262209656462e-09
RHTO_05350	7.812772017710263e-07
RHTO_00056	6.869298456698781e-08
RHTO_02521	3.444169397146366e-08
RHTO_07985	1.8584444787045618e-06
RHTO_03771	1.1523103715086617e-07
RHTO_04786	2.53783266931513e-06
RHTO_00506	9.121098801540477e-08
RHTO_07125	3.280568832531604e-08
RHTO_06135	2.034130261708786e-08
RHTO_00176	4.317298932930039e-08
RHTO_01754	9.97109409372623e-07
RHTO_06932	8.348739533994071e-08
RHTO_04926	7.137947332812584e-07
RHTO_07939	7.696064339605658e-06
RHTO_06228	4.802283242841641e-07
RHTO_03762	3.3304327714379917e-06
RHTO_02591	1.4510825653179465e-06
RHTO_02627	2.816379185593054e-07
RHTO_04906	4.849305700918355e-08
RHTO_06566	2.4826925743609742e-08
RHTO_06753	2.9001571224779088e-08
RHTO_00357	1.8858695552593204e-07
RHTO_03650	7.625043027383688e-09
RHTO_06060	8.708060240373653e-07
RHTO_07434	1.1821784029873253e-07
RHTO_04068	7.743790350248166e-06
RHTO_00308	2.496514067571771e-07
RHTO_01732	4.4936907600164975e-07
RHTO_01996	8.798186325278848e-08
RHTO_02790	1.7780225052649196e-07
RHTO_06118	2.4906932685990566e-07
RHTO_06035	2.96360995220261e-06
RHTO_05465	6.761371010622086e-08
RHTO_00221	8.122531316309905e-07
RHTO_05627	1.0950457316371072e-07
RHTO_04843	1.1588871137590787e-07
RHTO_02479	1.230851894567161e-06
RHTO_03543	6.2007508113667995e-06
RHTO_08169	1.3045525668737413e-07
RHTO_03915	1.6678130166497382e-06
RHTO_06407	1.0386698043235242e-07
RHTO_02552	1.434558996581117e-07
RHTO_02524	4.663375115309002e-07
RHTO_05427	5.816514836258336e-08
RHTO_01794	1.5314780804579771e-06
RHTO_06835	7.230111298461541e-08
RHTO_06477	1.6866334873286068e-06
RHTO_01534	8.131207647252457e-07
RHTO_00803	3.360486633040723e-08
RHTO_05789	0.0
RHTO_05778	2.2677377961991183e-09
RHTO_05498	4.6811828664482174e-08
RHTO_05802	8.426348941746653e-07
BNA1	1.3048952998278127e-06
RHTO_04493	4.249170292847695e-09
RHTO_02504	0.0
RHTO_06912	0.0
RHTO_05817	1.9826437360830498e-07
RHTO_00033	1.5560415806361537e-05
RHTO_00143	9.048394865811323e-08
RHTO_07248	2.7264391720230614e-06
RHTO_00609	3.221609549310319e-07
RHTO_06907	7.029789119305085e-07
RHTO_02366	1.3943531958571452e-07
RHTO_05600	5.9590390659997125e-08
RHTO_03052	7.984815208145913e-08
RHTO_04011	1.3717736110800583e-07
RHTO_07503	1.6029864777850317e-05
RHTO_01379	1.5718920688116974e-08
RHTO_07226	9.450727504846657e-07
RHTO_00447	1.0261644937501203e-07
RHTO_01841	4.485404160364761e-06
RHTO_03663	3.087452035852714e-07
RHTO_04903	1.9148273721002337e-06
RHTO_07988	7.027403361110585e-06
RHTO_04670	2.2265408304269955e-07
RHTO_01148	1.801557861429033e-07
RHTO_07021	1.3728756583578783e-07
RHTO_03050	2.212783975920852e-09
RHTO_05931	1.1334050028694727e-07
RHTO_02351	3.6819533198043945e-07
RHTO_04305	8.831260550061785e-07
RHTO_00625	4.694389998407415e-07
RHTO_05130	0.00014142044121088788
RHTO_04031	7.50879020659001e-08
RHTO_07598	0.0
RHTO_08074	2.4711514858316904e-07
RHTO_00665	1.6851279348771864e-07
RHTO_07708	1.0593094499216003e-05
RHTO_02409	2.5524615750804993e-08
RHTO_03086	1.0257797056932585e-06
RHTO_01914	3.6723401464335544e-06
RHTO_01694	3.562200458306703e-06
RHTO_02056	3.9804049174132546e-08
RHTO_02550	5.478479865124926e-08
RHTO_02388	4.085528752098209e-07
RHTO_03038	4.946910295145199e-07
RHTO_02292	5.925133503134918e-07
RHTO_07897	9.524634638532747e-09
RHTO_02466	8.23799493385926e-08
RHTO_05312	4.8835687122562025e-08
RHTO_02888	1.548132865139346e-05
RHTO_06967	7.5678792476970384e-06
RHTO_06555	2.2700114924404797e-07
RHTO_00463	4.831885658797026e-07
RHTO_07015	2.1223818891621814e-08
RHTO_04002	5.552756352567385e-08
RHTO_07269	5.24711093614339e-06
RHTO_06386	3.1620956037648534e-06
RHTO_04576	6.000677419744389e-08
RHTO_04590	1.2837118825387012e-07
RHTO_03081	5.478045670960099e-05
RHTO_03480	1.8493680759448672e-08
RHTO_03921	1.7057060267451738e-05
RHTO_02483	0.0002813820116338838
RHTO_00667	9.776206132498587e-07
RHTO_01251	1.1123399629243802e-06
RHTO_06981	2.2813676215110307e-06
RHTO_07597	1.907504778042125e-07
RHTO_00409	8.515466691773877e-06
RHTO_02998	3.547726746903157e-08
RHTO_04831	5.87752367926158e-07
RHTO_00274	1.3679558613167255e-06
RHTO_01632	1.0298412154642633e-07
RHTO_04181	3.480719943729149e-07
RHTO_05194	6.674580576085457e-07
RHTO_07314	1.2423216135590458e-08
RHTO_00053	3.7481524039736405e-09
RHTO_05814	2.959587585050672e-07
RHTO_06811	3.6120990580543146e-06
RHTO_04015	3.459935391934329e-08
RHTO_07196	3.4825984209559712e-06
RHTO_02787	2.437529681312318e-07
RHTO_05221	8.378311853509632e-08
RHTO_01138	2.530788193830441e-09
RHTO_06799	1.1294737984055693e-07
RHTO_01604	1.431430504360187e-08
RHTO_03696	1.7802608099012676e-06
RHTO_04489	1.8994799113693502e-07
RHTO_02305	1.3022582480578275e-06
RHTO_06643	1.3321044825757415e-06
RHTO_03776	8.57295283079119e-07
RHTO_01660	6.782182128435158e-07
RHTO_03670	6.345673627408992e-09
RHTO_05283	1.0995827032178266e-05
RHTO_01403	6.749558664505999e-07
RHTO_01249	5.119634992689557e-07
RHTO_06850	1.3383754281145286e-06
RHTO_01248	4.609430302167731e-09
RHTO_05138	9.769290731389604e-07
RHTO_06698	5.98150654612154e-07
RHTO_04048	5.1673186028779266e-05
RHTO_04563	9.559302872533712e-07
RHTO_02079	1.5122274205518497e-05
RHTO_00752	5.095482802989465e-06
RHTO_00330	1.1452946999259469e-07
RHTO_03138	1.655265846970714e-06
RHTO_07729	1.824210441790248e-06
RHTO_06793	3.903484410232881e-08
RHTO_03299	5.528967220047435e-07
RHTO_00472	1.0467386408823269e-08
RHTO_06984	2.9503792793795915e-07
RHTO_05344	6.792595414881951e-08
RHTO_05436	8.255029300168473e-08
RHTO_01539	4.934118836057956e-08
RHTO_06731	4.057736472108879e-08
RHTO_07584	4.152045257083632e-09
RHTO_04501	1.3429494372918187e-07
RHTO_04340	1.0929235935453882e-07
RHTO_02741	3.5402814244818995e-07
RHTO_04401	4.016072126309792e-08
RHTO_08088	3.578814190869833e-07
RHTO_08018	1.940900780457092e-08
RHTO_07648	5.785183577902325e-05
RHTO_04928	2.1227467026677017e-08
RHTO_07024	6.825135657585867e-06
RHTO_01211	1.4443639404648192e-07
RHTO_07997	2.3874931677040874e-08
RHTO_00454	3.4044079362807764e-07
RHTO_07949	2.7812108682199832e-08
RHTO_07040	2.307869076594489e-06
RHTO_00710	1.4104276539576945e-06
LSM1	7.135171812410195e-07
RHTO_00406	6.048220732064804e-08
RHTO_06986	4.617912808074726e-07
RHTO_04748	6.855758299135667e-07
RHTO_00603	2.5028455635023397e-08
RHTO_04167	1.9967575819328184e-08
RHTO_03444	7.719657427528405e-06
RHTO_03170	5.4173157464109964e-08
RHTO_01849	1.1415783054919296e-06
RHTO_04277	5.049317437046212e-07
RHTO_04588	1.153334445836702e-06
RHTO_04689	9.673326735938912e-06
RHTO_02316	1.1462625872104217e-08
RHTO_07497	1.174599829409226e-08
RHTO_05435	7.664769888835038e-06
RHTO_02796	9.687030276435488e-09
RHTO_05864	2.2851629086450468e-08
RHTO_07717	1.3085632094723976e-07
RHTO_00088	7.031847506227546e-09
RHTO_05065	6.31240567380827e-08
RHTO_05609	1.6069868998671058e-06
RHTO_05162	1.535971158785875e-05
RHTO_02032	2.1083745354710173e-07
RHTO_03271	1.2195734693754436e-08
RHTO_00901	1.7088610334175632e-07
RHTO_06404	1.889794795005064e-08
RHTO_01907	4.4538362014176685e-06
RHTO_04067	1.5089633522041063e-06
RHTO_07576	2.3077225854486954e-06
RHTO_00656	1.0188067687921782e-07
RHTO_07202	5.3701726310337545e-06
RHTO_07402	4.7132926980146323e-07
RHTO_00428	7.61423003294589e-08
RHTO_03472	1.4011182479584348e-06
RHTO_06722	1.006243405175907e-07
RHTO_01853	1.007627550642716e-06
RHTO_01717	1.7500826694554287e-07
RHTO_05613	1.5381919878420374e-06
