uniprot	Gene_names	Gexp_1	Gexp_2
M7XQ67	RHTO_00492	9.594853233544645e-07	8.402883263358681e-07
M7XQC4	RHTO_00542	1.0335311064864672e-06	1.092964316670088e-06
M7WMR7	RHTO_04543	1.0300878942945161e-06	1.0773945051043281e-06
M7XZA1	RHTO_00076	1.8038823917963825e-06	1.94897196816943e-06
M7WZM7	RHTO_07607	2.569389303786949e-06	2.7483510997154044e-06
M7X251	RHTO_06184	1.6539971802723792e-06	1.4469986228600651e-06
M7WQW0	RHTO_03491	3.807714426806502e-06	3.2957285012231402e-06
M7WJW0	RHTO_02361	1.2005613816045285e-06	9.994143010391581e-07
M7XLR2	RHTO_05019	9.811550544956632e-07	9.217624683086982e-07
M7X296	RHTO_06224	1.5894192496134056e-06	1.31916546793063e-06
M7WR81	RHTO_03309	9.011604258577564e-06	7.870915928452196e-06
M7WMW2	RHTO_05127	1.185597619850825e-06	1.0820963982374933e-06
M7X504	RHTO_03144	4.488920071039821e-06	4.762205210265974e-06
M7WTL5	RHTO_06981	5.49178962521758e-06	5.108339393698864e-06
M7WY75	RHTO_08138	1.229390445857096e-06	1.3937864624409087e-06
M7WS60	RHTO_07136		1.2931870191508776e-05
M7XP46	RHTO_00107	1.3343479408634476e-07	1.1988059853352722e-07
M7XFQ9	RHTO_05345	9.939869503281599e-07	1.065815186333835e-06
M7WJI2	RHTO_06622	1.39663392088788e-06	1.38431922789928e-06
M7X266	RHTO_06199	5.40353429629069e-06	4.4608856475678366e-06
M7X7B6	RHTO_00403	1.7273877694556808e-06	2.0044957328963957e-06
M7X097	RHTO_06780	2.502688710238111e-07	2.5370353268012685e-07
M7WWY2	RHTO_00629	4.914184036820242e-07	5.314442946817107e-07
M7X860	RHTO_03892	1.6514090630796066e-06	1.5812708589150228e-06
M7XKT9	RHTO_04678	1.198732959066983e-06	8.982187627443417e-07
M7XKA4	RHTO_06293	1.5244242168289347e-07	1.6798283890134777e-07
M7WYE8	RHTO_07750	4.2281578485485724e-06	3.7966009796998695e-06
M7XUJ0	RHTO_06967	1.5215068765135639e-05	1.379832952431124e-05
M7XVL0	RHTO_06257	2.940699751876369e-07	3.2847366019194e-07
M7X928	RHTO_03733	1.3033743705292297e-06	1.3886615703657949e-06
M7WMU5	RHTO_01494	2.118914120827589e-07	1.6963815287386255e-07
M7X0K6	RHTO_07369	2.8035432608977767e-07	2.9773230543051885e-07
M7XZ93	RHTO_00066	1.0849430134666667e-06	1.0969928936572592e-06
M7XVM0	RHTO_06272	9.667696945642884e-06	1.0032095012224606e-05
M7WLR9	RHTO_05705	4.6325431786481086e-07	4.623938734204004e-07
M7WH68	RHTO_04079	7.641475848304723e-06	
M7X3A0	RHTO_06633	2.3363098668318045e-06	2.3927538618574608e-06
M7WP05	RHTO_04068		
M7WZV2	RHTO_07345	1.110972444208891e-06	1.0430143034440154e-06
M7XFY4	RHTO_05435	6.360397967522009e-06	6.606218240307266e-06
M7WMS6	RHTO_01469	1.6332486644784006e-07	1.4065459627996821e-07
M7XPF5	RHTO_00192	2.5381793446426585e-07	3.550527916560528e-07
M7X8E9	RHTO_03988		
M7WRV6	RHTO_02573	3.7736584476430586e-06	3.6899425834419212e-06
M7WYZ8	RHTO_00280	6.554311192772013e-07	6.012902951369957e-07
M7WNW9	RHTO_04330	3.999088625608544e-06	4.105855427108925e-06
M7WQ95	GET3	2.582661945828178e-06	1.9820597583651826e-06
M7WL19	RHTO_05797	6.393563636852219e-07	5.607776255977042e-07
M7WXL7	RHTO_08159	6.75315706933136e-07	2.794547015453448e-07
M7XNX9	RHTO_01102	7.21640311636503e-06	
M7WXZ3	RHTO_07831	1.7055672465568958e-06	1.5187407557317993e-06
M7XF40	RHTO_00733	4.3648019916325865e-06	4.991501406010944e-06
M7XLR5	RHTO_05024	1.651172186744146e-06	1.7258627705757182e-06
M7XGX3	FEN1	1.3608935017075205e-06	1.2000828461897887e-06
M7XJ04	RHTO_06933	1.8612505445956046e-06	1.988988641332706e-06
M7X318	RHTO_04689		8.199099281392976e-06
M7X766	RHTO_04293	2.192015275543035e-06	1.9647945199819673e-06
M7X4R0	RHTO_05757	3.690300906778299e-07	3.938464740638808e-07
M7WYW5	RHTO_07593	1.2926384510677209e-06	1.3759844803706776e-06
M7WRR3	RHTO_07569		
M7WVR9	RHTO_01160	5.017958160533003e-06	5.559701780176628e-06
M7X5F0	RHTO_03038	7.527641623186972e-07	7.144428517573222e-07
M7Y0E0	RHTO_00476	1.332998003568611e-06	9.413464743942679e-07
M7X458	RHTO_05075	2.0364682719699218e-07	2.190302022098141e-07
M7WJV1	RHTO_02351	5.061071371770471e-07	5.0321610746896e-07
M7Y0E4	RHTO_00481	1.29350254093351e-06	1.1823714111733597e-06
M7XVS5	RHTO_06342	2.510824037930197e-06	2.1288519595951274e-06
M7WX33	RHTO_00694		
M7X0I3	RHTO_06850	1.8936655586659417e-06	1.3957998463323155e-06
M7XL68	RHTO_04803		1.5906198287540287e-06
M7WIA6	RHTO_03756	8.218726244729877e-07	8.285251964962595e-07
M7WSK1	RHTO_07286	4.125494857688562e-06	2.6019093483506823e-06
M7WKV3	RHTO_05769	3.450403537584767e-08	4.937680244812519e-08
M7XE45	RHTO_06426	7.840718648049471e-07	7.873303419059504e-07
M7XFZ3	RHTO_08102	1.812077080683302e-06	1.5560038736307183e-06
M7X6B3	RHTO_00309	6.9987259120860615e-06	6.212688999400016e-06
M7WP58	RHTO_01066	2.8733401932931912e-06	3.1651979998577067e-06
M7WGU3	RHTO_04201	4.145757748807236e-06	4.521143206778786e-06
M7XWU8	RHTO_04903		
M7WVM1	RHTO_01114	5.026416893460166e-06	4.73011877045799e-06
M7WDG6	RHTO_05983	1.0844461650948778e-05	9.86597611126747e-06
M7WS52	RHTO_02152	4.590465268700085e-07	4.6481434730903567e-07
M7WFP5	RHTO_05174	2.9368285554134917e-08	2.7743297942102384e-08
M7XG51	RHTO_05286	9.699789091972141e-07	9.446713901648794e-07
M7X1I2	RHTO_07024	1.6239671367131934e-05	1.4876482168611125e-05
M7WSR6	RHTO_02296	9.97686792960417e-06	8.543389900459547e-06
M7WS48	RHTO_02321	1.2655009223982973e-05	1.1617434361369288e-05
M7XC49	RHTO_01805	1.8484570946391507e-06	1.7860704055555997e-06
M7WVZ8	RHTO_04922	5.263002255796479e-06	5.269984349943663e-06
M7X520	RHTO_02923	1.014980756230453e-05	9.566647853540736e-06
M7X6Z4	RHTO_04450		2.333208085322173e-06
M7X7Y2	TIF35	4.59386118559104e-06	5.5833846247970935e-06
M7WSD8	RHTO_02401		
M7XJD3	RHTO_06018	3.5176054586686695e-07	3.574115122535029e-07
M7X2C5	RHTO_04660	2.736537666854416e-06	2.8907943501363456e-06
M7WLE9	RHTO_01778	7.255353954926668e-08	5.3053590506399575e-08
M7WP35	RHTO_04103	8.923893506737075e-07	8.365932855431657e-07
M7X304	RHTO_04876	1.2758744865710787e-05	1.27044158398542e-05
M7XL44	RHTO_02250	2.7674515760435747e-07	2.8976581119225253e-07
M7XQ16	RHTO_00447	1.6691347622743966e-07	1.4101862285133162e-07
M7XIA0	RHTO_03917		
M7XGM1	RHTO_05200	1.9655372034899527e-06	1.4248573061541554e-06
M7XXQ1	RHTO_02775	1.219721133364993e-05	1.4522248697676359e-05
M7WVB6	RHTO_04721	3.915639158285215e-06	3.3038231320529257e-06
M7WZW7	RHTO_07119	3.4791269425740228e-06	3.185085467927862e-06
M7WVW4	RHTO_00975	1.511680572142177e-07	1.4857689317713156e-07
M7WU06	RHTO_01826	8.81708414232427e-07	7.15133299857972e-07
M7WCH0	RHTO_07387	1.8703031937056786e-06	2.1264446538819262e-06
M7XAK9	RHTO_02374	2.544331748325711e-06	2.6244141586791075e-06
M7X6K7	RHTO_04481	3.549295233688813e-06	3.086747760818369e-06
M7XNR2	RHTO_01460	1.022144268126243e-06	9.811910261688125e-07
M7WYL5	RHTO_07513	3.9212785440577085e-06	2.347030035201364e-06
M7X414	RHTO_06442	2.6674895415045487e-06	2.4258091875664657e-06
M7WVJ2	RHTO_04791		1.745565714509531e-06
M7WY79	RHTO_08143	2.7312552600853733e-07	2.112099751625063e-07
M7WCI4	RHTO_07059	5.655242817065221e-07	5.337386912924768e-07
M7WZL2	RHTO_07265	1.4957046980326667e-06	1.4535986276173745e-06
M7X5V2	MDE1	5.596341150634847e-06	
M7WDC1	RHTO_06445	7.723679755215257e-07	9.042804725549642e-07
M7WDS9	RHTO_05829	3.3142324824575446e-06	3.653056434752593e-06
M7XTV9	RHTO_06727	3.657389605920927e-06	3.3794483001481152e-06
M7WMI5	RHTO_05193	1.3590865262089761e-05	1.565778041626578e-05
M7X3B8	RHTO_04986	6.438077631073399e-06	4.851993565240202e-06
M7XF55	RHTO_00748	8.553160767950639e-08	9.141843762472231e-08
M7XMA7	RHTO_01754	2.2950543200665117e-06	2.1370744240111413e-06
M7XV13	RHTO_06092	8.880073737505705e-07	1.2812060752288247e-06
M7WRB9	RHTO_07444	3.0898673950143448e-06	1.5623147405243993e-06
M7WMI1	RHTO_01364	1.0953361126339954e-05	
M7WRV8	RHTO_02402	5.180763474192416e-07	5.470991961011698e-07
M7WLS9	RHTO_05715	2.068552842726065e-06	2.025387451909023e-06
M7X1S1	RHTO_06069	5.273434716968257e-06	4.830912255451168e-06
M7X586	RHTO_05571		8.237152587147158e-07
M7X3R7	RHTO_04910	6.254808742188567e-05	1.4098279874498237e-05
M7X8V9	RHTO_03653	1.6529276687331063e-06	1.6414114547031863e-06
M7WVN0	RHTO_04831	3.6204645356643935e-07	
M7X6W8	RHTO_00534	2.9726312332188642e-06	3.242953407656655e-06
M7XG83	RHTO_07729	2.3308769165024728e-06	2.3079943094405827e-06
M7WXH9	RHTO_03045	7.948107703723679e-07	7.46621224606828e-07
M7WUR1	RHTO_06326	1.0025322093968876e-06	1.2042842704519812e-06
M7X0R3	RHTO_06749	5.711939228540738e-06	6.005292132351098e-06
M7X939	RHTO_03743	1.1546137826639407e-05	
M7X2V7	RHTO_04624	3.46851807564483e-06	3.452205927442468e-06
M7WL93	RHTO_05728	7.604669178232208e-07	8.272121724362581e-07
M7XMK1	RHTO_01864	2.340801353433341e-07	1.462706784520219e-07
M7WFF1	RHTO_05315	5.205356287708907e-06	5.127348227807255e-06
M7X7R6	RHTO_04229	4.517337497591454e-06	4.15812350804916e-06
M7WM43	RHTO_01637	3.6852378611651895e-07	2.8058556837524154e-07
M7XPI9	RHTO_00242	3.594343063353642e-06	3.831741608081376e-06
M7WCV9	RHTO_06589	3.4320718419304627e-06	3.159858428413086e-06
M7WYU1	RHTO_00205	2.4248639758659524e-06	1.943227155663973e-06
M7WYT7	RHTO_00200	1.027803096005884e-05	9.00143589561076e-06
M7X8Y2	RHTO_03678	9.996965987978992e-08	1.2019759866900507e-07
M7XZN8	RHTO_00226	4.4325861153562473e-07	3.2821388228673807e-07
M7WD04	RHTO_06548	2.0291903360447152e-07	2.4291994381150935e-07
M7WRY8	RHTO_07649	3.443188602311407e-07	3.278475261177097e-07
M7WJ39	RHTO_03436	4.46745773984331e-06	
M7Y0N8	RHTO_00566	4.0032006495794677e-07	2.939280205021266e-07
M7XE78	RHTO_00878	1.3721669903299394e-07	1.3418517517102123e-07
M7WUW8	RHTO_06386	3.4996640899073546e-06	3.6329202460711312e-06
M7X7C0	RHTO_00408	7.108661569763504e-07	6.493994818471639e-07
M7XJX0	RHTO_03377	9.487463656686953e-07	9.807612087690427e-07
M7XDY6	RHTO_01249	5.724032653900505e-07	5.347217576485999e-07
M7X226	RHTO_06370	1.7807796077297064e-05	1.328074902089672e-05
M7WQD1	RHTO_03633	1.7101064152138424e-06	1.432003459450502e-06
M7XB28	RHTO_02297	5.653736774098253e-07	5.852980948597399e-07
M7XGP2	RHTO_05230	9.355384540640044e-07	8.208816643873525e-07
M7XI48	RHTO_07303	1.8647080979627827e-06	1.8590762768957802e-06
M7XFS8	RHTO_08047	4.9387676165035885e-06	2.838377272517319e-06
M7WVP5	RHTO_04846	4.603895517033691e-06	4.231344096179706e-06
M7XEW0	RHTO_05756	1.644682785881875e-06	1.5022238824724517e-06
M7WJJ1	RHTO_02600	4.878039680701641e-07	5.008678048596218e-07
M7XDI7	RHTO_06618		1.9466878350577503e-08
M7XH21	RHTO_07516	4.94633642899075e-07	4.429655571589677e-07
M7XLA9	RHTO_04843	1.2383956084824671e-07	1.1650090032912036e-07
M7XHZ2	RHTO_04030	4.695011126460599e-06	3.5473123021830365e-06
M7X683	RHTO_00274	2.0781540901162218e-06	2.124660978664732e-06
M7XMS6	RHTO_02927	1.347879736069193e-07	1.4199477796713548e-07
M7WLK5	RHTO_01853	9.880764661658176e-07	1.0750673858899441e-06
M7XUB5	RHTO_06882		1.5463491826140354e-06
M7WWQ5	RHTO_00820	5.639732553457819e-07	3.2042667283335163e-07
M7WP96	RHTO_03925	1.5267372535283458e-06	1.8936760203255946e-06
M7WMD7	RHTO_01732	1.9305574878780247e-07	1.8346130949828684e-07
M7WT61	RHTO_02122	3.720714491134598e-07	3.8989178532302186e-07
M7XQN3	SEY1	2.5965464588982896e-07	2.92919578034416e-07
M7XH83	RHTO_04292	9.842246235234063e-07	8.965673892379487e-07
M7XNF6	RHTO_01365		4.793845194907779e-06
M7WLI2	RHTO_05640	5.151385503758721e-06	5.845656908030688e-06
M7XQG8	RHTO_00582	3.6973017300375073e-06	3.4772374559720596e-06
M7XQA4	RHTO_00662	1.4378367128222635e-05	1.418540281590593e-05
M7XSM0	RHTO_07560	2.620877422931527e-07	2.595479521991607e-07
M7WVV7	RHTO_01200		
M7XR65	RHTO_08066	1.7233018489536567e-07	1.9492903266367077e-07
M7XJY8	RHTO_06183	9.268477726905232e-07	8.57862043334859e-07
M7X4N1	RHTO_05732		
M7XUV1	RHTO_06027	1.946266223388252e-06	1.7441835488323877e-06
M7WUT5	RHTO_01690		
M7XG92	RHTO_05321		
M7WY18	RHTO_03256	9.674300128614406e-07	1.1808817582964434e-06
M7XN01	RHTO_01633	1.0789373670826101e-06	1.174287730510793e-06
M7XIT0	RHTO_06833	1.0737907258353255e-07	1.25161723536361e-07
M7WHX0	RHTO_03880	1.1177427024353879e-06	1.0901529852749573e-06
M7XQI3	RHTO_00747	4.183193756352902e-07	4.074668497505236e-07
M7WKH4	RHTO_06453	4.3368384340010673e-07	4.689312809976463e-07
M7WMM4	RHTO_05273	1.1612340422550721e-06	
M7XI13	RHTO_07273	3.7657109848953804e-07	3.0767685753898665e-07
M7WII3	RHTO_03563	1.0342907173249846e-07	8.978500872384688e-08
M7XKC4	RHTO_02571	6.964133152551132e-07	9.541380845849895e-07
M7XIU1	RHTO_06848	1.4191548074943676e-06	1.3036389772136047e-06
M7WVF0	RHTO_04751	1.86874802788273e-06	1.7261159142313978e-06
M7X7I7	RHTO_00488	8.863106008515696e-07	3.912776003948593e-07
M7WQN9	RHTO_03305	3.731808449152859e-07	3.836808510242422e-07
M7WXQ2	RHTO_03120	3.387786711723662e-07	2.5601627366627343e-07
M7XMY5	RHTO_02977	8.824184360625287e-07	8.982336664096899e-07
M7WX28	RHTO_00689		
M7WV57	RHTO_04656	1.6500799582966753e-07	2.9432372821598803e-07
M7WIJ7	RHTO_03578	6.079626138157894e-06	5.5424359754166295e-06
M7XGP9	RHTO_07920	4.772867665118542e-07	4.179670022083135e-07
M7WGE7	RHTO_04281	1.1289737253846194e-06	7.740805150825378e-07
M7X6U2	RHTO_00514	7.546940378003743e-07	7.779287518219003e-07
M7XFQ7	RHTO_08022	1.6424576335739373e-06	1.66538429313293e-06
M7WL38	RHTO_05661	8.067132655730021e-07	9.62103909290174e-07
M7WKS6	RHTO_05966	4.2474152661377697e-07	3.5476611164475266e-07
M7WD80	RHTO_06490		
M7XNT9	RHTO_01490	4.4407636593683e-07	3.6161364824248607e-07
M7WL33	RHTO_05812	1.5868586783938267e-06	1.57373912411839e-06
M7WP76	RHTO_01086	2.200065537529369e-06	1.9938695617251975e-06
M7WJE2	RHTO_06630	3.960865161456588e-07	4.0336237525742366e-07
M7XDH7	RHTO_01506	1.2584637424286879e-07	1.5144205464618163e-07
M7WSF3	RHTO_07236		
M7WQ31	RHTO_03695	2.217199963917744e-06	2.119828771857133e-06
M7X2V8	RHTO_04835	2.383184433674055e-06	7.680526421403552e-07
M7WQV4	RHTO_03385		7.100416382293952e-07
M7WYF0	RHTO_07458	2.68204570742411e-06	2.531465551484559e-06
M7X1U6	RHTO_06270	6.700044946206544e-07	6.717141465216258e-07
M7X6E4	RHTO_00349		
M7X2Z7	RHTO_04871	1.441294624679809e-06	1.6658814041450367e-06
M7WZU9	RHTO_00595	2.7626717822742523e-07	2.7958167845686704e-07
M7XHI7	RHTO_07088		
M7XHJ9	RHTO_04163	4.383762481670029e-07	4.301176423972001e-07
M7WK35	RHTO_02468	9.708262637320946e-07	9.408988882611514e-07
M7X0Y9	RHTO_06799	1.2978345395852611e-07	1.422340460630223e-07
M7WN84	RHTO_04305	1.060309556601546e-06	
M7WK50	RHTO_05962	7.67063607324061e-08	5.091749251637544e-07
M7XGG1	RHTO_07829	6.021705399824254e-07	5.199661275675642e-07
M7XIH0	RHTO_04002	7.42817516258569e-08	7.406399766693299e-08
M7WYQ4	RHTO_07856	9.999633524973639e-08	1.0820163071484434e-07
M7WKE8	RHTO_02299	4.5379416488087377e-07	4.22180052209351e-07
M7X1T3	RHTO_06079		
M7WN54	RHTO_05197	2.5997421394841443e-07	2.3334126647054754e-07
M7WK21	RHTO_02448	3.0941877294290377e-06	3.922208629883084e-06
M7WS89	RHTO_07171	2.646678813906867e-07	5.18283873222556e-07
M7WL88	RHTO_05723	1.2157218000328597e-06	1.315139997814933e-06
M7X698	NOP7	5.947175448427457e-07	5.692060435622328e-07
M7WPM4	RHTO_00781	1.737955187158231e-06	1.7208880340505697e-06
M7X9A6	RHTO_03495	1.2782530578214542e-07	1.0809998593536352e-07
M7X2L5	RHTO_04750	1.1167103258145678e-08	9.813915698120481e-09
M7X6J9	RHTO_00128	1.364589739077256e-06	1.3310444254154198e-06
M7XXA4	RHTO_05068		
M7WNK2	RHTO_04421	2.420971699702342e-05	2.0999551310067626e-05
M7XI95	RHTO_03911		1.1766160778683131e-07
M7XEL7	RHTO_05830	1.3145544556677567e-06	
M7WK05	RHTO_06611	4.836911524369418e-07	4.899395717240802e-07
M7WIW7	RHTO_03376	1.2616563537578544e-06	1.0249355080772701e-06
M7X7F7	RHTO_00453	6.961735031633916e-07	6.956448070983695e-07
M7XGQ3	RHTO_07925	6.520917970145004e-06	7.229112233210778e-06
M7XXM3	RHTO_02744	1.5438607167742427e-06	1.4140668454620644e-06
M7X211	RHTO_06149	2.3817667520185495e-07	1.5750382697324653e-07
M7WQ25	RHTO_07985	9.324229613909089e-07	8.559119736753962e-07
M7WUE0	RHTO_01333		
M7XMP2	RHTO_01914	6.539445065550119e-06	6.4090785930548e-06
M7WMC4	RHTO_05138	1.6269479073838072e-06	1.397571127286852e-06
M7XGE2	RHTO_05150	2.8829898051188137e-06	2.513787649207468e-06
M7X0M2	RHTO_06900		
M7XN14	RHTO_03012	5.366960462046179e-07	5.443860333210935e-07
M7XU92	RHTO_06852	1.3573787761363522e-06	
M7WIK5	RHTO_03588		
M7X268	RHTO_04594	9.574646196639862e-08	9.046025787864904e-08
M7WG40	RHTO_04388	6.859365891349097e-08	5.646060826324561e-08
M7WXC1	RHTO_02980	1.8473359432399336e-07	1.4324495495053783e-07
M7X3E3	RHTO_05016	2.9255138330329905e-06	2.532516004470433e-06
M7WEY0	RHTO_05354		
M7XUE2	RHTO_06917	3.819068852541019e-07	3.8072892188099304e-07
M7WKZ8	RHTO_02028		
M7WKI1	RHTO_02167	9.516816337235067e-07	9.366958600725993e-07
M7WNX4	RHTO_04023	4.802175156437838e-07	4.249223060858179e-07
M7WDH6	RHTO_05993	7.706231391153475e-07	7.065503138428362e-07
M7X368	RHTO_04926	1.6361904435190115e-06	1.7466985724592783e-06
M7WUY3	RHTO_04575	7.432899876971604e-07	7.130725307672612e-07
M7XI04	RHTO_04045		
M7XN33	RHTO_03042	2.0236295129405495e-06	1.9458935042868266e-06
M7WN91	RHTO_04310		1.83871407427735e-07
M7XMV4	RHTO_02952	2.0665143946164978e-07	2.01086301094984e-07
M7X0F7	RHTO_06820		
M7WVB0	RHTO_04716	3.543800645558739e-07	3.421632051648266e-07
M7XIW2	RHTO_06878	3.763217890522638e-07	3.5773794118111573e-07
M7XRD3	RHTO_08116	2.745853167539979e-07	2.782492644949925e-07
M7X123	RHTO_06020	8.751929761337942e-07	1.0800119221438714e-06
M7WH87	RHTO_04109		
M7WUL9	RHTO_06276	1.061104489298057e-06	1.1647843740274222e-06
M7XQG0	RHTO_00722	4.49342662994139e-07	4.689867746603487e-07
M7WQD9	RHTO_03487	6.55168300102078e-08	7.233027674859047e-08
M7WNZ1	RHTO_04355	1.162597578556169e-07	1.3114645774206335e-07
M7XNJ1	RHTO_01385	8.043718477821089e-06	7.400926948974585e-06
M7XMX5	RHTO_01603	1.381183530103118e-07	1.3034712418892654e-07
M7WUZ4	RHTO_04590	4.937299039240109e-07	4.255723705383164e-07
M7WUI0	RHTO_01605	1.159898669119757e-06	
M7XJN0	RHTO_03604	1.5598109463781852e-05	1.5762838323424205e-05
M7X3Z9	RHTO_05000	9.328797385636528e-07	1.0868451198755396e-06
M7WZP3	RHTO_07627	9.200070994846041e-08	8.949899044509563e-08
M7XW26	RHTO_04627	3.6479716573898296e-06	
M7XGX8	RHTO_04389	4.800826710083146e-07	4.216457452862007e-07
M7WNJ4	RHTO_04411	1.1060328343853123e-06	1.126066389929333e-06
M7X263	RHTO_04589	1.8560289362808548e-06	1.9893057352838673e-06
M7WX55	RHTO_00719	5.165227908490435e-07	4.690213637143555e-07
M7XJW0	RHTO_06158	2.6504480642973576e-06	2.2679108687611306e-06
M7WYV4	RHTO_00225	8.798079895466351e-07	9.576330767668567e-07
M7WW22	RHTO_01265	2.0034700816248013e-06	1.3569628160791367e-06
M7XB90	RHTO_02265	3.3856988476140262e-06	3.437534717043336e-06
M7WLL9	RHTO_05660		
M7WQT1	RHTO_03466		
M7X5H6	RHTO_03068	1.8427790646436034e-06	1.4884282784430117e-06
M7X3E9	RHTO_04809	7.459366892951231e-07	6.754613199708737e-07
M7WJI1	RHTO_02590	5.676689896244744e-07	6.228377864870729e-07
M7WX08	RHTO_00664	1.059554870402095e-06	8.635148979035364e-07
M7X569	RHTO_05546	2.9465746528270046e-07	2.835584586800737e-07
M7WRD1	RHTO_02564	2.4971464000209585e-07	1.892211650267885e-07
M7WZ22	RHTO_07663		
M7WUP1	RHTO_01660	1.524605030586219e-06	1.5212075285953593e-06
M7XIT7	RHTO_06843	4.114798487028743e-07	3.253253801792455e-07
M7XBT1	RHTO_02090	1.5930570943829868e-06	1.1855793827727487e-06
M7XWZ2	RHTO_04928	3.846704497406282e-08	4.073218681510462e-08
M7WKY0	RHTO_05621	2.5282452520053706e-06	2.4020916374683536e-06
M7XUQ9	RHTO_07037	7.975585784851618e-08	1.0753126210518565e-07
M7WVD8	RHTO_04741	6.316919129891556e-07	7.596802740100778e-07
M7XEK4	RHTO_05820	3.3129504976518775e-07	3.761589837297749e-07
M7X536	RHTO_05684	3.0763723032851557e-07	3.6616122497416686e-07
M7WJJ6	RHTO_02605		1.6960160005649516e-07
M7XGV7	RHTO_07451	8.996308322506122e-07	7.642476199831506e-07
M7X1W7	RHTO_06295		1.878144688114712e-08
M7WR12	RHTO_03435	7.609303794808086e-07	5.731145777364113e-07
M7WJ92	RHTO_07058	1.241260750913479e-06	1.5076178423145066e-06
M7X4C4	RHTO_02904	1.7265731471971643e-06	1.6740914318179623e-06
M7XYR3	RHTO_03177	1.0095998092326972e-06	1.0125165172254037e-06
M7X319	RHTO_04891	7.012995282679114e-06	5.606644042408702e-06
M7X7N8	RHTO_00543		6.082269532073413e-06
M7X074	RHTO_07244	9.357847929656917e-07	1.0529269142081682e-06
M7X7W6	RHTO_00613	4.122566353159764e-08	4.3377413004282984e-08
M7XLG8	RHTO_04904	4.465909179865473e-07	1.6676731673277049e-06
M7WT15	RHTO_02077	3.622031833095412e-06	3.6422227461224752e-06
M7X416	RHTO_05020	1.048740822708337e-06	1.0622162761215797e-06
M7XB39	RHTO_02218		
M7WPB7	RHTO_04235	1.7464521100073696e-07	1.752905828403496e-07
M7WR78	RHTO_02524	4.247641818049269e-07	5.479819462017361e-07
M7X4F4	RHTO_02934	8.468629959355129e-07	8.245114700614015e-07
M7X2N1	RHTO_06359	5.814223491381276e-07	
M7WV75	RHTO_01211		
M7WR73	RHTO_02519	5.980186419933138e-07	5.984927845438904e-07
M7WV46	RHTO_01176	1.0731663700278607e-05	9.819762596471938e-06
M7WRF8	RHTO_03384	1.1997568886966414e-06	
M7WW19	RHTO_04947	1.2293172032343296e-06	1.4692628105500675e-06
M7X147	RHTO_06045	2.1779600396055626e-06	2.1971536759707803e-06
M7X6K2	RHTO_00414	8.689102371909206e-07	1.5678759998495822e-06
M7XK23	RHTO_03432	6.073684553773344e-08	4.807651425182361e-08
M7XLX5	RHTO_05094	1.4112117158707067e-07	1.519841089926597e-07
M7WUS1	RHTO_01680	5.779288842679739e-08	7.810928319955517e-08
M7WZN2	RHTO_00535	8.731277899249321e-07	8.53249024193801e-07
M7WQJ2	INT6	8.436901780067187e-07	8.826771579743891e-07
M7WXU0	RHTO_07766	4.475426921358409e-07	3.996649991433711e-07
M7XE83	RHTO_00883	1.2268187918152863e-06	9.057500150178253e-07
M7WZQ1	RHTO_00550		
M7X476	RHTO_05995	6.560606848993283e-07	5.852659657172885e-07
M7WQT3	RHTO_07777	1.6247875103808425e-07	1.1099740206312843e-07
M7XB81	RHTO_02149	3.218660248427418e-06	3.4876102403562614e-06
M7X9U5	RHTO_03423	4.212924168497537e-06	4.2373800410948e-06
M7X393	RHTO_04759	1.3758443105077983e-08	2.4432918393743945e-08
M7XYY3	RHTO_03252		
M7WSE2	RHTO_02406	6.140540628362023e-07	5.510801237298816e-07
M7WNZ6	RHTO_04360	5.531031004810244e-07	5.386887877124998e-07
M7X6C2	RHTO_00319	2.432449483129303e-06	2.7228083500810547e-06
M7WZI1	RHTO_07235		
M7WY14	RHTO_08083		
M7XE02	RHTO_01264		
M7X5F6	RHTO_00004	2.209250967840736e-06	2.0400029844122355e-06
M7XQG4	RHTO_00727	3.820475172291432e-08	3.8824396037971545e-08
M7XKA6	RHTO_02551	2.5575346267895437e-06	2.4862778142938e-06
M7X6K6	RHTO_00133		
M7X5R0	RHTO_05386	2.2087101009830853e-07	2.4291246873346346e-07
M7WSY7	RHTO_02052	4.140230553590937e-07	3.290923637194436e-07
M7WZ34	RHTO_07678		
M7XDQ2	RHTO_01159	2.8522994460022716e-07	5.529571525319066e-07
M7WKJ0	RHTO_06473	1.2308119185156886e-07	1.1295183288463779e-07
M7WXI5	RHTO_08119	3.345086853889247e-07	2.2461928622420063e-07
M7WJH0	RHTO_02580		
M7XD86	RHTO_06698	8.849268560409719e-07	
M7XC38	RHTO_01790	5.839579395162161e-07	4.26210321931579e-07
M7XBC5	RHTO_01939	6.420304770268901e-06	6.213645027894299e-06
M7WYN4	RHTO_07835	8.804929420087639e-07	8.657852849954246e-07
M7X6V1	RHTO_04410	1.931957597191103e-07	1.7767844922505133e-07
M7XHE8	RHTO_07641	2.2416177764407287e-07	2.0938719653725814e-07
M7WGM1	RHTO_04357	6.259259519318518e-08	4.6518070845611986e-08
M7XFW1	RHTO_05405	8.794239688504828e-07	
M7WV90	RHTO_04696		
M7X492	RHTO_05876	1.509938144723827e-06	1.364424697575949e-06
M7WX47	RHTO_00709	1.1153969747932343e-06	9.303970197323838e-07
M7XKI3	RHTO_02616	4.905984980521926e-06	3.995353450943773e-06
