uniprot	Gene_names	ANlim_1	ANlim_2
M7WWE2	RHTO_05097	6.688943927781057e-05	5.6775415720405065e-05
M7WXM9	RHTO_07691	1.0416049011665386e-05	8.634314453199879e-06
M7X3L7	RHTO_05106	0.0001887650063666881	0.0001691807896323008
M7WQZ1	RHTO_07842	2.5243930604127482e-05	2.2249291736582117e-05
M7X4F3	RHTO_05796	1.8782079435443704e-05	1.4473377672919704e-05
M7XE29	RHTO_06406	8.682051342318241e-05	6.515813999086299e-05
M7WI96	RHTO_03746	4.677977328790234e-05	4.32251953172389e-05
M7WXB6	RHTO_00789	1.2938306146402282e-05	1.0798225920575105e-05
M7WWX9	RHTO_07954	2.7909202223846565e-05	2.4383173995410175e-05
M7X749	RHTO_00323	2.9944702909682713e-05	2.4102743312836203e-05
M7X3Z4	RHTO_02788	2.200652221589413e-05	2.0394227579519254e-05
M7X6X3	RHTO_00539	2.0621206685448658e-05	1.775886155658227e-05
M7WZ10	RHTO_07648	6.338221483982872e-05	5.7565654368175906e-05
M7WKZ9	RHTO_05917	6.406152617013318e-05	5.383756875556445e-05
M7XNL9	RHTO_03248	1.2397264907624423e-05	1.1452499632908508e-05
M7XF42	RHTO_05648	3.7819923103761465e-05	3.305650450005142e-05
M7WHC9	RHTO_03915	7.3487173969758e-07	7.669320798789094e-07
M7XHF8	RHTO_04363	9.765096432020765e-05	8.163826918717829e-05
M7XQS8	RHTO_00857	8.578720413487473e-05	8.475961148606195e-05
M7WQK0	RHTO_08150	6.859782309750798e-05	5.7955965958917864e-05
M7WIJ4	RHTO_03573	6.754952886315056e-06	5.8840894396807126e-06
M7WXX4	RHTO_03206	3.704696522517779e-05	3.219463209377613e-05
M7WKL7	RHTO_05838	2.6580231475518545e-05	2.4729529657886025e-05
M7XJ40	RHTO_06973	1.8196888559655077e-05	1.306935748134327e-05
M7X8C7	RHTO_03963	2.6873663658859766e-05	2.2642924138005664e-05
M7XN51	RHTO_03062	4.093400360458061e-05	3.641539558219601e-05
M7XAS2	RHTO_02455	9.453477986552167e-05	8.297541848836805e-05
M7X113	RHTO_06010	9.973733650509505e-05	9.054122511101838e-05
M7WYP6	RHTO_00155	8.259209937236187e-05	7.90889791412092e-05
M7WVL3	RHTO_04816	4.099114072624239e-05	3.398018227150763e-05
M7X0F2	RPS1	2.2531987606363746e-05	1.894397212371699e-05
M7X2B5	RHTO_04650	1.3437358552073601e-05	1.1578234289388103e-05
M7X6Q6	RHTO_00474	6.0978961852435717e-05	4.777781416557066e-05
M7WT03	RHTO_02067	4.3830960077095446e-05	3.65128819769364e-05
M7X8D2	RHTO_03968	3.100962074908706e-05	2.5025951184235304e-05
M7WJP1	RHTO_07683	3.578204755621953e-05	2.8214214098055678e-05
M7WPZ9	RHTO_03665	7.101046089063482e-05	6.370681809123202e-05
M7WLM0	RHTO_01873	2.3721707314637564e-05	1.9103097779456562e-05
M7WRD8	RHTO_02569	1.2621830109031875e-05	1.0651983764597892e-05
M7X0R7	RHTO_06955	2.7152761088708733e-05	2.5637420259694255e-05
M7X3Q5	RHTO_02697	2.4121510701620757e-06	1.936738661967024e-06
M7XLZ6	RHTO_05119	2.4786943914427204e-05	2.1309427168222377e-05
M7XKK7	RHTO_04592	8.195377112691251e-05	7.240628607981404e-05
M7XJG9	RHTO_06048	5.8084670858692465e-05	5.5983310496573815e-05
M7X5L6	RHTO_03113	3.358549177228992e-05	2.690384764636711e-05
M7WMJ7	RHTO_05208	0.00013905478121738194	0.000146990304847513
M7WLD5	RHTO_05768	6.386282564026339e-06	6.005837480415125e-06
M7WYV8	RHTO_07911	6.912244509693673e-05	5.8812557120650705e-05
M7X5F4	RHTO_03043	2.4682257230104826e-05	2.066471538244059e-05
M7WXT3	RHTO_07756	5.38940620593775e-05	5.134378057223916e-05
M7XE86	RHTO_05964	5.0188727263242536e-05	4.708572692602522e-05
M7XZ23	RHTO_03292	0.00012538178795636098	0.00010375601818123321
M7WW95	RHTO_05042	2.8827386341838275e-05	2.6486300632305068e-05
M7WMR9	RHTO_01459	1.5250903224803608e-05	1.3206576485726238e-05
M7X9F4	RHTO_03560	2.4463170803397853e-05	2.1800056446127243e-05
M7X689	RHTO_00033	1.2672800106054187e-05	1.1075659412093996e-05
M7X2U9	RHTO_01981	7.827855448546973e-05	8.617577514625303e-05
M7XDT3	RHTO_06539	4.0954120753558216e-05	3.792180529930482e-05
M7X5D5	RHTO_05447	7.327623687104865e-05	6.471104646260098e-05
M7WTR2	RHTO_02116	9.292264824965891e-05	8.648779885885536e-05
M7XKU4	RHTO_02373	8.084627221254298e-05	7.065256415192952e-05
M7WPY7	RHTO_03655	0.000403706390803301	0.0004219054495604702
M7XU45	RHTO_06792	6.471661385703176e-05	6.0788005233940615e-05
M7XMR9	RHTO_01538	4.0202614598546735e-06	3.688354200028417e-06
M7X3D9	RHTO_05011	4.009035948215181e-05	3.124746585874529e-05
M7WYS8	RHTO_07886	4.1561098836000735e-05	3.577469055429527e-05
M7X6H4	RHTO_00384	7.33409870819491e-06	6.33048890630522e-06
M7XAY4	RHTO_02290	3.139398761627627e-05	2.8363153683440583e-05
M7WQ86	RHTO_03745	2.665100360911054e-05	2.3001942670927536e-05
M7XQ75	RHTO_00632	4.0182976992906826e-05	3.5401689717371285e-05
M7WZP5	RHTO_00545	1.8633625998242496e-05	1.6458905923564268e-05
M7X2E5	RHTO_06249	4.9987665336737074e-05	4.461800454056975e-05
M7WM05	RHTO_05617	3.3744518348415345e-05	2.8188498149315975e-05
M7WNZ9	RHTO_04058	9.21289688140944e-06	7.40357628200073e-06
M7X1K0	RHTO_06190	5.458680001722355e-05	4.5679048090556074e-05
M7WNW6	RHTO_04325	2.0501096176815866e-05	1.6849995946178915e-05
M7XFU8	RHTO_05390	7.013160200598552e-05	6.84668098931122e-05
M7XGB9	RHTO_05130	7.030020843268068e-05	6.245679560717018e-05
M7X5J4	RHTO_05517	2.4254557019127968e-05	2.1132729750084925e-05
M7WUU3	RHTO_01695	1.4323909414381401e-05	1.1629657403885976e-05
M7X0J3	RHTO_07359	3.1481977783963536e-05	2.7866491448591983e-05
M7X2T0	RHTO_04593	4.0432237531665203e-05	3.683327205251243e-05
M7XBX1	RHTO_02115	3.9032973755204815e-05	3.563799364623198e-05
M7X6Q2	RHTO_00469	7.359849456210714e-05	6.470435612353112e-05
M7XZM3	RHTO_00206	8.058332134372418e-05	7.394777267079687e-05
M7XRQ3	RHTO_07773	2.1301056587586655e-05	2.0203706704538205e-05
M7X2K5	RHTO_04740	3.3007460857810977e-05	2.912537812587446e-05
M7XFR0	RHTO_08027	9.492293133566777e-06	7.827242823345026e-06
M7XJ98	RHTO_07038	5.842707151142916e-05	5.783147387394303e-05
M7XVW7	RHTO_04566	1.7487335490901025e-05	1.5218945975501974e-05
M7XJ56	RHTO_03737	3.7809196224528634e-05	3.485523558674954e-05
M7WNA8	RHTO_04326	3.0927550573798226e-05	2.9273367448199976e-05
M7WPC7	RHTO_03965	1.650905756614528e-05	1.3135342237623388e-05
M7WIG9	RHTO_03543	5.297673558321456e-06	4.832969811283917e-06
M7WR40	RHTO_07893	8.192111080510594e-06	7.116883396873433e-06
M7WR16	RHTO_07868	1.816759274615629e-05	1.4239060501538648e-05
M7X2P0	RHTO_04775	5.962299033785914e-06	5.563970846327355e-06
M7WXT8	RHTO_03161	3.772805635448792e-05	3.260094404068728e-05
M7WR01	RHTO_07853	4.137555488808518e-06	3.7948536565273635e-06
M7XFJ5	RHTO_05461	0.00011581824955203374	0.0001309391478520947
M7XXD2	RHTO_05103	1.5568067239850458e-05	1.591348731739415e-05
M7XSC4	RHTO_07480	2.1050280284368604e-06	1.8196234699179322e-06
M7XM89	RHTO_02139	1.0689784802549172e-07	1.1258322215321065e-07
M7WMX7	RHTO_04427	3.629412598748341e-05	3.554423117360529e-05
M7XA66	RHTO_02577	5.0361119382592856e-05	4.2956169757606863e-05
M7WP66	RHTO_04185	4.514208238938079e-05	4.2200147064543515e-05
M7WTN9	RHTO_01922	5.858521910380453e-06	5.52687158271504e-06
M7WZ44	RHTO_07080	1.011692134117088e-05	8.818753621381431e-06
M7XI84	RHTO_03896	1.316496179592746e-05	1.1718505471080464e-05
M7X852	RHTO_04131	8.248559849436797e-06	7.279866723424943e-06
M7XE28	RHTO_01289	2.0075095495177623e-05	1.8785359795933885e-05
M7X3J1	RHTO_06581	2.5428553526769776e-06	2.2007289993120713e-06
M7XRX0	RHTO_07843	2.7245632789833927e-05	2.4464450078947454e-05
M7WME7	RHTO_01329	1.8149048459544793e-05	1.7450126039551745e-05
M7WH92	RHTO_04114	1.5880432947763246e-05	1.421345131308233e-05
M7X560	RHTO_05714	9.258098479374573e-06	7.443731128000483e-06
M7WHD4	RHTO_03921	6.455318338240486e-06	5.663132766078816e-06
M7XMJ4	RHTO_01854	6.311808407902155e-05	6.401482008736336e-05
M7WU42	RHTO_01866	3.411110146455725e-06	2.8322971276087455e-06
M7XEU6	RHTO_05746	2.3116624787538096e-05	1.7373906565743673e-05
M7WN97	RHTO_04315	7.828621737275686e-06	6.828891923220515e-06
M7XRJ6	RHTO_07708	7.035916537876656e-06	7.10746779615126e-06
M7XIE1	RHTO_03967	6.0414267113627435e-05	5.250474659301646e-05
M7WN01	RHTO_05162	1.1387526453125496e-05	8.616125536701269e-06
M7WGA7	RHTO_04463	2.8573743717788034e-06	2.760394764790403e-06
M7XQ01	RHTO_01027	9.583170924257027e-06	8.896118979788213e-06
M7WRF4	RHTO_02584	0.00013253883089854048	0.0001112805472383963
M7X3I2	RHTO_04839	1.820762805593368e-05	1.552518861452785e-05
M7X6E8	RHTO_00354	5.0875947461336204e-05	4.117384127900476e-05
M7X3N3	RHTO_04890	1.3063564468467753e-05	1.1082916301336534e-05
M7XJM1	RHTO_03594	4.133018468496805e-06	3.74858406428075e-06
M7XQH9	RHTO_00592	6.715777730243385e-06	7.632111224691818e-06
M7WK47	RHTO_02483	0.0001367812243616363	0.00010458408522243538
M7WUD3	RHTO_01560	2.7946823027488e-06	2.660511016959787e-06
M7XN95	ADK1	2.1092238749548435e-05	1.8418899972987534e-05
M7WS17	RHTO_02628	1.0416385443117437e-06	1.006493481423589e-06
M7XK72	RHTO_06248	4.669650574284626e-05	4.006837892978583e-05
M7XB33	RHTO_02232	1.157873916812533e-05	1.0247532936383636e-05
M7WV44	RHTO_01367	3.119679008649198e-05	2.855672576209254e-05
M7X0X5	RHTO_07025	1.3046402125000223e-05	1.1454570219598616e-05
M7XGI7	RHTO_07860	2.2683637791606336e-06	1.995260833383172e-06
M7WU96	RPS0	4.38210762628157e-05	4.7922169011016783e-05
M7XRG0	RHTO_08151	0.00016358646236311659	0.0001656546891208431
M7XLR4	RHTO_02004	1.4725326970803584e-07	1.4887683513617945e-07
M7WMY0	RHTO_05147	6.050949855860164e-06	6.139206122894397e-06
M7WY54	RHTO_03291	4.894435049723671e-06	4.711521151996552e-06
M7XGU7	RHTO_04540	2.2075655513513077e-06	1.9430132599057635e-06
M7WQF1	RHTO_03507	3.0584011562523203e-06	2.8601683057040943e-06
M7X2W2	RHTO_04629	1.4794141248462653e-06	1.43371272704566e-06
M7XB76	RHTO_02176	2.9611464295010785e-05	2.5424938355725166e-05
M7WNY9	RHTO_04048	1.816705771124e-05	1.712742839595069e-05
M7WZN9	RHTO_00540	5.508653934569492e-06	5.003413093985893e-06
M7X428	RHTO_05035	6.183846700324058e-05	5.890230520310612e-05
M7X347	RHTO_06703	9.703074885088729e-06	7.046891614694604e-06
M7XCH4	RHTO_01534	2.9050872672574764e-06	2.775227861010479e-06
M7WUR7	RHTO_06331	8.318379753165553e-06	8.734688666406612e-06
M7WD54	RHTO_06455	9.395850915882514e-06	8.592124889948504e-06
M7WUI5	RHTO_01610	2.933660525814277e-06	3.0181934476868084e-06
M7WT79	RHTO_01970	9.148875855720073e-07	5.266305635302312e-07
M7WRL6	RHTO_03444	1.1195399455554568e-05	1.039136818685575e-05
M7WRH8	RHTO_03404	4.500715965782212e-06	3.963658259360792e-06
M7X4X3	RHTO_03109	4.237014586897126e-06	3.5127903303519946e-06
M7WW42	RHTO_01290	2.124864124997412e-05	1.8380347238390135e-05
M7XAZ8	RHTO_02175	4.73295400761326e-05	4.50444697541416e-05
M7WYL9	RHTO_07820	2.5891737147935757e-06	2.426139025851342e-06
M7WXC3	RHTO_00794	1.6349520563382825e-06	1.380981100779725e-06
M7X9Q1	RHTO_03373	4.546651124339035e-05	3.862881710956014e-05
M7X791	RHTO_00373	4.832603138030311e-06	4.671083452569984e-06
M7X710	RHTO_00278	4.816239004264194e-06	4.179778812253153e-06
M7WKI7	RHTO_06468	1.0663202882656903e-06	9.190591386526063e-07
M7WKC4	RHTO_06551	3.3637356873164363e-06	3.306868894940709e-06
M7WS38	RHTO_07106	1.3129456484193626e-06	1.252569929569789e-06
M7X9L2	RHTO_03328	2.250139539479998e-05	2.1578484304825182e-05
M7WG58	MET3	1.966656207356295e-06	1.765164126528752e-06
M7WEI6	RHTO_05569	8.777645034123965e-05	9.412492085490262e-05
M7WQF0	RHTO_03654	5.056777096477589e-05	5.02729444144896e-05
M7WJY9	RHTO_02403	3.4703639882336445e-05	3.348451422174893e-05
M7WT18	RHTO_06766	2.791933006495516e-05	2.471682775205492e-05
M7XKL5	RHTO_02646	1.566668063458956e-05	1.2993759050241207e-05
M7WQS8	RHTO_07772	1.1384531587529958e-05	9.637225868685384e-06
M7XLS1	RHTO_02009	3.3089084760567415e-05	3.359042263153942e-05
M7X1F6	RHTO_06994	5.549039617436035e-05	5.108128242284748e-05
M7X1E3	RHTO_06979	5.293802327578841e-06	4.8327909592347285e-06
M7WUE8	RHTO_01338	2.3244104611164684e-05	2.402666451033866e-05
M7WXP8	RHTO_07988	1.73946053608191e-06	1.4336611232243492e-06
M7X4L7	RHTO_02988	8.594776437277004e-07	7.223407736759515e-07
M7WJJ9	RHTO_06614	3.165997419506936e-07	2.6874553200156644e-07
M7XGE1	RHTO_07804	9.107189219092017e-05	9.613850172132462e-05
M7WYS7	RHTO_00185	1.1424532560086065e-05	8.228362840745442e-06
M7WFC5	RHTO_05290	4.301481521598598e-05	3.3972778022845963e-05
M7WWV0	RHTO_01064	1.9775716017270072e-06	1.6640519698186565e-06
M7WL18	RHTO_02048	7.180713920411825e-06	6.400839236917215e-06
M7XG68	RHTO_05301	1.1500018678186237e-05	9.694929623847576e-06
M7XHB6	RHTO_07596	3.51031323295943e-05	3.201395600860006e-05
M7WV85	RHTO_01392	1.8184739525528277e-06	1.6510105184419333e-06
M7XSU0	RHTO_07620	3.327083429561051e-06	2.9869430594428836e-06
M7XLD8	RHTO_04874	6.916109222953969e-06	6.7164524323097e-06
M7WLT0	RHTO_01933	3.2910188411051275e-05	3.209308373503123e-05
M7X7E9	RHTO_00443	2.213576206833537e-05	2.1551975383387815e-05
M7WW62	RHTO_05007	3.0539852178817113e-06	2.932621695147115e-06
M7WM30	RHTO_05264	4.4991775662269805e-06	3.920622523348874e-06
M7WJX3	RHTO_06639	3.070288978845256e-06	2.8549667212819583e-06
M7XJJ4	RHTO_06068	1.067372589832704e-05	9.003665918132809e-06
M7WYE0	RHTO_00070	8.020618103502421e-05	9.394816537172948e-05
M7X0P7	RHTO_06930	1.1104892781519173e-05	1.1186318521458537e-05
M7WQ96	RHTO_03853	1.5005800161673903e-05	1.5864400895523778e-05
M7Y042	RHTO_00391	5.7272660972595855e-06	5.098175384132477e-06
M7WKF8	RHTO_02312	8.337425875794677e-06	6.916835060023761e-06
M7WNN8	RHTO_00906	3.4815073840637334e-06	3.206024730911058e-06
M7WNR0	RHTO_04216	1.819002111272121e-05	1.5352489460634063e-05
M7WXS9	RHTO_08013	3.041955802791144e-06	2.534923490919957e-06
M7WTI0	RHTO_01852	2.7421876927082127e-06	2.3289392750096012e-06
M7WTW2	RHTO_01776	6.958885110557399e-06	6.116748464303654e-06
M7WMH0	RHTO_01354	3.7688541963237806e-05	3.218467571528482e-05
M7WV92	RHTO_01402	1.807170234016718e-05	1.6781540544745704e-05
M7XPZ4	RHTO_01017	1.166815803039929e-05	8.256115184719893e-06
M7X4D0	RHTO_02909	3.371717713616452e-06	3.004319473924787e-06
M7WVH9	RHTO_04781	9.977631966904575e-06	9.947718177571859e-06
M7XIK9	RHTO_06773	2.993704372526694e-06	2.829263316943364e-06
M7X6H1	RHTO_05191	3.2717509091322988e-06	3.0892179788276844e-06
M7XDN2	RHTO_01139	6.107285888773601e-06	5.350375053537436e-06
M7XLU8	RHTO_05064	9.855128977003597e-06	8.568466253251668e-06
M7WTM4	RHTO_01907	2.652392249676808e-06	2.1093616850041305e-06
M7WQ15	RHTO_03763	1.8083567961953997e-05	1.7603986118646034e-05
M7WEG7	RHTO_05549	1.362020485231751e-07	1.1190164565091364e-07
M7X3F9	RHTO_04819	1.5814295284152869e-06	1.2822887084517196e-06
M7XYI4	RHTO_03081	8.804095543045307e-05	8.238833056020385e-05
M7XG88	RHTO_07734	1.1300148195992067e-05	1.259793969304225e-05
M7XXN8	RHTO_02759	1.6714420176302902e-06	1.574905815282849e-06
M7XK01	RHTO_06193	6.179099924522424e-06	5.476231731733092e-06
M7WUM6	RHTO_06286	2.0789063785157054e-05	2.193380185321158e-05
M7XHY3	RHTO_07248	3.141854717849322e-06	2.722491916157806e-06
M7X3L3	RHTO_05101	5.455057367230271e-06	4.850739093365264e-06
M7WSH7	RHTO_02446	2.9248918460829584e-06	2.652589873986725e-06
M7XKW6	RHTO_04703	5.548368716044788e-07	5.077617121026488e-07
M7XJI6	RHTO_03559	2.3008101972660993e-06	2.0545589290132063e-06
M7WK27	RHTO_02458	9.528411463510277e-07	9.463113735907571e-07
M7X1R6	ALA1	4.670759633721308e-07	4.262604378513938e-07
M7X5A4	RHTO_05591	6.175556614501194e-06	5.856848329230612e-06
M7XRN2	RHTO_07748	9.826825503773508e-06	8.398272159204095e-06
M7WY92	RHTO_00025	1.0385773630480952e-07	9.661442974860401e-08
M7X6R9	RHTO_00168	2.562478465881929e-06	2.288433316871817e-06
M7X0G6	RHTO_07334	1.3692489749648507e-05	1.4517930849064069e-05
M7WR65	RHTO_07923	7.457620532217596e-06	6.504861083849147e-06
M7WQW2	RHTO_07812	0.00011930661063450531	3.034378679100617e-05
M7XQ32	RHTO_00462	1.5257722769749735e-06	1.2884045737100287e-06
M7WLQ0	RHTO_01903	7.151769244965718e-07	6.654255178438916e-07
M7X369	RHTO_06694	1.8231416695061033e-06	1.6322995999879978e-06
M7X639	RHTO_03294	6.874375553785694e-06	6.414411000058776e-06
M7XPE3	RHTO_00177	6.023776215424997e-06	5.577363867750004e-06
M7X3V9	RHTO_06477	3.729696373932499e-07	3.302348991562557e-07
M7X4Y4	RHTO_02888	5.379818603155449e-05	4.044323472179619e-05
M7XCQ6	RHTO_01629	1.4807169123251745e-06	1.3395511245507584e-06
M7X5S9	RHTO_00114	5.43254248145897e-05	5.606959352918886e-05
M7WL95	RHTO_02113	2.4566422940092026e-07	2.0603163477604497e-07
M7X137	RHTO_06035	1.0474335297689603e-06	9.279308622471092e-07
M7XIF3	RHTO_03982	5.141340637140364e-07	5.554788227760863e-07
M7WP44	RHTO_01051	1.3485495762700849e-06	1.1069415545317024e-06
M7WVW2	RHTO_01205	6.766534599771782e-06	5.883535243619331e-06
M7X3R8	RHTO_02712	3.6951132880874014e-06	3.5780676296458663e-06
M7X3S2	RHTO_06514	9.955586285663168e-05	0.00010339668640686144
M7X8U4	RHTO_03637	7.389182667870611e-06	6.36318541997847e-06
M7XMK6	RHTO_01869	8.633939222203643e-06	7.995838129141265e-06
M7X4K6	RHTO_02974	1.2458308332840183e-06	1.0902247987725704e-06
M7WWW0	RHTO_07939	8.362362927290755e-06	7.861485310717587e-06
M7WSW5	RHTO_02032	1.9521638526170701e-07	1.7045913101824861e-07
M7XZV4	RHTO_00296	5.886527817621008e-07	5.025668398624526e-07
M7WXU4	RHTO_07771	1.0661646330363013e-05	8.81931901683796e-06
M7XQA8	RHTO_00667	4.485892501563108e-07	4.2428005163464066e-07
M7WI20	RHTO_03666	3.922877140218482e-05	3.732451872702591e-05
M7X207	RHTO_06344	6.416358478284009e-06	6.530559700836078e-06
M7WYA2	RHTO_07690	7.099705365582133e-07	6.569016226218369e-07
M7WLQ9	RHTO_05368	1.8439266885725543e-05	1.9958379388486584e-05
M7WWD3	RHTO_05087	3.721313369352838e-07	3.258087676213639e-07
M7XEQ5	RHTO_01053	6.954015883633774e-07	7.109352376905904e-07
M7X0Z1	RHTO_07040	1.057379339116314e-06	9.484128411363584e-07
M7WQ42	RHTO_03705	1.0259612222220514e-05	8.88423328684438e-06
M7X9Y7	RHTO_02497	4.919451220579497e-06	3.9577626751287234e-06
M7WUJ6	RHTO_01625	2.4083378320866514e-06	1.9895762355833015e-06
M7XYF6	RHTO_03046	4.70641103994199e-06	4.619092138812165e-06
M7XIR7	RHTO_06818	1.299090796812997e-06	1.2664962494150598e-06
M7XP32	RHTO_01168	1.6656344879031537e-05	1.5240383978990588e-05
M7WP10	RHTO_04073	2.6592803546207902e-06	2.384508989481942e-06
M7XDY4	RHTO_06528	7.791929648591664e-06	6.86158501580363e-06
M7XJK1	RHTO_06073	5.047960304841579e-06	4.565956111238468e-06
M7XLP5	RHTO_04994	9.51890507346627e-07	8.214849588228258e-07
M7XGH5	RHTO_07844	5.116275000511934e-06	5.354623798943702e-06
M7X688	RHTO_00279	1.9894233343105143e-06	1.8003091043334306e-06
M7WWH0	RHTO_00949	5.022065406610811e-07	4.4598338110904454e-07
M7X2K8	RHTO_06329		
M7XZD3	RHTO_00111	1.1724318411839537e-06	1.0366953629411742e-06
M7WMF3	RHTO_05407	1.3765703925716336e-05	1.3391490469004233e-05
M7WRA8	RHTO_07434	5.177976816248058e-07	5.337932563692339e-07
M7XM07	RHTO_02079	3.560684035030582e-06	3.6727364397043983e-06
M7WX81	RHTO_00749	1.3964097634486446e-06	1.404579550661245e-06
M7WM06	RHTO_05244	9.72569055378993e-06	1.0096016705998338e-05
M7WSE0	RHTO_02328	1.71000755354691e-06	1.4722632819832525e-06
M7WF78	RHTO_05245	1.7727130476185494e-06	1.6007287759975402e-06
M7WZ88	RHTO_00385	1.5972809698988661e-06	1.4490298723413206e-06
M7WDP6	RHTO_05934	5.255832516500655e-06	4.559191491505752e-06
M7WTD9	RHTO_06886	1.0557772681876432e-06	9.009578014377248e-07
M7XKV3	RHTO_02384	8.338384005056938e-06	8.104272342961214e-06
M7WVT6	RHTO_00950	4.2652588144947923e-07	4.0691858634010284e-07
M7WTL0	RHTO_06976	1.9236049551763467e-06	1.6848524062121615e-06
M7X9N1	RHTO_03348	3.9000760155031385e-06	3.3548384958740953e-06
M7WD74	RHTO_06480	8.511044632162065e-07	8.130651364573953e-07
M7WE51	RHTO_05627	5.30358564034126e-07	9.62135031324048e-07
M7XEG0	RHTO_05920	4.235531539620535e-06	3.5430020650077757e-06
M7WTH2	RHTO_06926	1.1363732438661052e-06	1.0009423775542561e-06
M7XPV9	RHTO_00392	7.21563935439628e-07	6.74197713592494e-07
M7XTU8	RHTO_06717	6.643346671133322e-06	5.530772397635597e-06
M7Y0T1	RHTO_00606		
M7XSX2	RHTO_07665	7.742497489745435e-07	6.889549104979573e-07
M7X4A9	RHTO_05896	1.0458449541183036e-06	8.701270413496047e-07
M7XIT2	RHTO_03621	4.364062594837356e-07	3.9184386457805317e-07
M7WYK3	RHTO_07503	1.4151328649035131e-05	1.5851725250452424e-05
M7WT46	RHTO_02102	6.244335405045506e-06	6.511826853299376e-06
M7WX06	RHTO_02880	5.485764664754516e-07	4.5542915197546235e-07
M7WQR0	RHTO_07747	2.621218148626161e-06	1.6162541161660008e-06
M7XJK5	RHTO_03579	1.564446400023097e-06	1.5984777738064162e-06
M7XPA1	RHTO_00152	6.905045527153377e-07	5.480649875827614e-07
M7X0J8	RHTO_06870	1.4672406318170315e-06	1.3794270697589918e-06
M7WMN7	RHTO_01414	2.472979803763168e-05	2.4978083748014373e-05
M7WW40	RHTO_01050	3.6751984971404224e-07	3.4341058567924e-07
M7WS73	RHTO_07151	1.3932989478286637e-05	1.2966363309261182e-05
M7XM95	RHTO_01739	1.7105606707363552e-06	1.4777316127769488e-06
M7XID0	RHTO_03952	8.749257126149156e-07	8.315728293477706e-07
M7WZJ7	RHTO_07250	2.7983686308925556e-06	2.654793451505643e-06
M7X568	RHTO_05541	1.37977388341768e-06	1.4871847411375625e-06
M7XIZ1	RHTO_06913	1.096733808107847e-06	9.448676663533527e-07
M7XNS3	RHTO_01470	2.7263462546050694e-06	2.5361431397826433e-06
M7WXK0	RHTO_08139	1.0017908550221142e-06	9.485099571585974e-07
M7XNP4	RHTO_01440	2.7896090475600512e-06	1.9820676176314163e-06
M7XLK7	RHTO_04939	5.143849498182885e-07	5.139412926629691e-07
M7WKH8	RHTO_06458	9.715239204036559e-06	9.455180865447924e-06
M7XIR2	RHTO_03866	1.5094289186360859e-05	1.5746043104336166e-05
M7XZ45	RHTO_00011	3.6653286891789824e-06	3.4048502521170106e-06
M7WZU3	RHTO_00590	4.782785391323708e-06	4.354369515340293e-06
M7XMM8	RHTO_02882	1.5980383263237925e-05	1.665622697997729e-05
M7XW60	RHTO_04662	2.7588072983939412e-06	2.698639437806697e-06
M7XW21	RHTO_04622	1.2607041916078837e-06	1.1234893789027441e-06
M7XEY4	RHTO_00673	1.909294602669357e-06	1.82964100618598e-06
M7XHA1	RHTO_07576	6.221079580783984e-06	6.5793460853192645e-06
M7WLP6	RHTO_05680	1.680073481748527e-06	1.4170436031021323e-06
M7WGQ1	RHTO_04152	7.802532261441935e-06	6.481339527017083e-06
M7X825	RHTO_04091	4.4159629717465005e-06	3.9752933264738374e-06
M7WPK3	RHTO_04067	4.977935526324757e-07	4.3747086468265506e-07
M7X4W9	RHTO_03104	1.1901314508952014e-06	1.0329842577247704e-06
M7XCF7	RHTO_01920	8.660030243959744e-07	6.770997053425863e-07
M7X3T8	RHTO_06452	1.8374161414787426e-06	1.7671482407116386e-06
M7X4M7	RHTO_02797	5.481336397507637e-08	4.465047484325303e-08
M7XY51	RHTO_02946	9.777914519234618e-07	7.602877613773389e-07
M7WPT6	RHTO_03919	2.245869538570638e-06	2.2045378245079456e-06
M7XM82	RHTO_02750	2.1487191927594788e-05	2.067869837659225e-05
M7X473	RHTO_05090	1.7004952999482135e-07	1.125634395842272e-07
M7XS31	RHTO_07904	7.590522376670102e-07	7.32159845632979e-07
M7XHN3	RHTO_04193	3.2023594187754705e-06	3.14412796645401e-06
M7XHQ6	RHTO_04213	6.58441790935054e-07	5.587009672209484e-07
M7X0P4	RHTO_06925	4.586615045447651e-07	3.6026544063894227e-07
M7XHL4	RHTO_04178	8.07253119351276e-07	7.120700052236173e-07
M7WUZ9	RHTO_04595	6.282862928901935e-06	6.427458142725039e-06
M7WRC4	RHTO_07449	3.709916126254417e-07	3.5910582230452775e-07
M7WSY9	RHTO_02273	8.163832289295567e-07	7.770710853424775e-07
M7XUJ6	RHTO_06972	2.3758934132819682e-05	2.263130012634375e-05
M7XDC5	RHTO_06642	1.5734257508731134e-06	1.2927724170979339e-06
M7WU19	RHTO_01841	1.8302474300509187e-06	1.6317943653260731e-06
M7XU58	RHTO_06807	8.629181863793159e-07	6.791882391196597e-07
M7WM03	RHTO_01597	7.668700377287138e-07	7.481560600352347e-07
M7XW70	RHTO_04672	4.054811655530948e-07	3.4701444117119393e-07
M7XUW4	RHTO_06042	1.475446590579444e-06	1.4656961435802257e-06
M7XI20	RHTO_04065	9.135216714142785e-07	8.20370312535978e-07
M7WRJ3	RHTO_02614	4.7411866098363625e-06	3.8245531339354224e-06
M7WYS3	RHTO_00180	1.044331263388681e-06	1.2285164138666825e-06
