uniprotID	GeneName	REF_048_1	REF_048_2	REF_048_3
M7X0A4	RHTO_07274	2.70587208786012e-08	2.378716411732389e-08	3.4409904430447404e-08
M7XNG3	RHTO_03193	1.4855411081771893e-07	1.481739961043339e-07	1.4287135089413045e-07
M7WZM7	RHTO_07607	2.0767306105452544e-06	2.084857172966458e-06	2.289029272267407e-06
M7WXY7	RHTO_08068	4.622269179443018e-06	4.063693181815534e-06	5.20216939869895e-06
M7X2F6	RHTO_06264	3.397282881705797e-08	3.5641279555080636e-08	1.413129101375264e-07
M7WTF9	RHTO_02036	1.7032264220118958e-07	1.5871250977149399e-07	1.700827126692633e-07
M7XDI7	RHTO_06618	1.3072350654557629e-08	6.480114193498629e-08	2.0095281697795654e-08
M7WQF1	RHTO_03507	4.315513349559863e-06	3.913801158398729e-06	4.350994688104653e-06
M7X7A4	RHTO_00388	4.773034860764097e-07	3.8711739928371393e-07	3.943499693386473e-07
M7WIC9	RHTO_03483	7.581352462679341e-08	7.941042747199877e-08	9.534637034884686e-08
M7X220	RHTO_06360	1.1042783138189932e-08	1.1328540289936071e-08	1.3472090885434718e-08
M7Y0R1	RHTO_00586	0.0	0.0	0.0
M7XHQ2	RHTO_07163	1.2895761759831517e-07	1.1900834058981286e-07	0.0
M7XHU3	RHTO_04248	1.4295811964629486e-08	1.581738674142914e-08	0.0
M7XBP3	RHTO_02050	3.0543434787028257e-07	2.650752717863443e-07	2.995016821864969e-07
M7WZT2	RHTO_07325	2.0933091103992459e-07	1.959865233133862e-07	2.6364399192378855e-07
M7XI50	RHTO_04105	3.0499368917801986e-08	3.2182898841678625e-08	2.885959167464975e-08
M7WQR0	RHTO_07747	1.272663060715108e-06	1.1216585300059128e-06	1.3924425421043531e-06
M7XL37	RHTO_02266	7.776671122126017e-08	6.444408267975294e-08	8.573932720851109e-08
M7X5J6	RHTO_00039	2.957864963484147e-09	5.860048020144724e-09	6.5718657913950596e-09
M7XAQ2	RHTO_02430	1.1164390345240055e-05	1.1013846270969316e-05	1.058086495403958e-05
M7X430	RHTO_02827	1.6163212479324164e-08	1.508903017700628e-08	1.2762676443371577e-08
M7WYA2	RHTO_07690	2.8347314684292284e-06	2.6514474346546176e-06	2.985705207333498e-06
M7WML2	RHTO_05263	1.5693517065323367e-07	8.547975337879642e-08	1.8018548513271617e-07
M7WD18	RHTO_06492	7.339374617416684e-07	5.992513775654541e-07	7.330201981547728e-07
M7X5D5	RHTO_05447	0.00011048879915353018	0.00010162761441902474	0.00010806984919666474
M7WLB9	RHTO_05588	0.0	0.0	0.0
M7XFE5	RHTO_05575	9.657371898799276e-09	8.09316433022253e-09	9.650643691994123e-09
M7XQ75	RHTO_00632	6.192198993193884e-05	5.9954644109738354e-05	6.622951130829298e-05
M7WRM9	RHTO_03459	3.0182027446311127e-07	2.779191579952009e-07	3.3747917852894323e-07
M7X2E6	RHTO_06254	6.9178860668585e-07	6.667987679325345e-07	7.231118690481896e-07
M7XKA1	RHTO_02546	3.545487570456665e-07	3.234816787711253e-07	3.4053920082172716e-07
M7WUD3	RHTO_01560	5.18686971968902e-06	4.898306721564689e-06	5.165185146479185e-06
M7WS36	RHTO_02150	2.0600309094844135e-06	1.964710029284803e-06	2.295407312081175e-06
M7X692	RHTO_00284	4.5964126460645736e-07	4.2862875956010794e-07	5.705493363715615e-07
M7WKC7	RHTO_05908	2.224686539635946e-06	2.275967561051387e-06	2.6304497776929266e-06
M7X6M8	RHTO_00444	2.462918521879304e-07	2.664431846733719e-07	3.7886733507783266e-07
M7XLU4	RHTO_02029	5.044273276877568e-07	4.4055702344255245e-07	3.845269645078924e-07
M7WS12	RHTO_07071	2.894751758065521e-07	2.924903051787086e-07	2.7603708689768117e-07
M7XK35	RHTO_06223	5.1065018378016405e-08	4.311861284408081e-08	4.145247818277509e-08
M7WK21	RHTO_02448	4.503764378732214e-06	4.139130485497591e-06	5.124443522223736e-06
M7X5F4	RHTO_03043	1.717008131134249e-05	1.6485388008469808e-05	1.7682077797077074e-05
M7XNX9	RHTO_01102	2.7074157375333414e-06	2.8558242426373193e-06	3.369576643631778e-06
M7WEZ6	RHTO_05369	3.4065370605093676e-08	3.450186870766647e-08	4.353221504957008e-08
M7WKA2	RHTO_06536	1.1549748848499227e-06	1.1275027135101923e-06	1.2980814544007177e-06
M7X793	RHTO_04318	7.622609766442292e-08	7.088974291723141e-08	1.5059885442746752e-07
M7WL19	RHTO_05797	3.7651825290771544e-07	3.50840073433556e-07	3.689023821198285e-07
M7WYV6	RHTO_00230	1.6746515642345907e-06	1.1482676497665245e-06	1.0410224921425526e-06
M7X6B3	RHTO_00309	4.96231308623307e-06	4.8964372767980706e-06	5.843826007996694e-06
M7XWA8	RHTO_04712	6.996499895383355e-09	0.0	8.812507293395975e-09
M7WYA7	RHTO_07695	5.5691238582601625e-06	5.264355145419084e-06	5.921524468758507e-06
M7WK35	RHTO_02468	4.0724741040469003e-07	3.9836538810841745e-07	3.5105980273460954e-07
M7WQ42	RHTO_03705	1.965013211324279e-05	1.841722806524118e-05	2.1636121102174937e-05
M7WQC8	RHTO_03628	4.548100094109148e-07	2.766394502175195e-07	1.3307060691719842e-07
M7WUR1	RHTO_06326	1.0292005387081819e-06	1.035941352498059e-06	1.1450292338429256e-06
M7WQV4	RHTO_03385	5.452161761879758e-07	5.584665038794771e-07	6.369796100814977e-07
M7XGX8	RHTO_04389	1.8072515801357584e-07	1.991101184438167e-07	2.411384248270127e-07
M7WMT3	RHTO_04564	4.690301946712941e-08	4.3994275796261146e-08	5.6615431596516775e-08
M7XZA1	RHTO_00076	2.031829727990333e-06	1.9648223091839876e-06	2.1694415267241094e-06
M7XV63	RHTO_06137	3.0681179971425656e-07	2.9063358042461446e-07	3.1279963383917475e-07
M7XUU6	RHTO_06022	1.100990122886241e-06	1.0140116076129198e-06	1.1306709081389648e-06
M7X1J3	RHTO_07039	1.2585969798960037e-07	1.0258095413043019e-07	7.647613738902223e-08
M7X865	RHTO_03897	1.655171539227272e-08	1.4899141552564693e-08	0.0
M7WMY0	RHTO_05147	6.22048744773802e-06	6.10444055280075e-06	6.936228232413464e-06
M7WT31	RHTO_02092	1.753703648901942e-08	3.4146776489226844e-08	2.545711649808953e-08
M7XXB6	RHTO_05083	5.957922429526455e-09	0.0	7.548359140324098e-09
M7WHZ8	RHTO_03646	4.2266502800695915e-08	4.385559409019757e-08	5.8378388138187416e-08
M7WYE2	RHTO_07740	7.0199765968213436e-09	9.818863726209747e-09	0.0
M7WST5	RHTO_07366	2.5357547843595667e-08	2.2452182593492583e-08	2.7427843401955765e-08
M7XI53	RHTO_07308	6.296406497436075e-07	6.70608392141813e-07	7.385657969308087e-07
M7WW17	RHTO_01260	9.773889418263176e-08	1.0472699282277355e-07	1.1122541239679314e-07
M7X9M7	RHTO_03343	0.0	0.0	0.0
M7X0Q0	RHTO_06935	1.976737818290773e-08	1.8399734785312516e-08	0.0
M7WFF1	RHTO_05315	2.1389592988559104e-06	1.8930881182921607e-06	2.5184364041385935e-06
M7XMZ5	RHTO_01623	3.568057715172006e-08	3.258766709398317e-08	3.3053655973972056e-08
M7WMM0	RHTO_01389	4.496519584109682e-09	0.0	7.4299214613962244e-09
M7WW43	RHTO_04982	7.459451591387778e-08	6.922067548700376e-08	7.325335553228017e-08
M7XGZ3	RHTO_07486	2.19856666582577e-06	1.8486386832293742e-06	2.0605687017690933e-06
M7WT26	RHTO_02087	1.9538647123104607e-07	1.9702711083869784e-07	2.0866604119294668e-07
M7XGI7	RHTO_07860	1.5059064905575665e-06	1.3827247267757128e-06	1.5908689398315462e-06
M7WWP7	RHTO_00810	1.0393019997861009e-08	1.162161332169006e-08	1.0599600072736405e-08
M7WYI5	RHTO_07488	1.5696507734631364e-08	1.715727496438306e-08	1.84275335522042e-08
M7XFN9	RHTO_05516	2.482217755361838e-08	1.781625838763924e-08	3.946348362284508e-08
M7XFQ9	RHTO_05345	4.0816685065686134e-07	3.9024793793272507e-07	3.111335575339923e-07
M7XIF3	RHTO_03982	1.5999829327827232e-07	1.5163117075381954e-07	1.6077657143891528e-07
M7X765	RHTO_00343	2.057276779235589e-09	1.7200492203354134e-09	2.216442824424332e-09
M7XX75	RHTO_05033	1.8046711945572753e-07	1.0363941008265032e-07	5.031435240495097e-08
M7WN33	RHTO_04260	3.448557694362968e-07	5.286848507585733e-07	3.485059758313746e-07
M7XFH9	RHTO_05441	4.1220350636913305e-07	4.303907469615341e-07	4.645156711559395e-07
M7XHB5	RHTO_04328	1.844847024441508e-06	1.7626857555002913e-06	1.9040530121671523e-06
M7WPT4	RHTO_03869	4.179760740765152e-07	4.209817828928631e-07	4.861850191210211e-07
M7XTH0	RHTO_07252	0.0	3.6897964315075977e-09	1.559267619687632e-09
M7WLV1	RHTO_05403	1.8479256399495275e-07	1.999649112188643e-07	2.0581160448482907e-07
M7WWH7	RHTO_00735	9.914403880263158e-08	1.0384155054845433e-07	1.0843310327212305e-07
M7X3I2	RHTO_04839	4.3421270798942525e-05	3.9870661009661845e-05	4.4242780578143444e-05
M7WXZ0	RHTO_03226	4.607028879627447e-07	4.591253210606415e-07	4.871854739828699e-07
M7WK17	RHTO_02443	1.1728844988440195e-08	2.1348241185923065e-08	1.0085539972068014e-08
M7WYS7	RHTO_00185	1.1179068586522218e-05	1.10315113300765e-05	1.121607268173434e-05
M7WPB8	RHTO_00666	3.182848917565142e-06	3.7566636767564236e-06	3.412944097486455e-06
M7WKS2	RHTO_05739	1.771198583010475e-06	2.3932517903302083e-07	7.301705661170196e-06
M7WSA3	RHTO_02191	1.0939862525151307e-08	1.1976177848499048e-08	0.0
M7XK63	RHTO_02511	4.3844723046352006e-08	5.299265951806893e-08	4.619185435232217e-08
M7WVC5	RHTO_01442	1.4337928202910845e-08	9.329145277653011e-09	1.6771330173505624e-08
M7XYP9	RHTO_03162	6.478207473520813e-07	6.272960547280395e-07	6.933005633262719e-07
M7XIS5	RHTO_06828	1.2247583822685863e-08	0.0	0.0
M7X5H8	RHTO_03073	9.756351601587878e-09	1.2872555191066885e-08	1.6927886427272196e-08
M7XQK1	RHTO_00612	5.997172088327153e-07	5.877287491628654e-07	6.789780664640332e-07
M7WPV1	RHTO_03619	4.416866140855087e-06	0.0	4.393299261308636e-06
M7X7I4	RHTO_00483	0.0	1.4750988476661548e-08	0.0
M7X558	RHTO_03200	1.8617618364990732e-07	1.4616371499730118e-07	1.636674730461943e-07
M7XZL7	RHTO_00196	1.1649924256219649e-06	1.123657160536617e-06	1.140813996568565e-06
M7WQG6	RHTO_03527	0.0	1.3530976373762559e-08	1.2753956866393284e-08
M7XK83	RHTO_02531	9.996381772414673e-07	9.25445685654271e-07	1.0772063245974755e-06
M7XL01	RHTO_02449	8.065776136001636e-09	1.9965982703910764e-09	7.707480142595247e-09
M7WQY8	RHTO_03521	1.6059660735277614e-07	1.660950909214869e-07	2.13091295706624e-07
M7XGB0	RHTO_07764	4.6162145304601083e-07	3.899008074212911e-07	4.573916112026276e-07
M7XP54	RHTO_01193	2.784080047237353e-07	3.426261181152096e-07	3.097443175601732e-07
M7XWA3	RHTO_04707	4.642102652844164e-08	6.452914795653234e-08	6.095579780644955e-08
M7WL18	RHTO_02048	9.634698874760287e-06	9.054212353686227e-06	1.0025870064821234e-05
M7WZN2	RHTO_00535	6.011388721911026e-07	5.850552486058049e-07	6.776851681829273e-07
M7X7L3	RHTO_00518	2.074168289737176e-06	1.9180725672236565e-06	2.275238060723103e-06
M7WPQ4	RHTO_00806	1.7002773704481627e-07	1.5342431448211735e-07	1.634271079314009e-07
M7WNH2	RHTO_04141	7.814213413414352e-08	6.330836200846906e-08	6.397617288439252e-08
M7XGT4	RHTO_04525	1.57754270948225e-07	1.5437334649773658e-07	1.613762886498753e-07
M7XX22	RHTO_04968	3.579778307806595e-07	3.0786382482828637e-07	2.8211919921993723e-07
M7WIP0	RHTO_03311	4.199860250861808e-09	3.918191314174186e-09	4.773118449733905e-09
M7WK61	RHTO_02183	4.1142826858195747e-07	3.568708884141135e-07	3.64219782648376e-07
M7XJP4	RHTO_06103	0.0	0.0	5.480333778487993e-08
M7XIZ5	COQ5	3.243531576569727e-07	3.538563923996861e-07	2.959005528530972e-07
M7WGB6	RHTO_04473	3.401222951632958e-07	4.656937628626533e-07	3.32117413722681e-07
M7XKE4	RHTO_02586	1.2094240691596178e-07	1.3103811251543505e-07	1.5406509664837233e-07
M7WK75	RHTO_02219	1.223682074427596e-07	1.1327842146864083e-07	1.4386394814044142e-07
M7XHF8	RHTO_04363	6.416912591246869e-05	5.8729163130532804e-05	6.34889284175014e-05
M7XE79	RHTO_05954	5.94603143514475e-08	0.0	1.459041830010153e-07
M7X596	RHTO_02973	0.0	1.6419608052314758e-08	1.8008327549301432e-08
M7XFZ0	RHTO_08097	1.4549576207991913e-06	1.186321192092682e-06	1.1981335745873683e-06
M7XKE2	RHTO_06338	1.969221520660065e-07	2.1356359157082783e-07	2.71827395408425e-07
M7WEJ4	RHTO_05579	4.915976460836397e-07	5.009778184014691e-07	3.1743035801454375e-07
M7XAK9	RHTO_02374	9.103370443938322e-07	8.110199690193614e-07	1.3894244890885967e-06
M7WVN3	RHTO_01130	9.66810856624676e-07	9.303801208295318e-07	9.103001147905808e-07
M7Y0E9	RHTO_00486	2.077576378131773e-09	1.6803730876040771e-09	1.3737635751705218e-09
M7WUI0	RHTO_01605	1.5334012593789198e-06	0.0	1.7536602513633733e-06
M7XGD3	RHTO_07794	0.0	2.8097499339316168e-08	1.584654246208822e-08
M7XN83	RHTO_01713	7.010743682377747e-08	7.121900098890824e-08	7.355172080727016e-08
M7X7W6	RHTO_00613	7.723265771694817e-08	7.557239111373311e-08	8.934509048830885e-08
M7WRM0	RHTO_07539	7.94898994197213e-08	7.359204602623306e-08	7.463583079312085e-08
M7XKU3	RHTO_04683	2.514628752179234e-06	2.4406769246328695e-06	2.597132076565783e-06
M7WTC8	RHTO_06871	5.708436261389523e-07	6.418710804643883e-07	1.3069137308836108e-06
M7XTT3	RHTO_07377	1.6888086568551844e-08	1.5370957242956457e-08	1.5439948865647255e-08
M7WSH3	RHTO_02257	1.5121487409770145e-06	1.3716893407883958e-06	1.6240785901147167e-06
M7XLQ4	RHTO_01994	0.0	0.0	0.0
M7XDT7	RHTO_06544	2.124910656526767e-06	1.913197941451399e-06	1.7188484361380866e-06
M7X0E7	RHTO_06810	1.7769544033406506e-06	1.5587174074402364e-06	1.7106155273124805e-06
M7X256	RHTO_04579	7.743164393451752e-08	7.260690200304929e-08	7.695059262533801e-08
M7X4V7	RHTO_03089	1.935112458937383e-06	2.0758592433302263e-06	2.2426665632345045e-06
M7XLL9	RHTO_01958	1.6037743821433804e-08	1.5065024527070987e-08	1.809993599968283e-08
M7WM80	RHTO_05523	9.358892274788007e-06	8.785381145674817e-06	9.128529950036087e-06
M7XD73	RHTO_01376	3.0506279677000066e-06	2.514721549502966e-06	3.931019369619676e-06
M7X428	RHTO_05035	0.0001231799648088681	0.00011614793661034666	0.00012142932295680315
M7WJU2	RHTO_06695	2.6602929449809283e-08	2.7255655939900923e-08	0.0
M7WYE0	RHTO_00070	5.712692941524302e-05	5.129205816054176e-05	6.526524123559017e-05
M7WQF4	RHTO_08090	4.434940032688178e-08	3.9912449100865055e-08	4.83508396405455e-08
M7X6U0	RHTO_00198	8.588872231276416e-09	7.336728242298877e-09	6.6201469891656806e-09
M7XIC7	RHTO_07373	9.222193067710423e-08	7.954823038549385e-08	7.381124732633415e-08
M7WZL4	RHTO_00520	1.1398139859467748e-06	1.0771813440177107e-06	1.3723565289689297e-06
M7X7J9	RHTO_04169	2.4020572633224715e-07	2.686354573249741e-07	3.011829490106147e-07
M7WXS9	RHTO_08013	1.8400330593191873e-06	1.870610808679088e-06	2.094288947777878e-06
M7XS74	RHTO_07420	8.808715956229251e-07	8.789110928146797e-07	1.2277581477252752e-06
M7WZG8	RHTO_07562	1.445863387782551e-07	1.3332863684902643e-07	1.6626983107386714e-07
M7WSY3	RHTO_02226	2.4985168555975776e-08	0.0	2.357205022223433e-08
M7WKH9	RHTO_05808	0.0	1.2490958556825322e-09	0.0
M7WQ95	GET3	1.4275291408415392e-06	1.7511898806509374e-06	1.6758895158964665e-06
M7XGX3	FEN1	7.88301481553277e-07	9.100952282877293e-07	8.134079552093452e-07
M7WJ30	RHTO_03426	3.5796220810814083e-07	4.487474504881311e-07	6.218859850445221e-07
M7XR15	RHTO_08016	0.0	0.0	2.308916121835133e-07
M7WEI6	RHTO_05569	4.371349865880612e-05	4.223796520911051e-05	4.533464389615774e-05
M7XGQ3	RHTO_07925	9.494942068275066e-06	9.989079784296407e-06	1.3152904042476193e-05
M7X5T6	RHTO_00119	3.712507456782336e-07	3.3807987717002365e-07	3.5707535324966e-07
M7XIT0	RHTO_06833	7.815103230624657e-08	9.525181683449968e-08	1.0722154378449436e-07
M7WTN9	RHTO_01922	1.2937190894116446e-05	1.2338922186067843e-05	1.4106778564833399e-05
M7XN30	RHTO_01663	8.150716407075245e-08	8.345563737418792e-08	1.0168753432268482e-07
M7X4P2	RHTO_03019	2.384951370708601e-07	2.0579175590393408e-07	2.356307053330852e-07
M7XB15	RHTO_02236	4.777731274868892e-08	4.6329279608570075e-08	5.49330069745195e-08
M7WR24	RHTO_03561	3.734203995960113e-08	4.199869745386077e-08	1.4216034133886699e-08
M7XS10	RHTO_07884	5.028744033506897e-08	3.853953551855683e-08	5.076469537842939e-08
M7XEN3	RHTO_01023	5.1489600975677384e-08	5.579105965227319e-08	5.6190257884965116e-08
M7WTY3	RHTO_01801	2.1217608498986445e-07	2.2938540548785045e-07	2.8879337701699784e-07
M7XLR4	RHTO_02004	1.2802761946009023e-07	1.3421234195537026e-07	1.6915302824112154e-07
M7WQU7	RHTO_03380	0.0	1.7805116780898197e-06	1.9831206613004447e-06
M7X4G5	RHTO_05811	5.057794330349192e-07	5.187182507840409e-07	7.338069583396902e-07
M7WQK2	RHTO_03699	2.5187045509711914e-06	2.196094737600601e-06	2.4100080266080548e-06
M7WUS2	RHTO_06336	1.55438582140367e-06	1.4705016913375857e-06	1.7674500784207627e-06
M7WXF3	RHTO_03020	9.686940995718207e-07	9.428443592271826e-07	1.0866581718844503e-06
M7WUI8	RHTO_06236	8.934348067288775e-08	8.712954029600959e-08	9.204750031735728e-08
M7WTH5	RHTO_06931	8.818466897473169e-07	1.399861373029312e-07	6.59912338179955e-07
M7WDV4	RHTO_05854	1.56442350907745e-06	1.2388815033548094e-06	1.430844473674593e-06
M7X4L8	RHTO_05722	3.1522844167825657e-09	3.146699652036457e-09	5.020439679121958e-09
M7X5D3	RHTO_03013	1.6699370883037858e-08	1.3715170940697902e-08	2.321997447490576e-08
M7Y037	RHTO_00386	7.677453463774644e-07	5.800310370007116e-07	4.737821581054982e-07
M7X6E4	RHTO_00349	1.5594473527524184e-06	1.1364012652381063e-06	1.333126737897443e-06
M7WE57	RHTO_05632	6.252764685541062e-08	6.297400346884276e-08	6.337427889979856e-08
M7WKH8	RHTO_06458	8.394208177752624e-06	8.076941137632647e-06	9.937157901177532e-06
M7XPI9	RHTO_00242	3.2807382688359657e-06	3.385250663603133e-06	3.338722316234375e-06
M7WH68	RHTO_04079	4.120772831646237e-06	4.151437246487917e-06	4.527998221154846e-06
M7XEL5	RHTO_01003	6.976637645244387e-08	5.468082709762603e-08	7.074898073100308e-08
M7XUE2	RHTO_06917	2.7603709982590206e-07	2.5480438023801937e-07	3.2480894281814397e-07
M7XCR6	RHTO_01639	2.3746491158321396e-07	2.6343715114735236e-07	2.6008614114902584e-07
M7WRN5	RHTO_02654	7.360254403697385e-07	7.697427489412506e-07	9.076654226127045e-07
M7WVR8	RHTO_00935	7.984840212819004e-08	7.133728489189108e-08	8.531842779611519e-08
M7X5N2	RHTO_03128	8.928752320627979e-07	5.625226081220107e-07	1.046465757250173e-06
M7WPB7	RHTO_04235	1.9628509259969359e-07	1.8682943360973918e-07	2.1961233454011767e-07
M7XKT4	RHTO_04673	2.545407420224802e-06	2.355887028121881e-06	2.9627530652262147e-06
M7WQB4	RHTO_08070	1.3935906206283244e-07	1.3128252588178324e-07	1.8069960107570683e-07
M7WMS1	RHTO_04548	4.1591696927207695e-08	2.8311408922633972e-08	3.0362999382275904e-08
M7XBT1	RHTO_02090	1.3742855132246287e-06	1.4986490614790328e-06	1.5089801821574306e-06
M7XNZ4	RHTO_01122	2.2598509672378137e-06	2.089876129756432e-06	2.324360479577044e-06
M7X7Y2	TIF35	3.88372647182724e-06	3.832177434868285e-06	4.3019753585167e-06
M7XPZ4	RHTO_01017	3.3395199329257474e-05	3.1593115081074025e-05	2.9625355705352324e-05
M7XKV7	RHTO_02389	2.319807804135221e-07	2.0421905537235452e-07	2.5656419009605965e-07
M7WWT9	RHTO_01049	1.3212451041699162e-06	1.1270994816887988e-06	1.4643065552018993e-06
M7X5L9	RHTO_00059	3.008482832948965e-09	0.0	3.3205385168571238e-09
M7WDE2	RHTO_05958	3.2574504040783585e-07	3.982870564528691e-07	3.548881625724937e-07
M7XG28	RHTO_08147	5.095871631390136e-08	9.388904162175215e-08	7.050149815270754e-08
M7XDJ0	RHTO_01521	1.0833315195784326e-06	1.0779927454827145e-06	8.490198967411485e-07
M7WJU4	RHTO_06526	7.13521600183698e-06	6.96234679706582e-06	8.434904928456943e-06
M7XY34	RHTO_02931	1.618803023704844e-08	1.6510583951156836e-08	1.8910140602597956e-08
M7WDA2	RHTO_06420	2.2443178109188225e-07	1.9539143107019786e-07	2.1727999772966313e-07
M7XFZ9	RHTO_05242	9.75704065170937e-07	9.298440465004232e-07	1.0828967868192948e-06
M7X456	RHTO_02848	8.210850909780025e-07	6.768065845390755e-07	6.969062804105596e-07
M7X374	RHTO_06664	1.0237146284573677e-06	8.819559603775725e-07	1.067255939798342e-06
M7X0V7	RHTO_07000	3.6923493140983763e-06	3.2670888867751213e-06	3.6351249452916753e-06
M7XHI7	RHTO_07088	2.252896864891938e-06	2.0027880869818106e-06	2.2490934024747075e-06
M7WU23	RHTO_01636	2.618891676305984e-07	2.0562009725164641e-07	2.56439644634142e-07
M7XHE0	RHTO_04348	1.9610052577853294e-06	1.567366608205819e-06	1.5251052299741673e-06
M7X1R6	ALA1	1.2081036606705772e-06	1.183227705670143e-06	1.3207478420526543e-06
M7WRU1	RHTO_07589	4.017195052572628e-08	3.648048174186273e-08	4.019136328728247e-08
M7WKY2	RHTO_02013	2.9680958402343253e-07	2.0412971996152785e-07	2.865298868382649e-07
M7WEG7	RHTO_05549	4.464093365510087e-07	3.952022899047824e-07	4.605720913161844e-07
M7X5S9	RHTO_00114	4.261561719877589e-05	4.209454041349305e-05	4.464298445989474e-05
M7WLZ2	RHTO_01587	4.7046225072359456e-08	4.440514896575662e-08	5.095436680931965e-08
M7XB28	RHTO_02297	3.3362464970969404e-07	2.7960593891378034e-07	3.4161228068916423e-07
M7XP35	RHTO_00097	0.0	1.6518650599420373e-08	2.7859821847253184e-08
M7XQX0	RHTO_07971	4.7700967959758796e-08	5.690401498830564e-08	4.5699395526266574e-08
M7XGL7	RHTO_05195	7.043604754685635e-08	7.647980138102357e-08	9.356845970641756e-08
M7XI13	RHTO_07273	1.9355500293369172e-07	1.7431237094670853e-07	2.069691072638902e-07
M7XEG0	RHTO_05920	8.666250551352282e-06	8.162451509676031e-06	9.75245696340255e-06
M7X1S7	RHTO_06074	0.0	0.0	1.3479611560375336e-07
M7X3T8	RHTO_06452	1.4512548610879447e-06	1.4314311636544901e-06	1.987018635426027e-06
M7XAZ8	RHTO_02175	0.00020995008030850408	0.00019368120380172766	0.00021717227493534013
M7WM30	RHTO_05264	4.1909670751152095e-06	4.126364559610733e-06	4.440196687727858e-06
M7WQS7	RHTO_03360	2.1537248240610998e-07	2.197939663451742e-07	2.421360358922122e-07
M7X4Q9	RHTO_03039	6.591688974393772e-08	5.289629323171884e-08	7.149587004176418e-08
M7XZE2	RHTO_00121	0.0	0.0	4.438059941214306e-09
M7WRG0	RHTO_07484	1.2992614756983373e-08	7.951208573330818e-09	1.142047882880422e-08
M7XS31	RHTO_07904	2.315461818768741e-06	2.0266172522410386e-06	2.296041207117317e-06
M7X0H3	RHTO_06840	3.462758688732416e-08	3.132943973696352e-08	3.425546634370914e-08
M7WSF3	RHTO_07236	1.105711305715681e-05	1.2906729971017509e-05	1.0630940046197864e-05
M7X534	RHTO_02933	1.3776066724070717e-07	1.3782150019660451e-07	1.3290510999488195e-07
